Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.002623,9.052486,[5 1] ; [ 6 23],[1.88571429 4.11428571] ; [ 9.11428571 19.88571429],0
p3,1,0.019677,5.44029,[5 1] ; [10 21],[2.43243243 3.56756757] ; [12.56756757 18.43243243],0
n4,1,0.030572,4.676818,[2 4] ; [24  7],[4.21621622 1.78378378] ; [21.78378378  9.21621622],0
p4,1,0.044683,4.030566,[5 1] ; [12 19],[2.75675676 3.24324324] ; [14.24324324 16.75675676],0
p7,1,0.063305,3.44861,[5 1] ; [13 18],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
s5,1,0.081959,3.025623,[3 3] ; [ 5 24],[1.37142857 4.62857143] ; [ 6.62857143 22.37142857],0
v1,1,0.11167,2.530421,[4 2] ; [10 21],[2.27027027 3.72972973] ; [11.72972973 19.27027027],0
p8,1,0.172848,1.858065,[3 2] ; [ 9 22],[1.66666667 3.33333333] ; [10.33333333 20.66666667],0
r2,1,0.173617,1.851429,[5 1] ; [16 14],[3.5 2.5] ; [17.5 12.5],0
b1,1,0.19317,1.693271,[5 1] ; [17 14],[3.56756757 2.43243243] ; [18.43243243 12.56756757],0
n5,1,0.23531,1.408471,[3 3] ; [23  8],[4.21621622 1.78378378] ; [21.78378378  9.21621622],0
s6,1,0.257712,1.281004,[4 2] ; [12 17],[2.74285714 3.25714286] ; [13.25714286 15.74285714],0
d2,1,0.265854,1.238014,[4 2] ; [13 18],[2.75675676 3.24324324] ; [14.24324324 16.75675676],0
d3,1,0.265854,1.238014,[4 2] ; [13 18],[2.75675676 3.24324324] ; [14.24324324 16.75675676],0
v2,1,0.265854,1.238014,[4 2] ; [13 18],[2.75675676 3.24324324] ; [14.24324324 16.75675676],0
b5,1,0.265854,1.238014,[2 4] ; [18 13],[3.24324324 2.75675676] ; [16.75675676 14.24324324],0
a3,1,0.367448,0.812276,[5 1] ; [20 11],[4.05405405 1.94594595] ; [20.94594595 10.05405405],0
s1,1,0.40143,0.704038,[1 5] ; [ 2 29],[0.48648649 5.51351351] ; [ 2.51351351 28.48648649],0
d1,1,0.404698,0.694324,[3 3] ; [10 21],[2.10810811 3.89189189] ; [10.89189189 20.10810811],0
a6,1,0.41222,0.672389,[2 4] ; [16 15],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
s8,1,0.444379,0.58495,[1 5] ; [10 21],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
r4,1,0.606139,0.265836,[3 3] ; [12 19],[2.43243243 3.56756757] ; [12.56756757 18.43243243],0
r1,1,0.694443,0.154317,[2 4] ; [13 18],[2.43243243 3.56756757] ; [12.56756757 18.43243243],0
p10,1,0.747376,0.10375,[5 1] ; [24  7],[4.7027027 1.2972973] ; [24.2972973  6.7027027],0
b2,1,0.768458,0.086667,[2 4] ; [ 8 12],[2.30769231 3.69230769] ; [ 7.69230769 12.30769231],0
b3,1,0.768458,0.086667,[2 4] ; [ 8 12],[2.30769231 3.69230769] ; [ 7.69230769 12.30769231],0
p1,1,0.805047,0.060921,[1 5] ; [ 4 27],[0.81081081 5.18918919] ; [ 4.18918919 26.81081081],0
d5,1,0.832899,0.044515,[4 2] ; [22  9],[4.21621622 1.78378378] ; [21.78378378  9.21621622],0
d4,1,0.832899,0.044515,[4 2] ; [22  9],[4.21621622 1.78378378] ; [21.78378378  9.21621622],0
a5,1,0.832899,0.044515,[4 2] ; [22  9],[4.21621622 1.78378378] ; [21.78378378  9.21621622],0
s2,1,0.832899,0.044515,[2 4] ; [ 9 22],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
r3,1,0.850618,0.035468,[5 1] ; [24  6],[4.83333333 1.16666667] ; [24.16666667  5.83333333],0
p2,1,0.871457,0.026182,[4 2] ; [21  9],[4.16666667 1.83333333] ; [20.83333333  9.16666667],0
p6,1,0.871457,0.026182,[2 4] ; [ 9 21],[1.83333333 4.16666667] ; [ 9.16666667 20.83333333],0
a4,1,0.919549,0.010201,[2 4] ; [11 20],[2.10810811 3.89189189] ; [10.89189189 20.10810811],0
s3,1,0.942322,0.005235,[3 3] ; [15 16],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
a7,1,0.942322,0.005235,[3 3] ; [16 15],[3.08108108 2.91891892] ; [15.91891892 15.08108108],0
b4,1,0.958926,0.002652,[4 2] ; [21 10],[4.05405405 1.94594595] ; [20.94594595 10.05405405],0
p11,1,0.958926,0.002652,[4 2] ; [21 10],[4.05405405 1.94594595] ; [20.94594595 10.05405405],0
n6,1,1.0,0.0,[4 2] ; [20 10],[4. 2.] ; [20. 10.],0
