Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,134.296068,[290  54] ; [128 186],[218.52887538 125.47112462] ; [199.47112462 114.52887538],1
p8,1,0.0,48.724101,[234 106] ; [128 180],[189.9382716 150.0617284] ; [172.0617284 135.9382716],1
p7,1,0.0,38.764979,[262  79] ; [161 140],[224.67757009 116.32242991] ; [198.32242991 102.67757009],1
p5,1,0.0,29.342617,[ 70 271] ; [ 19 296],[ 46.26371951 294.73628049] ; [ 42.73628049 272.26371951],1
p6,1,0.0,28.263276,[167 174] ; [ 89 222],[133.88957055 207.11042945] ; [122.11042945 188.88957055],1
s7,1,2.3e-05,17.905359,[199 124] ; [137 169],[172.54054054 150.45945946] ; [163.45945946 142.54054054],1
n6,1,2.7e-05,17.635279,[327  17] ; [270  46],[311.16363636  32.83636364] ; [285.83636364  30.16363636],1
r4,1,3.7e-05,17.042943,[332  12] ; [279  38],[317.97881997  26.02118003] ; [293.02118003  23.97881997],1
p10,1,4.3e-05,16.746015,[309  34] ; [245  67],[290.10992366  52.89007634] ; [263.89007634  48.10992366],1
v1,1,5e-05,16.438625,[221 115] ; [154 154],[195.65217391 140.34782609] ; [179.34782609 128.65217391],1
s8,1,6.3e-05,16.007352,[187 154] ; [124 192],[161.41704718 179.58295282] ; [149.58295282 166.41704718],1
v3,1,8.4e-05,15.465922,[168 166] ; [106 198],[143.44200627 190.55799373] ; [130.55799373 173.44200627],1
u1,1,9.5e-05,15.229232,[ 87 257] ; [ 42 275],[ 67.13464448 276.86535552] ; [ 61.86535552 255.13464448],1
n4,1,0.000103,15.076909,[319  25] ; [262  54],[302.82424242  41.17575758] ; [278.17575758  37.82424242],1
p9,1,0.000241,13.482996,[314  28] ; [254  55],[298.39631336  43.60368664] ; [269.60368664  39.39631336],1
v2,1,0.000254,13.38366,[213 122] ; [147 152],[190.22082019 144.77917981] ; [169.77917981 129.22082019],1
p12,1,0.001152,10.565096,[ 42 300] ; [ 16 299],[ 30.19178082 311.80821918] ; [ 27.80821918 287.19178082],0
s5,1,0.001183,10.516832,[137 194] ; [ 89 217],[117.43485086 213.56514914] ; [108.56514914 197.43485086],0
p2,1,0.001291,10.355137,[304  39] ; [252  65],[288.95151515  54.04848485] ; [267.04848485  49.95151515],0
r3,1,0.002629,9.048547,[333  10] ; [289  26],[324.23404255  18.76595745] ; [297.76595745  17.23404255],0
p11,1,0.002671,9.019498,[295  49] ; [243  74],[279.98789713  64.01210287] ; [258.01210287  58.98789713],0
d5,1,0.003486,8.533706,[295  48] ; [244  72],[280.54172989  62.45827011] ; [258.45827011  57.54172989],0
d1,1,0.004391,8.114433,[223 121] ; [171 146],[205.04689864 138.95310136] ; [188.95310136 128.04689864],0
p1,1,0.006925,7.292445,[ 40 303] ; [ 18 298],[ 30.18816388 312.81183612] ; [ 27.81183612 288.18816388],0
a3,1,0.013706,6.075629,[265  77] ; [218  98],[251.04255319  90.95744681] ; [231.95744681  84.04255319],0
a5,1,0.032737,4.559474,[270  74] ; [226  91],[258.1301059  85.8698941] ; [237.8698941  79.1301059],0
d2,1,0.039285,4.248484,[186 157] ; [145 169],[172.80517504 170.19482496] ; [158.19482496 155.80517504],0
s6,1,0.040511,4.196351,[248  88] ; [208 105],[236.08012327  99.91987673] ; [219.91987673  93.08012327],0
r1,1,0.041951,4.137185,[291  52] ; [248  67],[280.96808511  62.03191489] ; [258.03191489  56.96808511],0
s2,1,0.069981,3.283464,[193 148] ; [155 158],[181.44954128 159.55045872] ; [166.55045872 146.44954128],0
a1,1,0.073097,3.21206,[ 21 323] ; [ 10 307],[ 16.13313162 327.86686838] ; [ 14.86686838 302.13313162],0
a4,1,0.090274,2.869474,[174 169] ; [139 176],[163.15957447 179.84042553] ; [149.84042553 165.15957447],0
