Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.091764,[94 16] ; [22 40],[74.18604651 35.81395349] ; [41.81395349 20.18604651],1
s4,1,0.000489,12.158549,[13 97] ; [21 41],[21.74418605 88.25581395] ; [12.25581395 49.74418605],1
v3,1,0.000719,11.440158,[44 64] ; [ 9 50],[34.2754491 73.7245509] ; [18.7245509 40.2754491],1
n6,1,0.005721,7.636188,[92 17] ; [41 21],[84.77777778 24.22222222] ; [48.22222222 13.77777778],0
a5,1,0.011907,6.324716,[68 42] ; [26 36],[60.11627907 49.88372093] ; [33.88372093 28.11627907],0
a4,1,0.013382,6.117895,[45 64] ; [14 48],[37.60818713 71.39181287] ; [21.39181287 40.60818713],0
v1,1,0.025297,5.003442,[50 56] ; [18 43],[43.16167665 62.83832335] ; [24.83832335 36.16167665],0
a3,1,0.027854,4.837111,[73 37] ; [30 31],[66.25730994 43.74269006] ; [36.74269006 24.25730994],0
a2,1,0.03704,4.348582,[17 93] ; [ 3 59],[12.79069767 97.20930233] ; [ 7.20930233 54.79069767],0
u3,1,0.044061,4.05424,[13 24] ; [19 13],[17.15942029 19.84057971] ; [14.84057971 17.15942029],0
a8,1,0.056123,3.648408,[10 96] ; [ 1 58],[ 7.06666667 98.93333333] ; [ 3.93333333 55.06666667],0
p5,1,0.056548,3.635845,[13 96] ; [ 2 59],[ 9.61764706 99.38235294] ; [ 5.38235294 55.61764706],0
d1,1,0.087745,2.915267,[52 58] ; [21 41],[46.68604651 63.31395349] ; [26.31395349 35.68604651],0
v2,1,0.093147,2.81912,[47 59] ; [19 42],[41.89221557 64.10778443] ; [24.10778443 36.89221557],0
a6,1,0.093967,2.805064,[66 44] ; [29 33],[60.75581395 49.24418605] ; [34.24418605 27.75581395],0
p11,1,0.120716,2.408006,[80 30] ; [38 24],[75.46511628 34.53488372] ; [42.53488372 19.46511628],0
p4,1,0.12424,2.363043,[55 53] ; [24 38],[50.18823529 57.81176471] ; [28.81176471 33.18823529],0
p3,1,0.150764,2.064504,[51 58] ; [22 40],[46.53216374 62.46783626] ; [26.46783626 35.53216374],0
n3,1,0.15286,2.043475,[23  8] ; [14 11],[20.48214286 10.51785714] ; [16.51785714  8.48214286],0
s7,1,0.154339,2.028834,[44 60] ; [19 42],[39.70909091 64.29090909] ; [23.29090909 37.70909091],0
d5,1,0.168372,1.89738,[83 27] ; [40 21],[79.12280702 30.87719298] ; [43.87719298 17.12280702],0
d4,1,0.180315,1.795026,[80 30] ; [39 23],[76.10465116 33.89534884] ; [42.89534884 19.10465116],0
p10,1,0.185172,1.755615,[83 26] ; [40 20],[79.33136095 29.66863905] ; [43.66863905 16.33136095],0
r4,1,0.196161,1.670728,[78 32] ; [38 24],[74.18604651 35.81395349] ; [41.81395349 20.18604651],0
p9,1,0.206304,1.597175,[89 20] ; [44 16],[85.78106509 23.21893491] ; [47.21893491 12.78106509],0
a1,1,0.234612,1.412682,[11 99] ; [ 3 59],[  8.95348837 101.04651163] ; [ 5.04651163 56.95348837],0
p2,1,0.277894,1.177362,[81 27] ; [41 20],[77.96449704 30.03550296] ; [44.03550296 16.96449704],0
p6,1,0.285524,1.140606,[39 66] ; [18 44],[35.83832335 69.16167665] ; [21.16167665 40.83832335],0
s5,1,0.41876,0.653792,[24 77] ; [18 43],[26.18518519 74.81481481] ; [15.81481481 45.18518519],0
n1,1,0.453842,0.561039,[13 17] ; [ 8 16],[11.66666667 18.33333333] ; [ 9.33333333 14.66666667],0
p1,1,0.459786,0.546414,[13 97] ; [ 5 56],[11.57894737 98.42105263] ; [ 6.42105263 54.57894737],0
s3,1,0.487188,0.48273,[53 55] ; [27 35],[50.82352941 57.17647059] ; [29.17647059 32.82352941],0
s6,1,0.51032,0.433411,[56 50] ; [29 32],[53.95209581 52.04790419] ; [31.04790419 29.95209581],0
d2,1,0.558251,0.342742,[45 63] ; [23 39],[43.2 64.8] ; [24.8 37.2],0
v4,1,0.573058,0.317592,[96 14] ; [55  6],[97.13450292 12.86549708] ; [53.86549708  7.13450292],0
s2,1,0.670702,0.180782,[46 64] ; [28 34],[47.3255814 62.6744186] ; [26.6744186 35.3255814],0
u4,1,0.679311,0.170902,[  1 109] ; [ 1 61],[  1.27906977 108.72093023] ; [ 0.72093023 61.27906977],0
s8,1,0.70399,0.144354,[35 75] ; [18 44],[33.89534884 76.10465116] ; [19.10465116 42.89534884],0
b1,1,0.714774,0.133555,[43 67] ; [26 36],[44.12790698 65.87209302] ; [24.87209302 37.12790698],0
p8,1,0.731162,0.118048,[45 62] ; [24 37],[43.94642857 63.05357143] ; [25.05357143 35.94642857],0
b2,1,0.743186,0.107346,[24 44] ; [12 19],[24.72727273 43.27272727] ; [11.27272727 19.72727273],0
b3,1,0.743186,0.107346,[24 44] ; [12 19],[24.72727273 43.27272727] ; [11.27272727 19.72727273],0
r3,1,0.749121,0.102271,[92 18] ; [53  9],[92.73255814 17.26744186] ; [52.26744186  9.73255814],0
u2,1,0.750584,0.101041,[16 20] ; [13 19],[15.35294118 20.64705882] ; [13.64705882 18.35294118],0
b5,1,0.759889,0.093407,[70 40] ; [38 24],[69.06976744 40.93023256] ; [38.93023256 23.06976744],0
a7,1,0.841635,0.039921,[65 45] ; [37 24],[65.61403509 44.38596491] ; [36.38596491 24.61403509],0
n2,1,0.853802,0.033955,[23  8] ; [18  7],[22.69642857  8.30357143] ; [18.30357143  6.69642857],0
u1,1,0.861753,0.030326,[  6 104] ; [ 3 59],[  5.75581395 104.24418605] ; [ 3.24418605 58.75581395],0
b4,1,0.873962,0.025163,[67 43] ; [37 25],[66.51162791 43.48837209] ; [37.48837209 24.51162791],0
s1,1,0.879449,0.023003,[  4 105] ; [ 2 60],[  3.8245614 105.1754386] ; [ 2.1754386 59.8245614],0
d3,1,0.879529,0.022972,[60 50] ; [32 28],[59.52941176 50.47058824] ; [32.47058824 27.52941176],0
p7,1,0.885183,0.020852,[56 53] ; [31 28],[56.44642857 52.55357143] ; [30.55357143 28.44642857],0
