Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.433987,[3 8] ; [214  17],[9.86363636 1.13636364] ; [207.13636364  23.86363636],1
r2,1,0.0,30.281143,[5 6] ; [214  15],[10.0375  0.9625] ; [208.9625  20.0375],1
s1,1,1.2e-05,19.185983,[2 9] ; [  2 227],[ 0.18333333 10.81666667] ; [  3.81666667 225.18333333],1
r3,1,4.8e-05,16.52086,[7 4] ; [219  12],[10.27272727  0.72727273] ; [215.72727273  15.27272727],1
d1,1,0.008482,6.928705,[2 9] ; [135  96],[6.22727273 4.77272727] ; [130.77272727 100.22727273],0
r1,1,0.008876,6.847631,[5 6] ; [182  48],[8.53526971 2.46473029] ; [178.46473029  51.53526971],0
v2,1,0.029472,4.739848,[3 8] ; [137  90],[6.47058824 4.52941176] ; [133.52941176  93.47058824],0
a6,1,0.032855,4.55331,[4 7] ; [156  75],[7.27272727 3.72727273] ; [152.72727273  78.27272727],0
a7,1,0.038667,4.275427,[5 6] ; [170  60],[7.98755187 3.01244813] ; [167.01244813  62.98755187],0
v3,1,0.043245,4.085802,[ 1 10] ; [ 89 137],[4.17721519 6.82278481] ; [ 85.82278481 140.17721519],0
p2,1,0.05526,3.674219,[7 3] ; [206  24],[8.875 1.125] ; [204.125  25.875],0
p9,1,0.057391,3.611231,[7 4] ; [194  34],[9.25104603 1.74895397] ; [191.74895397  36.25104603],0
p6,1,0.097131,2.752037,[2 8] ; [106 121],[4.55696203 5.44303797] ; [103.44303797 123.55696203],0
s4,1,0.100461,2.698215,[3 8] ; [ 25 203],[1.28870293 9.71129707] ; [ 26.71129707 201.28870293],0
d5,1,0.11156,2.531979,[7 4] ; [190  40],[8.99170124 2.00829876] ; [188.00829876  41.99170124],0
n4,1,0.132982,2.257346,[6 5] ; [173  58],[8.13636364 2.86363636] ; [170.86363636  60.13636364],0
n5,1,0.168945,1.892281,[6 5] ; [169  61],[7.98755187 3.01244813] ; [167.01244813  62.98755187],0
p5,1,0.177367,1.819549,[3 8] ; [ 30 201],[1.5 9.5] ; [ 31.5 199.5],0
n2,1,0.184218,1.763265,[2 3] ; [34 15],[3.33333333 1.66666667] ; [32.66666667 16.33333333],0
s5,1,0.191744,1.70417,[ 1 10] ; [ 61 167],[2.85355649 8.14644351] ; [ 59.14644351 168.85355649],0
d4,1,0.203154,1.619556,[7 4] ; [184  47],[8.68181818 2.31818182] ; [182.31818182  48.68181818],0
n6,1,0.207161,1.591159,[7 3] ; [196  35],[8.42323651 1.57676349] ; [194.57676349  36.42323651],0
b1,1,0.247724,1.336094,[6 5] ; [ 86 145],[4.18181818 6.81818182] ; [ 87.81818182 143.18181818],0
b2,1,0.249158,1.328021,[1 6] ; [49 89],[2.4137931 4.5862069] ; [47.5862069 90.4137931],0
