Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,83.662433,[ 4 58] ; [189  81],[36.04216867 25.95783133] ; [156.95783133 113.04216867],1
d4,1,0.0,51.681512,[29 33] ; [236  34],[49.48795181 12.51204819] ; [215.51204819  54.48795181],1
d3,1,1.1e-05,19.336521,[29 33] ; [203  67],[43.3253012 18.6746988] ; [188.6746988  81.3253012],1
r1,1,0.000161,14.233702,[38 24] ; [224  46],[48.92771084 13.07228916] ; [213.07228916  56.92771084],1
u1,1,0.000375,12.651581,[ 1 61] ; [ 55 215],[10.45783133 51.54216867] ; [ 45.54216867 224.45783133],1
r3,1,0.000454,12.296802,[53  9] ; [261   9],[58.63855422  3.36144578] ; [255.36144578  14.63855422],1
a5,1,0.001398,10.208853,[36 26] ; [210  60],[45.93975904 16.06024096] ; [200.06024096  69.93975904],0
n4,1,0.002054,9.500352,[40 22] ; [222  48],[48.92771084 13.07228916] ; [213.07228916  56.92771084],0
d2,1,0.002321,9.276222,[20 42] ; [145 125],[30.81325301 31.18674699] ; [134.18674699 135.81325301],0
a7,1,0.002356,9.249456,[38 24] ; [214  55],[47.20241692 14.79758308] ; [204.79758308  64.20241692],0
r4,1,0.003305,8.63098,[48 14] ; [245  25],[54.71686747  7.28313253] ; [238.28313253  31.71686747],0
v4,1,0.006114,7.516499,[53  8] ; [259  11],[57.49848943  3.50151057] ; [254.50151057  15.49848943],0
r2,1,0.010466,6.553726,[51 10] ; [249  17],[55.96330275  5.03669725] ; [244.03669725  21.96330275],0
p1,1,0.011295,6.418332,[10 52] ; [ 17 251],[ 5.07272727 56.92727273] ; [ 21.92727273 246.07272727],0
a6,1,0.012731,6.206117,[35 27] ; [196  74],[43.13855422 18.86144578] ; [187.86144578  82.13855422],0
p11,1,0.012884,6.185014,[44 18] ; [228  42],[50.79518072 11.20481928] ; [221.20481928  48.79518072],0
a2,1,0.018304,5.566826,[ 7 55] ; [ 68 202],[14.0060241 47.9939759] ; [ 60.9939759 209.0060241],0
s1,1,0.019092,5.493054,[ 5 56] ; [  6 263],[ 2.03333333 58.96666667] ; [  8.96666667 260.03333333],0
s6,1,0.020297,5.38613,[31 31] ; [177  92],[38.96072508 23.03927492] ; [169.03927492  99.96072508],0
a4,1,0.025775,4.971032,[19 42] ; [126 143],[26.8030303 34.1969697] ; [118.1969697 150.8030303],0
u3,1,0.029217,4.754761,[ 9 14] ; [51 28],[13.52941176  9.47058824] ; [46.47058824 32.52941176],0
v2,1,0.031336,4.634452,[26 33] ; [154 105],[33.39622642 25.60377358] ; [146.60377358 112.39622642],0
p3,1,0.082257,3.019741,[33 29] ; [175  94],[38.96072508 23.03927492] ; [169.03927492  99.96072508],0
s3,1,0.086661,2.935327,[37 24] ; [129 137],[30.96636086 30.03363914] ; [135.03363914 130.96636086],0
b4,1,0.146604,2.10724,[30 32] ; [158 112],[35.10843373 26.89156627] ; [152.89156627 117.10843373],0
n5,1,0.166262,1.916325,[44 18] ; [212  56],[48.0969697 13.9030303] ; [207.9030303  60.0969697],0
a3,1,0.170172,1.88143,[38 24] ; [189  80],[42.51963746 19.48036254] ; [184.48036254  84.51963746],0
p5,1,0.175147,1.838329,[ 8 52] ; [ 21 247],[ 5.30487805 54.69512195] ; [ 23.69512195 244.30487805],0
p2,1,0.176737,1.824849,[52 10] ; [240  27],[55.02735562  6.97264438] ; [236.97264438  30.02735562],0
