Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,41.362034,[16 90] ; [75 60],[40.02489627 65.97510373] ; [50.97510373 84.02489627],1
v1,1,1.5e-05,18.713318,[35 75] ; [82 56],[51.89516129 58.10483871] ; [65.10483871 72.89516129],1
s8,1,0.000765,11.324163,[13 98] ; [41 99],[23.88047809 87.11952191] ; [ 30.11952191 109.88047809],1
r1,1,0.000806,11.228149,[78 32] ; [123  17],[88.44 21.56] ; [112.56  27.44],1
a5,1,0.002551,9.103663,[66 45] ; [108  32],[76.94820717 34.05179283] ; [97.05179283 42.94820717],0
p10,1,0.002648,9.035443,[68 42] ; [110  29],[78.63453815 31.36546185] ; [99.36546185 39.63453815],0
p7,1,0.003096,8.750008,[54 56] ; [94 45],[65.3815261 44.6184739] ; [82.6184739 56.3815261],0
p8,1,0.003351,8.60567,[40 70] ; [76 62],[51.4516129 58.5483871] ; [64.5483871 73.4516129],0
p2,1,0.004988,7.883685,[81 30] ; [121  18],[89.688 21.312] ; [112.312  26.688],0
b5,1,0.005708,7.640237,[77 34] ; [73 67],[66.33466135 44.66533865] ; [83.66533865 56.33466135],0
p11,1,0.00756,7.134825,[81 30] ; [121  19],[89.33067729 21.66932271] ; [112.66932271  27.33067729],0
p9,1,0.014977,5.919142,[74 35] ; [113  26],[82.18951613 26.81048387] ; [104.81048387  34.18951613],0
d4,1,0.018537,5.544649,[80 31] ; [118  22],[87.56175299 23.43824701] ; [110.43824701  29.56175299],0
p3,1,0.018557,5.542759,[39 71] ; [70 69],[48.15261044 61.84738956] ; [60.84738956 78.15261044],0
d1,1,0.019687,5.439404,[51 60] ; [85 55],[60.14342629 50.85657371] ; [75.85657371 64.14342629],0
a3,1,0.025028,5.021975,[68 42] ; [105  35],[76.12 33.88] ; [96.88 43.12],0
s5,1,0.026127,4.947584,[ 9 98] ; [ 25 111],[14.97119342 92.02880658] ; [ 19.02880658 116.97119342],0
u2,1,0.05269,3.75372,[26 17] ; [13 21],[21.77922078 21.22077922] ; [17.22077922 16.77922078],0
p4,1,0.077487,3.116843,[45 65] ; [72 66],[51.89516129 58.10483871] ; [65.10483871 72.89516129],0
u3,1,0.079019,3.084955,[27 16] ; [15 20],[23.15384615 19.84615385] ; [18.84615385 16.15384615],0
n4,1,0.090028,2.87388,[75 36] ; [108  32],[80.92828685 30.07171315] ; [102.07171315  37.92828685],0
s1,1,0.100863,2.691839,[  4 105] ; [  1 138],[  2.19758065 106.80241935] ; [  2.80241935 136.19758065],0
p12,1,0.106227,2.60948,[  1 109] ; [  6 133],[  3.09236948 106.90763052] ; [  3.90763052 135.09236948],0
n6,1,0.113335,2.507085,[82 29] ; [115  25],[87.11952191 23.88047809] ; [109.88047809  30.11952191],0
n3,1,0.156191,2.01072,[21  8] ; [22  3],[23.09259259  5.90740741] ; [19.90740741  5.09259259],0
a4,1,0.161488,1.96024,[41 70] ; [64 76],[46.43426295 64.56573705] ; [58.56573705 81.43426295],0
a1,1,0.168937,1.89235,[  1 110] ; [  5 135],[  2.65338645 108.34661355] ; [  3.34661355 136.65338645],0
s7,1,0.169106,1.89085,[19 86] ; [34 99],[23.38235294 81.61764706] ; [ 29.61764706 103.38235294],0
d3,1,0.173981,1.848302,[68 42] ; [98 42],[73.04 36.96] ; [92.96 47.04],0
b2,1,0.209223,1.576793,[22 42] ; [40 50],[25.76623377 38.23376623] ; [36.23376623 53.76623377],0
b3,1,0.209223,1.576793,[22 42] ; [40 50],[25.76623377 38.23376623] ; [36.23376623 53.76623377],0
d5,1,0.23386,1.417227,[81 29] ; [112  28],[84.92 25.08] ; [108.08  31.92],0
u1,1,0.261435,1.261143,[ 10 101] ; [ 19 121],[12.8247012 98.1752988] ; [ 16.1752988 123.8247012],0
s4,1,0.315007,1.009565,[ 10 101] ; [  8 132],[  7.96015936 103.03984064] ; [ 10.03984064 129.96015936],0
b1,1,0.372259,0.79611,[36 75] ; [53 87],[39.35856574 71.64143426] ; [49.64143426 90.35856574],0
a8,1,0.415782,0.662206,[14 88] ; [ 13 114],[12.02620087 89.97379913] ; [ 14.97379913 112.02620087],0
r3,1,0.431031,0.620045,[109   2] ; [139   1],[109.67330677   1.32669323] ; [138.32669323   1.67330677],0
s2,1,0.431213,0.619553,[19 90] ; [ 30 110],[21.4497992 87.5502008] ; [ 27.5502008 112.4497992],0
p6,1,0.463713,0.536917,[28 83] ; [40 96],[30.55870445 80.44129555] ; [37.44129555 98.55870445],0
p1,1,0.513182,0.427574,[  7 103] ; [ 12 128],[  8.36 101.64] ; [ 10.64 129.36],0
a2,1,0.528932,0.396442,[18 93] ; [ 27 113],[19.90039841 91.09960159] ; [ 25.09960159 114.90039841],0
d2,1,0.580563,0.305325,[48 62] ; [66 74],[50.16 59.84] ; [63.84 76.16],0
n5,1,0.675054,0.175747,[70 40] ; [92 47],[71.56626506 38.43373494] ; [90.43373494 48.56626506],0
v4,1,0.706587,0.14171,[107   3] ; [135   5],[106.48   3.52] ; [135.52   4.48],0
a7,1,0.733463,0.115955,[78 32] ; [102  38],[79.2 30.8] ; [100.8  39.2],0
r2,1,0.771234,0.084542,[107   3] ; [136   3],[107.34939759   2.65060241] ; [135.65060241   3.34939759],0
b4,1,0.792879,0.068945,[60 51] ; [78 62],[61.02788845 49.97211155] ; [76.97211155 63.02788845],0
a6,1,0.840946,0.040274,[78 33] ; [100  40],[78.71713147 32.28286853] ; [99.28286853 40.71713147],0
n2,1,0.852416,0.03461,[23  9] ; [16  7],[22.69090909  9.30909091] ; [16.30909091  6.69090909],0
s3,1,0.963879,0.002051,[29 81] ; [ 37 102],[29.15662651 80.84337349] ; [ 36.84337349 102.15662651],0
n1,1,0.973032,0.001143,[10 21] ; [ 7 15],[ 9.94339623 21.05660377] ; [ 7.05660377 14.94339623],0
