Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.769804,[190 101] ; [ 46 116],[151.60264901 139.39735099] ; [84.39735099 77.60264901],1
p6,1,0.0,41.479323,[139 150] ; [ 29 135],[107.17880795 181.82119205] ; [ 60.82119205 103.17880795],1
p4,1,2.8e-05,17.561947,[194  98] ; [76 88],[172.89473684 119.10526316] ; [97.10526316 66.89473684],1
p3,1,3.3e-05,17.254828,[154 138] ; [ 53 110],[132.84395604 159.15604396] ; [74.15604396 88.84395604],1
s8,1,0.00165,9.903342,[123 168] ; [ 45 119],[107.44615385 183.55384615] ; [ 60.55384615 103.44615385],0
s6,1,0.002168,9.401391,[203  84] ; [92 71],[188.14444444  98.85555556] ; [106.85555556  56.14444444],0
a2,1,0.007016,7.268806,[ 70 222] ; [ 22 142],[ 58.9122807 233.0877193] ; [ 33.0877193 130.9122807],0
s5,1,0.007918,7.051934,[103 183] ; [ 37 119],[ 90.58823529 195.41176471] ; [ 49.41176471 106.58823529],0
r1,1,0.008533,6.91801,[232  57] ; [113  50],[220.58628319  68.41371681] ; [124.41371681  38.58628319],0
p10,1,0.02105,5.322647,[238  51] ; [120  44],[228.39293598  60.60706402] ; [129.60706402  34.39293598],0
r4,1,0.021917,5.252323,[258  34] ; [132  32],[249.73684211  42.26315789] ; [140.26315789  23.73684211],0
s7,1,0.029207,4.755382,[132 146] ; [ 58 100],[121.14678899 156.85321101] ; [68.85321101 89.14678899],0
a1,1,0.031153,4.644501,[ 12 280] ; [  1 163],[  8.3245614 283.6754386] ; [  4.6754386 159.3245614],0
n3,1,0.041856,4.141022,[50 13] ; [31 19],[45.15929204 17.84070796] ; [35.84070796 14.15929204],0
p11,1,0.046927,3.948013,[237  55] ; [120  44],[228.60526316  63.39473684] ; [128.39473684  35.60526316],0
b1,1,0.06235,3.473755,[122 170] ; [ 54 110],[112.70175439 179.29824561] ; [ 63.29824561 100.70175439],0
p12,1,0.077779,3.110702,[ 18 273] ; [  4 158],[ 14.13245033 276.86754967] ; [  7.86754967 154.13245033],0
v4,1,0.079695,3.07112,[275  13] ; [149  14],[270.75831486  17.24168514] ; [153.24168514   9.75831486],0
b5,1,0.094123,2.802413,[169 123] ; [108  56],[177.37719298 114.62280702] ; [99.62280702 64.37719298],0
u1,1,0.094583,2.79459,[ 51 241] ; [ 19 145],[ 44.8245614 247.1754386] ; [ 25.1754386 138.8245614],0
s3,1,0.099224,2.717967,[163 127] ; [79 85],[154.5814978 135.4185022] ; [87.4185022 76.5814978],0
p5,1,0.130294,2.288995,[ 30 262] ; [ 10 154],[ 25.61403509 266.38596491] ; [ 14.38596491 149.61403509],0
a3,1,0.165426,1.923916,[203  88] ; [104  60],[196.34505495  94.65494505] ; [110.65494505  53.34505495],0
s1,1,0.179252,1.803813,[  6 283] ; [  7 157],[  8.29359823 280.70640177] ; [  4.70640177 159.29359823],0
a8,1,0.210477,1.568146,[ 41 225] ; [ 17 137],[ 36.73333333 229.26666667] ; [ 21.26666667 132.73333333],0
r3,1,0.234422,1.413831,[275  15] ; [150  13],[272.07505519  17.92494481] ; [152.92494481  10.07505519],0
s2,1,0.243643,1.35939,[141 151] ; [69 93],[135.0660793 156.9339207] ; [74.9339207 87.0660793],0
p1,1,0.265614,1.239259,[ 17 274] ; [ 14 149],[ 19.87004405 271.12995595] ; [ 11.12995595 151.87004405],0
n4,1,0.31525,1.008552,[216  74] ; [115  49],[211.43171806  78.56828194] ; [119.56828194  44.43171806],0
