Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,27.202199,[17 32] ; [65 16],[30.90769231 18.09230769] ; [51.09230769 29.90769231],1
n6,1,0.004568,8.043154,[31 18] ; [68 12],[37.60465116 11.39534884] ; [61.39534884 18.60465116],0
p4,1,0.041491,4.155839,[17 32] ; [43 38],[22.61538462 26.38461538] ; [37.38461538 43.61538462],0
a5,1,0.044257,4.046717,[22 27] ; [51 30],[27.51538462 21.48461538] ; [45.48461538 35.51538462],0
a6,1,0.045448,4.001924,[28 21] ; [60 21],[33.16923077 15.83076923] ; [54.83076923 26.16923077],0
p9,1,0.056855,3.626826,[32 14] ; [68 13],[36.22047244  9.77952756] ; [63.77952756 17.22047244],0
p10,1,0.060775,3.516117,[30 16] ; [65 16],[34.40944882 11.59055118] ; [60.59055118 20.40944882],0
p3,1,0.075452,3.160252,[16 32] ; [40 41],[20.8372093 27.1627907] ; [35.1627907 45.8372093],0
r4,1,0.090642,2.862937,[26 23] ; [55 26],[30.53076923 18.46923077] ; [50.46923077 30.53076923],0
b4,1,0.090642,2.862937,[26 23] ; [55 26],[30.53076923 18.46923077] ; [50.46923077 30.53076923],0
n1,1,0.090926,2.857898,[ 2 12] ; [ 9 13],[4.27777778 9.72222222] ; [ 6.72222222 15.27777778],0
s3,1,0.123382,2.37386,[18 31] ; [41 40],[22.23846154 26.76153846] ; [36.76153846 44.23846154],0
u3,1,0.186443,1.745501,[11  8] ; [12 19],[ 8.74 10.26] ; [14.26 16.74],0
a8,1,0.197563,1.660299,[ 3 43] ; [11 67],[ 5.19354839 40.80645161] ; [ 8.80645161 69.19354839],0
p11,1,0.220636,1.500233,[32 17] ; [61 20],[35.05384615 13.94615385] ; [57.94615385 23.05384615],0
v2,1,0.224654,1.474395,[17 32] ; [36 43],[20.2890625 28.7109375] ; [32.7109375 46.2890625],0
r2,1,0.262358,1.256274,[36 11] ; [66 12],[38.352  8.648] ; [63.648 14.352],0
n3,1,0.264617,1.244441,[11  3] ; [14  9],[9.45945946 4.54054054] ; [15.54054054  7.45945946],0
s6,1,0.28072,1.163603,[22 26] ; [44 35],[24.94488189 23.05511811] ; [41.05511811 37.94488189],0
s1,1,0.282862,1.153289,[ 4 45] ; [ 3 77],[ 2.65891473 46.34108527] ; [ 4.34108527 75.65891473],0
p8,1,0.286577,1.135631,[17 31] ; [36 44],[19.875 28.125] ; [33.125 46.875],0
v1,1,0.309746,1.031759,[18 30] ; [36 41],[20.736 27.264] ; [33.264 43.736],0
p6,1,0.322684,0.978038,[12 34] ; [28 53],[14.48818898 31.51181102] ; [25.51181102 55.48818898],0
s4,1,0.331439,0.943266,[ 8 41] ; [19 62],[10.17692308 38.82307692] ; [16.82307692 64.17692308],0
p7,1,0.394807,0.724086,[21 26] ; [42 38],[23.31496063 23.68503937] ; [39.68503937 40.31496063],0
p2,1,0.418059,0.655765,[33 15] ; [61 20],[34.97674419 13.02325581] ; [59.02325581 21.97674419],0
a4,1,0.435058,0.609282,[12 37] ; [25 56],[13.94615385 35.05384615] ; [23.05384615 57.94615385],0
b2,1,0.509422,0.435253,[10 18] ; [20 26],[11.35135135 16.64864865] ; [18.64864865 27.35135135],0
b3,1,0.509422,0.435253,[10 18] ; [20 26],[11.35135135 16.64864865] ; [18.64864865 27.35135135],0
n2,1,0.534355,0.386103,[9 5] ; [17  6],[9.83783784 4.16216216] ; [16.16216216  6.83783784],0
d3,1,0.539826,0.375863,[35 14] ; [53 27],[33.42635659 15.57364341] ; [54.57364341 25.42635659],0
b5,1,0.571226,0.320636,[35 14] ; [54 27],[33.54615385 15.45384615] ; [55.45384615 25.54615385],0
d4,1,0.574307,0.315529,[39 10] ; [61 20],[37.69230769 11.30769231] ; [62.30769231 18.69230769],0
p5,1,0.581329,0.304091,[ 4 44] ; [ 9 70],[ 4.91338583 43.08661417] ; [ 8.08661417 70.91338583],0
u2,1,0.589515,0.291102,[11  8] ; [15 15],[10.08163265  8.91836735] ; [15.91836735 14.08163265],0
s8,1,0.598561,0.277171,[13 36] ; [25 56],[14.32307692 34.67692308] ; [23.67692308 57.32307692],0
a1,1,0.601361,0.272949,[ 3 46] ; [ 7 74],[ 3.76923077 45.23076923] ; [ 6.23076923 74.76923077],0
p1,1,0.623379,0.241147,[ 3 45] ; [ 7 74],[ 3.72093023 44.27906977] ; [ 6.27906977 74.72093023],0
b1,1,0.628454,0.234164,[19 30] ; [28 53],[17.71538462 31.28461538] ; [29.28461538 51.71538462],0
s7,1,0.636406,0.223474,[18 30] ; [25 50],[16.7804878 31.2195122] ; [26.2195122 48.7804878],0
r3,1,0.661164,0.192113,[43  6] ; [68 12],[42.1627907  6.8372093] ; [68.8372093 11.1627907],0
u1,1,0.664829,0.18771,[ 4 45] ; [ 5 76],[ 3.39230769 45.60769231] ; [ 5.60769231 75.39230769],0
d2,1,0.692808,0.156062,[18 31] ; [27 54],[16.96153846 32.03846154] ; [28.03846154 52.96153846],0
s2,1,0.719003,0.12945,[19 30] ; [34 47],[19.97692308 29.02307692] ; [33.02307692 47.97692308],0
d1,1,0.753774,0.098387,[21 28] ; [37 44],[21.86153846 27.13846154] ; [36.13846154 44.86153846],0
d5,1,0.766176,0.088435,[37 12] ; [63 18],[37.69230769 11.30769231] ; [62.30769231 18.69230769],0
v3,1,0.76903,0.086227,[14 34] ; [25 54],[14.74015748 33.25984252] ; [24.25984252 54.74015748],0
p12,1,0.78475,0.074602,[ 3 46] ; [ 4 76],[ 2.65891473 46.34108527] ; [ 4.34108527 75.65891473],0
v4,1,0.824025,0.049449,[41  7] ; [68 13],[40.55813953  7.44186047] ; [68.44186047 12.55813953],0
a2,1,0.826768,0.047895,[ 6 43] ; [11 70],[ 6.40769231 42.59230769] ; [10.59230769 70.40769231],0
a3,1,0.954361,0.003275,[30 19] ; [50 31],[30.15384615 18.84615385] ; [49.84615385 31.15384615],0
s5,1,0.980439,0.000601,[12 35] ; [19 56],[11.94262295 35.05737705] ; [19.05737705 55.94262295],0
