Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001875,9.667834,[19  4] ; [1 5],[15.86206897  7.13793103] ; [4.13793103 1.86206897],0
a5,1,0.010062,6.623811,[17  6] ; [1 5],[14.27586207  8.72413793] ; [3.72413793 2.27586207],0
a7,1,0.05365,3.723568,[ 9 14] ; [5 1],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
a3,1,0.062548,3.468497,[17  6] ; [2 4],[15.06896552  7.93103448] ; [3.93103448 2.06896552],0
d3,1,0.081885,3.027088,[10 13] ; [5 1],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
p9,1,0.132529,2.262626,[20  2] ; [4 2],[18.85714286  3.14285714] ; [5.14285714 0.85714286],0
d2,1,0.167554,1.904696,[11 12] ; [1 5],[ 9.51724138 13.48275862] ; [2.48275862 3.51724138],0
n6,1,0.167792,1.902562,[18  5] ; [3 3],[16.65517241  6.34482759] ; [4.34482759 1.65517241],0
u2,1,0.196706,1.666667,[2 4] ; [3 1],[3. 3.] ; [2. 2.],0
a4,1,0.228052,1.452972,[10 13] ; [1 5],[ 8.72413793 14.27586207] ; [2.27586207 3.72413793],0
p6,1,0.254478,1.298551,[11 12] ; [1 4],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
s7,1,0.264145,1.246904,[19  3] ; [4 2],[18.07142857  3.92857143] ; [4.92857143 1.07142857],0
n2,1,0.287495,1.131313,[10  1] ; [2 1],[9.42857143 1.57142857] ; [2.57142857 0.42857143],0
s1,1,0.288916,1.124665,[ 1 22] ; [1 5],[ 1.5862069 21.4137931] ; [0.4137931 5.5862069],0
s3,1,0.290689,1.116427,[16  6] ; [3 3],[14.92857143  7.07142857] ; [4.07142857 1.92857143],0
v2,1,0.311405,1.024707,[13 10] ; [2 4],[11.89655172 11.10344828] ; [3.10344828 2.89655172],0
s5,1,0.317618,0.99873,[ 4 17] ; [2 3],[ 4.84615385 16.15384615] ; [1.15384615 3.84615385],0
p11,1,0.390614,0.73703,[19  4] ; [4 2],[18.24137931  4.75862069] ; [4.75862069 1.24137931],0
s4,1,0.390614,0.73703,[ 4 19] ; [2 4],[ 4.75862069 18.24137931] ; [1.24137931 4.75862069],0
v3,1,0.39299,0.72967,[ 8 15] ; [1 5],[ 7.13793103 15.86206897] ; [1.86206897 4.13793103],0
r1,1,0.39299,0.72967,[ 8 15] ; [1 5],[ 7.13793103 15.86206897] ; [1.86206897 4.13793103],0
s2,1,0.410004,0.678788,[15  7] ; [3 3],[14.14285714  7.85714286] ; [3.85714286 2.14285714],0
p7,1,0.438058,0.601364,[13  9] ; [2 3],[12.22222222  9.77777778] ; [2.77777778 2.22222222],0
p4,1,0.493886,0.46805,[15  8] ; [3 3],[14.27586207  8.72413793] ; [3.72413793 2.27586207],0
n1,1,0.514828,0.424242,[6 5] ; [1 2],[5.5 5.5] ; [1.5 1.5],0
b1,1,0.524967,0.404125,[11 12] ; [2 4],[10.31034483 12.68965517] ; [2.68965517 3.31034483],0
d1,1,0.524967,0.404125,[11 12] ; [2 4],[10.31034483 12.68965517] ; [2.68965517 3.31034483],0
r3,1,0.554492,0.349332,[18  5] ; [4 2],[17.44827586  5.55172414] ; [4.55172414 1.44827586],0
b5,1,0.630209,0.231777,[14  9] ; [3 3],[13.48275862  9.51724138] ; [3.51724138 2.48275862],0
p3,1,0.653188,0.201904,[10 13] ; [2 4],[ 9.51724138 13.48275862] ; [2.48275862 3.51724138],0
r2,1,0.688921,0.160256,[10 10] ; [3 2],[10.4  9.6] ; [2.6 2.4],0
n3,1,0.706879,0.141414,[6 5] ; [2 1],[6.28571429 4.71428571] ; [1.71428571 1.28571429],0
b4,1,0.774826,0.081835,[13 10] ; [3 3],[12.68965517 10.31034483] ; [3.31034483 2.68965517],0
d4,1,0.78473,0.074617,[18  5] ; [5 1],[18.24137931  4.75862069] ; [4.75862069 1.24137931],0
p5,1,0.818707,0.052536,[ 3 20] ; [1 5],[ 3.17241379 19.82758621] ; [0.82758621 5.17241379],0
d5,1,0.891289,0.01868,[16  7] ; [4 2],[15.86206897  7.13793103] ; [4.13793103 1.86206897],0
s6,1,0.891289,0.01868,[16  7] ; [4 2],[15.86206897  7.13793103] ; [4.13793103 1.86206897],0
v1,1,0.918011,0.010597,[10 11] ; [3 3],[10.11111111 10.88888889] ; [2.88888889 3.11111111],0
a6,1,0.924393,0.009006,[11 12] ; [3 3],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
p8,1,0.924393,0.009006,[11 12] ; [3 3],[11.10344828 11.89655172] ; [2.89655172 3.10344828],0
p10,1,0.924731,0.008926,[18  4] ; [4 1],[17.92592593  4.07407407] ; [4.07407407 0.92592593],0
b2,1,1.0,0.0,[ 5 15] ; [1 3],[ 5. 15.] ; [1. 3.],0
b3,1,1.0,0.0,[ 5 15] ; [1 3],[ 5. 15.] ; [1. 3.],0
