Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.731757,[12 31] ; [67 27],[24.79562044 18.20437956] ; [54.20437956 39.79562044],1
s5,1,7e-06,20.202747,[ 4 36] ; [46 43],[15.50387597 24.49612403] ; [34.49612403 54.50387597],1
s7,1,9e-06,19.775594,[11 31] ; [59 28],[22.79069767 19.20930233] ; [47.20930233 39.79069767],1
s8,1,1.1e-05,19.277393,[ 7 36] ; [53 41],[18.83211679 24.16788321] ; [41.16788321 52.83211679],1
p4,1,2.7e-05,17.625869,[10 32] ; [59 35],[21.30882353 20.69117647] ; [47.69117647 46.30882353],1
r1,1,2.8e-05,17.559364,[22 21] ; [79 14],[31.93382353 11.06617647] ; [69.06617647 23.93382353],1
r4,1,4.1e-05,16.817078,[27 16] ; [86  8],[35.46715328  7.53284672] ; [77.53284672 16.46715328],1
r2,1,0.000291,13.124981,[34  7] ; [93  1],[38.57037037  2.42962963] ; [88.42962963  5.57037037],1
s3,1,0.000487,12.165969,[15 27] ; [63 30],[24.26666667 17.73333333] ; [53.73333333 39.26666667],1
d5,1,0.001585,9.976989,[26 16] ; [80 13],[32.97777778  9.02222222] ; [73.02222222 19.97777778],0
v2,1,0.002612,9.060278,[12 30] ; [51 39],[20.04545455 21.95454545] ; [42.95454545 47.04545455],0
r3,1,0.00991,6.651091,[33 10] ; [86  7],[37.625  5.375] ; [81.375 11.625],0
v1,1,0.011889,6.327395,[13 29] ; [51 43],[19.76470588 22.23529412] ; [44.23529412 49.76470588],0
v4,1,0.016246,5.776085,[36  7] ; [90  4],[39.54744526  3.45255474] ; [86.45255474  7.54744526],0
n6,1,0.016324,5.76762,[25 17] ; [73 19],[30.71641791 11.28358209] ; [67.28358209 24.71641791],0
p3,1,0.016351,5.764735,[11 32] ; [44 49],[17.38970588 25.61029412] ; [37.61029412 55.38970588],0
p2,1,0.016643,5.733609,[27 16] ; [76 17],[32.56617647 10.43382353] ; [70.43382353 22.56617647],0
b5,1,0.018307,5.566488,[36  7] ; [60 34],[30.13138686 12.86861314] ; [65.86861314 28.13138686],0
a5,1,0.020184,5.395951,[24 19] ; [71 23],[29.81751825 13.18248175] ; [65.18248175 28.81751825],0
u1,1,0.06672,3.361921,[ 4 39] ; [21 73],[ 7.84671533 35.15328467] ; [17.15328467 76.84671533],0
d1,1,0.072162,3.233137,[19 24] ; [57 37],[23.8540146 19.1459854] ; [52.1459854 41.8540146],0
s4,1,0.083708,2.9914,[ 5 38] ; [23 71],[ 8.78832117 34.21167883] ; [19.21167883 74.78832117],0
n4,1,0.090125,2.872142,[24 19] ; [65 27],[28.34814815 14.65185185] ; [60.65185185 31.34814815],0
p5,1,0.093739,2.808954,[ 1 42] ; [10 83],[ 3.47794118 39.52205882] ; [ 7.52205882 85.47794118],0
p7,1,0.112195,2.523028,[18 25] ; [52 40],[22.2962963 20.7037037] ; [47.7037037 44.2962963],0
u2,1,0.114685,2.48845,[ 5 12] ; [14 12],[7.51162791 9.48837209] ; [11.48837209 14.51162791],0
a1,1,0.131699,2.272358,[ 4 39] ; [ 3 91],[ 2.19708029 40.80291971] ; [ 4.80291971 89.19708029],0
p1,1,0.140878,2.168341,[ 2 41] ; [12 81],[ 4.42647059 38.57352941] ; [ 9.57352941 83.42647059],0
b2,1,0.144632,2.127976,[ 9 12] ; [11 33],[ 6.46153846 14.53846154] ; [13.53846154 30.46153846],0
b3,1,0.144632,2.127976,[ 9 12] ; [11 33],[ 6.46153846 14.53846154] ; [13.53846154 30.46153846],0
a4,1,0.153547,2.036653,[17 26] ; [49 44],[20.86764706 22.13235294] ; [45.13235294 47.86764706],0
d2,1,0.15923,1.981519,[18 25] ; [51 42],[21.81617647 21.18382353] ; [47.18382353 45.81617647],0
u3,1,0.190588,1.713063,[ 7 10] ; [16 10],[9.09302326 7.90697674] ; [13.90697674 12.09302326],0
d3,1,0.203138,1.619667,[25 16] ; [67 26],[28.14925373 12.85074627] ; [63.85074627 29.14925373],0
b1,1,0.209813,1.572716,[17 26] ; [48 46],[20.40145985 22.59854015] ; [44.59854015 49.40145985],0
p10,1,0.210167,1.570277,[30 13] ; [74 19],[32.88235294 10.11764706] ; [71.11764706 21.88235294],0
d4,1,0.254791,1.296841,[32 11] ; [77 16],[34.46323529  8.53676471] ; [74.53676471 18.46323529],0
n5,1,0.360078,0.837622,[26 17] ; [63 29],[28.34814815 14.65185185] ; [60.65185185 31.34814815],0
a3,1,0.385095,0.754373,[26 15] ; [66 27],[28.14925373 12.85074627] ; [63.85074627 29.14925373],0
n3,1,0.401577,0.7036,[7 4] ; [29  9],[8.08163265 2.91836735] ; [27.91836735 10.08163265],0
a2,1,0.401973,0.702415,[ 9 34] ; [26 68],[10.98540146 32.01459854] ; [24.01459854 69.98540146],0
p6,1,0.40973,0.679583,[13 29] ; [36 58],[15.13235294 26.86764706] ; [33.86764706 60.13235294],0
a7,1,0.42842,0.627103,[29 13] ; [71 23],[30.88235294 11.11764706] ; [69.11764706 24.88235294],0
v3,1,0.502474,0.449707,[12 30] ; [31 59],[13.68181818 28.31818182] ; [29.31818182 60.68181818],0
n2,1,0.515936,0.42201,[7 4] ; [28 10],[7.85714286 3.14285714] ; [27.14285714 10.85714286],0
a8,1,0.780039,0.077991,[ 4 32] ; [11 74],[ 4.46280992 31.53719008] ; [10.53719008 74.46280992],0
n1,1,0.788188,0.07218,[4 6] ; [17 21],[4.375 5.625] ; [16.625 21.375],0
b4,1,0.857847,0.032082,[24 19] ; [54 40],[24.48175182 18.51824818] ; [53.51824818 40.48175182],0
s1,1,0.921343,0.00975,[ 3 40] ; [ 6 86],[ 2.86666667 40.13333333] ; [ 6.13333333 85.86666667],0
a6,1,0.962023,0.002267,[27 16] ; [58 35],[26.875 16.125] ; [58.125 34.875],0
p8,1,0.967611,0.001649,[14 28] ; [31 63],[13.89705882 28.10294118] ; [31.10294118 62.89705882],0
