Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.005471,7.716657,[4 2] ; [ 56 224],[1.25874126 4.74125874] ; [ 58.74125874 221.25874126],0
r4,1,0.010369,6.570445,[4 2] ; [263  18],[5.58188153 0.41811847] ; [261.41811847  19.58188153],0
n4,1,0.015443,5.865223,[3 3] ; [240  40],[5.0979021 0.9020979] ; [237.9020979  42.0979021],0
r1,1,0.017544,5.641071,[3 3] ; [239  41],[5.07692308 0.92307692] ; [236.92307692  43.07692308],0
b1,1,0.028851,4.776509,[5 1] ; [110 171],[2.40418118 3.59581882] ; [112.59581882 168.40418118],0
p11,1,0.04425,4.046991,[3 3] ; [231  50],[4.89198606 1.10801394] ; [229.10801394  51.89198606],0
s8,1,0.049053,3.873531,[2 4] ; [197  82],[4.18947368 1.81052632] ; [194.81052632  84.18947368],0
r3,1,0.097959,2.738464,[5 1] ; [271  10],[5.77003484 0.22996516] ; [270.22996516  10.77003484],0
r2,1,0.099774,2.709158,[5 1] ; [269  10],[5.76842105 0.23157895] ; [268.23157895  10.76842105],0
d4,1,0.155345,2.018964,[4 2] ; [243  37],[5.18181818 0.81818182] ; [241.81818182  38.18181818],0
s2,1,0.18921,1.723757,[3 3] ; [207  73],[4.40559441 1.59440559] ; [205.59440559  74.40559441],0
n5,1,0.19215,1.701052,[4 2] ; [240  40],[5.11888112 0.88111888] ; [238.88111888  41.11888112],0
a7,1,0.249744,1.324736,[3 3] ; [201  80],[4.26480836 1.73519164] ; [199.73519164  81.26480836],0
v1,1,0.251461,1.31517,[5 1] ; [165 109],[3.64285714 2.35714286] ; [166.35714286 107.64285714],0
a6,1,0.36295,0.82766,[3 3] ; [190  91],[4.03484321 1.96515679] ; [188.96515679  92.03484321],0
d1,1,0.36295,0.82766,[3 3] ; [190  91],[4.03484321 1.96515679] ; [188.96515679  92.03484321],0
a4,1,0.370896,0.80066,[2 4] ; [145 135],[3.08391608 2.91608392] ; [143.91608392 136.08391608],0
p2,1,0.404422,0.695139,[5 1] ; [259  21],[5.53846154 0.46153846] ; [258.46153846  21.53846154],0
a2,1,0.442676,0.589336,[1 5] ; [ 88 193],[1.86062718 4.13937282] ; [ 87.13937282 193.86062718],0
n6,1,0.459994,0.54591,[5 1] ; [257  23],[5.4965035 0.5034965] ; [256.5034965  23.4965035],0
p8,1,0.463022,0.538581,[3 3] ; [180  99],[3.85263158 2.14736842] ; [179.14736842  99.85263158],0
d3,1,0.527406,0.399387,[4 2] ; [218  63],[4.64111498 1.35888502] ; [217.35888502  63.64111498],0
s5,1,0.581829,0.303287,[3 2] ; [128 141],[2.39051095 2.60948905] ; [128.60948905 140.39051095],0
p6,1,0.599463,0.275806,[4 2] ; [156 123],[3.36842105 2.63157895] ; [156.63157895 122.36842105],0
b5,1,0.633782,0.226967,[4 2] ; [160 121],[3.42857143 2.57142857] ; [160.57142857 120.42857143],0
b4,1,0.645904,0.211103,[4 2] ; [161 120],[3.44947735 2.55052265] ; [161.55052265 119.44947735],0
s3,1,0.677365,0.173108,[4 2] ; [207  72],[4.44210526 1.55789474] ; [206.55789474  72.44210526],0
b2,1,0.678686,0.171609,[2 4] ; [ 84 117],[2.49275362 3.50724638] ; [ 83.50724638 117.49275362],0
b3,1,0.678686,0.171609,[2 4] ; [ 84 117],[2.49275362 3.50724638] ; [ 83.50724638 117.49275362],0
d2,1,0.682893,0.166888,[4 2] ; [164 117],[3.51219512 2.48780488] ; [164.48780488 116.51219512],0
p1,1,0.693842,0.154958,[1 5] ; [ 32 247],[0.69473684 5.30526316] ; [ 32.30526316 246.69473684],0
p12,1,0.714729,0.1336,[1 5] ; [ 33 247],[0.71328671 5.28671329] ; [ 33.28671329 246.71328671],0
v2,1,0.715195,0.133144,[4 2] ; [163 112],[3.5658363 2.4341637] ; [163.4341637 111.5658363],0
p10,1,0.737959,0.111929,[5 1] ; [246  34],[5.26573427 0.73426573] ; [245.73426573  34.26573427],0
v3,1,0.748178,0.103068,[2 3] ; [128 143],[2.35507246 2.64492754] ; [127.64492754 143.35507246],0
s6,1,0.765533,0.088937,[4 1] ; [235  42],[4.23758865 0.76241135] ; [234.76241135  42.23758865],0
p5,1,0.783556,0.075454,[1 5] ; [ 59 218],[1.27208481 4.72791519] ; [ 58.72791519 218.27208481],0
d5,1,0.889785,0.019203,[5 1] ; [239  41],[5.11888112 0.88111888] ; [238.88111888  41.11888112],0
a8,1,0.989789,0.000164,[1 5] ; [ 42 213],[0.98850575 5.01149425] ; [ 42.01149425 212.98850575],0
