Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a8,1,0.011194,6.434313,[2 1] ; [ 34 205],[0.44628099 2.55371901] ; [ 35.55371901 203.44628099],0
a1,1,0.0127,6.210376,[2 4] ; [ 17 239],[0.4351145 5.5648855] ; [ 18.5648855 237.4351145],0
b2,1,0.016393,5.760195,[5 1] ; [ 57 105],[2.21428571 3.78571429] ; [ 59.78571429 102.21428571],0
b3,1,0.016393,5.760195,[5 1] ; [ 57 105],[2.21428571 3.78571429] ; [ 59.78571429 102.21428571],0
s8,1,0.075259,3.164422,[5 1] ; [118 135],[2.84942085 3.15057915] ; [120.15057915 132.84942085],0
s7,1,0.084813,2.970169,[5 1] ; [116 127],[2.91566265 3.08433735] ; [118.08433735 124.91566265],0
d2,1,0.098531,2.729167,[5 1] ; [126 130],[3. 3.] ; [128. 128.],0
p5,1,0.116739,2.460541,[2 3] ; [ 37 216],[0.75581395 4.24418605] ; [ 38.24418605 214.75581395],0
a2,1,0.140243,2.175289,[3 3] ; [ 61 195],[1.46564885 4.53435115] ; [ 62.53435115 193.46564885],0
d1,1,0.179664,1.800398,[5 1] ; [143 113],[3.38931298 2.61068702] ; [144.61068702 111.38931298],0
s3,1,0.196627,1.667251,[5 1] ; [143 108],[3.45525292 2.54474708] ; [144.54474708 106.45525292],0
u1,1,0.257597,1.281624,[2 4] ; [ 41 215],[0.98473282 5.01526718] ; [ 42.01526718 213.98473282],0
p4,1,0.323316,0.975487,[5 1] ; [162  92],[3.85384615 2.14615385] ; [163.14615385  90.85384615],0
p12,1,0.34802,0.880664,[1 5] ; [ 17 234],[0.42023346 5.57976654] ; [ 17.57976654 233.42023346],0
a4,1,0.371948,0.797148,[4 2] ; [123 132],[2.91954023 3.08045977] ; [124.08045977 130.91954023],0
s2,1,0.403325,0.698389,[4 2] ; [125 128],[2.98841699 3.01158301] ; [126.01158301 126.98841699],0
p7,1,0.540018,0.375506,[5 1] ; [180  70],[4.3359375 1.6640625] ; [180.6640625  69.3359375],0
b5,1,0.55991,0.339861,[4 2] ; [140 116],[3.29770992 2.70229008] ; [140.70229008 115.29770992],0
p3,1,0.66042,0.193014,[4 2] ; [146 107],[3.47490347 2.52509653] ; [146.52509653 106.47490347],0
b4,1,0.664008,0.188691,[4 2] ; [148 108],[3.48091603 2.51908397] ; [148.51908397 107.48091603],0
d5,1,0.694592,0.154159,[5 1] ; [195  60],[4.59770115 1.40229885] ; [195.40229885  59.59770115],0
p6,1,0.701254,0.14717,[3 3] ; [105 144],[2.54117647 3.45882353] ; [105.45882353 143.54117647],0
p8,1,0.727216,0.121684,[4 2] ; [149 101],[3.5859375 2.4140625] ; [149.4140625 100.5859375],0
r1,1,0.772496,0.083585,[5 1] ; [200  55],[4.71264368 1.28735632] ; [200.28735632  54.71264368],0
a7,1,0.889883,0.019169,[4 2] ; [163  92],[3.83908046 2.16091954] ; [163.16091954  91.83908046],0
n4,1,0.897069,0.016735,[5 1] ; [208  48],[4.8778626 1.1221374] ; [208.1221374  47.8778626],0
a6,1,0.920844,0.009875,[4 2] ; [165  90],[3.88505747 2.11494253] ; [165.11494253  89.88505747],0
s5,1,0.932628,0.007147,[2 4] ; [ 78 168],[1.9047619 4.0952381] ; [ 78.0952381 167.9047619],0
