Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.954441,[104  13] ; [11 14],[94.75352113 22.24647887] ; [20.24647887  4.75352113],1
p2,1,0.000327,12.906638,[90 28] ; [10 15],[82.51748252 35.48251748] ; [17.48251748  7.51748252],1
v4,1,0.000563,11.89411,[112   5] ; [18  6],[107.87234043   9.12765957] ; [22.12765957  1.87234043],1
s8,1,0.001476,10.108539,[86 32] ; [10 15],[79.21678322 38.78321678] ; [16.78321678  8.21678322],0
p7,1,0.005683,7.648128,[65 46] ; [ 7 18],[58.76470588 52.23529412] ; [13.23529412 11.76470588],0
s2,1,0.011343,6.410763,[87 31] ; [12 13],[81.69230769 36.30769231] ; [17.30769231  7.69230769],0
p8,1,0.014008,6.037149,[49 67] ; [ 4 21],[43.60283688 72.39716312] ; [ 9.39716312 15.60283688],0
r3,1,0.028934,4.771518,[112   5] ; [21  4],[109.58450704   7.41549296] ; [23.41549296  1.58450704],0
b1,1,0.029309,4.749378,[43 75] ; [15 10],[47.86013986 70.13986014] ; [10.13986014 14.86013986],0
p11,1,0.029894,4.715386,[91 27] ; [14 11],[86.64335664 31.35664336] ; [18.35664336  6.64335664],0
s6,1,0.033298,4.530397,[97 20] ; [16  9],[93.1056338 23.8943662] ; [19.8943662  5.1056338],0
r4,1,0.054285,3.703898,[103  15] ; [18  7],[99.84615385 18.15384615] ; [21.15384615  3.84615385],0
p6,1,0.093643,2.810603,[32 82] ; [ 3 22],[28.70503597 85.29496403] ; [ 6.29496403 18.70503597],0
v2,1,0.106332,2.607904,[69 43] ; [11 14],[65.40145985 46.59854015] ; [14.59854015 10.40145985],0
a7,1,0.111192,2.53719,[81 37] ; [13 12],[77.56643357 40.43356643] ; [16.43356643  8.56643357],0
s3,1,0.17758,1.817765,[90 27] ; [16  9],[87.33802817 29.66197183] ; [18.66197183  6.33802817],0
n5,1,0.218309,1.51545,[84 32] ; [15 10],[81.44680851 34.55319149] ; [17.55319149  7.44680851],0
a5,1,0.240143,1.379752,[89 29] ; [16  9],[86.64335664 31.35664336] ; [18.35664336  6.64335664],0
n6,1,0.269873,1.217391,[94 21] ; [18  7],[92. 23.] ; [20.  5.],0
n2,1,0.270338,1.215033,[29  5] ; [7 3],[27.81818182  6.18181818] ; [8.18181818 1.81818182],0
s1,1,0.279854,1.1678,[  7 111] ; [ 3 22],[  8.25174825 109.74825175] ; [ 1.74825175 23.25174825],0
p1,1,0.329693,0.950102,[ 12 106] ; [ 1 24],[ 10.72727273 107.27272727] ; [ 2.27272727 22.72727273],0
n1,1,0.376746,0.781293,[15 19] ; [6 4],[16.22727273 17.77272727] ; [4.77272727 5.22727273],0
