Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,181.723019,[236  85] ; [ 50 225],[154.03691275 166.96308725] ; [131.96308725 143.03691275],1
s2,1,0.0,136.360493,[243  79] ; [ 74 196],[172.4222973 149.5777027] ; [144.5777027 125.4222973],1
s3,1,0.0,100.893422,[246  74] ; [ 97 173],[186.03389831 133.96610169] ; [156.96610169 113.03389831],1
s6,1,0.0,77.081601,[272  45] ; [141 127],[223.7965812  93.2034188] ; [189.2034188  78.7965812],1
a3,1,0.0,38.201333,[268  53] ; [167 107],[234.68067227  86.31932773] ; [200.31932773  73.68067227],1
s5,1,0.0,31.459761,[144 165] ; [ 64 202],[111.7773913 197.2226087] ; [ 96.2226087 169.7773913],1
p6,1,0.0,25.525238,[157 163] ; [ 78 194],[127.02702703 192.97297297] ; [107.97297297 164.02702703],1
p4,1,4e-06,21.127321,[233  89] ; [148 125],[206.18823529 115.81176471] ; [174.81176471  98.18823529],1
p3,1,1.1e-05,19.292943,[199 123] ; [120 154],[172.34563758 149.65436242] ; [146.65436242 127.34563758],1
v3,1,5.8e-05,16.16268,[160 155] ; [ 91 175],[136.08433735 178.91566265] ; [114.91566265 151.08433735],1
u1,1,8.4e-05,15.456858,[ 87 236] ; [ 38 237],[ 67.51672241 255.48327759] ; [ 57.48327759 217.51672241],1
p5,1,0.000104,15.067819,[ 61 258] ; [ 22 252],[ 44.64924115 274.35075885] ; [ 38.35075885 235.64924115],1
p9,1,0.000297,13.088092,[294  27] ; [221  50],[279.24831081  41.75168919] ; [235.75168919  35.24831081],1
a5,1,0.000913,10.996427,[263  60] ; [192  83],[245.76086957  77.23913043] ; [209.23913043  65.76086957],1
p7,1,0.000939,10.94371,[221  91] ; [157 115],[201.94520548 110.05479452] ; [176.05479452  95.94520548],1
r1,1,0.00539,7.743713,[275  47] ; [208  64],[261.82828283  60.17171717] ; [221.17171717  50.82828283],0
d1,1,0.006023,7.543318,[214 109] ; [152 123],[197.68896321 125.31103679] ; [168.31103679 106.68896321],0
d2,1,0.006735,7.342336,[185 138] ; [125 146],[168.56902357 154.43097643] ; [141.43097643 129.56902357],0
p10,1,0.007258,7.208016,[286  35] ; [222  51],[274.52525253  46.47474747] ; [233.47474747  39.52525253],0
u4,1,0.00744,7.163433,[ 16 307] ; [  3 271],[ 10.27973199 312.72026801] ; [  8.72026801 265.27973199],0
p12,1,0.007796,7.079798,[ 39 281] ; [ 16 258],[ 29.62962963 290.37037037] ; [ 25.37037037 248.62962963],0
p2,1,0.00787,7.062806,[283  39] ; [219  55],[271.2147651  50.7852349] ; [230.7852349  43.2147651],0
a4,1,0.008155,6.999221,[170 152] ; [114 158],[153.95286195 168.04713805] ; [130.04713805 141.95286195],0
v4,1,0.009007,6.821449,[315   8] ; [255  19],[308.3919598  14.6080402] ; [261.6080402  12.3919598],0
a2,1,0.010251,6.590828,[ 98 225] ; [ 58 217],[ 84.26086957 238.73913043] ; [ 71.73913043 203.26086957],0
r2,1,0.011683,6.358408,[311  10] ; [250  21],[304.19087838  16.80912162] ; [256.80912162  14.19087838],0
p8,1,0.014312,5.999186,[191 126] ; [136 135],[176.29081633 140.70918367] ; [150.70918367 120.29081633],0
v2,1,0.025773,4.971203,[191 125] ; [132 126],[177.81881533 138.18118467] ; [145.18118467 112.81881533],0
s1,1,0.027503,4.858982,[ 15 304] ; [  4 266],[ 10.29032258 308.70967742] ; [  8.70967742 261.29032258],0
d4,1,0.035681,4.412298,[274  48] ; [215  59],[264.19127517  57.80872483] ; [224.80872483  49.19127517],0
u3,1,0.047021,3.944619,[36 19] ; [53 55],[30.03067485 24.96932515] ; [58.96932515 49.03067485],0
d3,1,0.049421,3.86101,[231  92] ; [176  99],[219.83444816 103.16555184] ; [187.16555184  87.83444816],0
a1,1,0.071433,3.249785,[ 21 302] ; [  9 266],[ 16.20401338 306.79598662] ; [ 13.79598662 261.20401338],0
n4,1,0.082327,3.018354,[296  26] ; [241  34],[289.63819095  32.36180905] ; [247.36180905  27.63819095],0
b4,1,0.085746,2.952477,[176 147] ; [169 106],[186.34615385 136.65384615] ; [158.65384615 116.34615385],0
n1,1,0.086568,2.937063,[34 30] ; [21 35],[29.33333333 34.66666667] ; [25.66666667 30.33333333],0
u2,1,0.09567,2.776281,[32 23] ; [47 59],[26.98757764 28.01242236] ; [52.01242236 53.98757764],0
b3,1,0.109766,2.557592,[103 129] ; [55 97],[ 95.45833333 136.54166667] ; [62.54166667 89.45833333],0
b2,1,0.109766,2.557592,[103 129] ; [55 97],[ 95.45833333 136.54166667] ; [62.54166667 89.45833333],0
a8,1,0.123603,2.371067,[ 51 240] ; [ 32 219],[ 44.56273063 246.43726937] ; [ 38.43726937 212.56273063],0
p1,1,0.171429,1.870399,[ 38 284] ; [ 23 251],[ 32.95637584 289.04362416] ; [ 28.04362416 245.95637584],0
r4,1,0.1816,1.784481,[299  24] ; [246  29],[294.3729097  28.6270903] ; [250.6270903  24.3729097],0
r3,1,0.220309,1.502354,[308  15] ; [253  19],[304.54285714  18.45714286] ; [256.45714286  15.54285714],0
v1,1,0.22188,1.49217,[189 125] ; [149 121],[181.73287671 132.26712329] ; [156.26712329 113.73287671],0
a6,1,0.232178,1.427471,[210 112] ; [192  83],[216.8241206 105.1758794] ; [185.1758794  89.8241206],0
s4,1,0.233131,1.421659,[ 60 261] ; [ 40 227],[ 54.59183673 266.40816327] ; [ 45.40816327 221.59183673],0
n3,1,0.238535,1.389233,[42 22] ; [43 14],[44.95867769 19.04132231] ; [40.04132231 16.95867769],0
b1,1,0.330552,0.946735,[130 193] ; [100 175],[124.23076923 198.76923077] ; [105.76923077 169.23076923],0
n2,1,0.611243,0.258369,[51 13] ; [44 14],[49.83606557 14.16393443] ; [45.16393443 12.83606557],0
d5,1,0.631082,0.230596,[266  56] ; [223  52],[263.74874372  58.25125628] ; [225.25125628  49.74874372],0
b5,1,0.636195,0.223753,[190 133] ; [167 108],[192.8277592 130.1722408] ; [164.1722408 110.8277592],0
a7,1,0.672804,0.17834,[222 101] ; [192  81],[224.36577181  98.63422819] ; [189.63422819  83.36577181],0
p11,1,0.722572,0.126041,[269  54] ; [226  49],[267.36622074  55.63377926] ; [227.63377926  47.36622074],0
