Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,8.5e-05,15.449385,[31  6] ; [19 27],[22.28915663 14.71084337] ; [27.71084337 18.28915663],1
p4,1,0.003912,8.324085,[27 10] ; [19 27],[20.5060241 16.4939759] ; [25.4939759 20.5060241],0
b1,1,0.00847,6.931325,[11 26] ; [27 19],[16.93975904 20.06024096] ; [21.06024096 24.93975904],0
p11,1,0.011141,6.442706,[33  4] ; [30 16],[28.08433735  8.91566265] ; [34.91566265 11.08433735],0
p9,1,0.016156,5.785861,[33  4] ; [30 15],[28.42682927  8.57317073] ; [34.57317073 10.42682927],0
p5,1,0.016263,5.77418,[ 8 29] ; [ 2 44],[ 4.45783133 32.54216867] ; [ 5.54216867 40.45783133],0
p10,1,0.026507,4.922664,[30  6] ; [28 18],[25.46341463 10.53658537] ; [32.53658537 13.46341463],0
p3,1,0.027933,4.832172,[23 14] ; [17 28],[18.04878049 18.95121951] ; [21.95121951 23.04878049],0
b5,1,0.033451,4.522555,[19 18] ; [34 12],[23.62650602 13.37349398] ; [29.37349398 16.62650602],0
d2,1,0.033531,4.518436,[10 27] ; [23 23],[14.71084337 22.28915663] ; [18.28915663 27.71084337],0
v1,1,0.039565,4.23644,[28  9] ; [23 20],[23.5875 13.4125] ; [27.4125 15.5875],0
v4,1,0.039624,4.233931,[34  2] ; [36 10],[30.73170732  5.26829268] ; [39.26829268  6.73170732],0
n5,1,0.046047,3.979857,[30  7] ; [28 18],[25.85542169 11.14457831] ; [32.14457831 13.85542169],0
r4,1,0.061964,3.484029,[26 11] ; [23 23],[21.84337349 15.15662651] ; [27.15662651 18.84337349],0
n6,1,0.079496,3.075179,[33  4] ; [34 12],[29.86746988  7.13253012] ; [37.13253012  8.86746988],0
p6,1,0.09388,2.806551,[19 16] ; [16 29],[15.3125 19.6875] ; [19.6875 25.3125],0
s5,1,0.104692,2.63257,[12 21] ; [ 8 33],[ 8.91891892 24.08108108] ; [11.08108108 29.91891892],0
s6,1,0.12106,2.403557,[24  9] ; [25 20],[20.73076923 12.26923077] ; [28.26923077 16.73076923],0
v3,1,0.140514,2.172321,[20 17] ; [17 28],[16.69512195 20.30487805] ; [20.30487805 24.69512195],0
u1,1,0.153268,2.039418,[ 1 36] ; [ 5 41],[ 2.6746988 34.3253012] ; [ 3.3253012 42.6746988],0
p2,1,0.160153,1.972776,[30  7] ; [31 15],[27.19277108  9.80722892] ; [33.80722892 12.19277108],0
b4,1,0.19808,1.656476,[26 11] ; [26 20],[23.18072289 13.81927711] ; [28.81927711 17.18072289],0
n2,1,0.221719,1.493213,[11  2] ; [11  6],[9.53333333 3.46666667] ; [12.46666667  4.53333333],0
s8,1,0.319477,0.991084,[16 21] ; [15 31],[13.81927711 23.18072289] ; [17.18072289 28.81927711],0
a3,1,0.337144,0.921263,[22 15] ; [32 14],[24.07228916 12.92771084] ; [29.92771084 16.07228916],0
s7,1,0.354985,0.855556,[17 18] ; [16 26],[15. 20.] ; [18. 24.],0
n4,1,0.365879,0.817614,[29  8] ; [32 14],[27.19277108  9.80722892] ; [33.80722892 12.19277108],0
a4,1,0.371932,0.797199,[11 26] ; [18 28],[12.92771084 24.07228916] ; [16.07228916 29.92771084],0
a6,1,0.384459,0.756394,[19 18] ; [28 18],[20.95180723 16.04819277] ; [26.04819277 19.95180723],0
d4,1,0.387784,0.745879,[31  6] ; [35 11],[29.42168675  7.57831325] ; [36.57831325  9.42168675],0
r2,1,0.398587,0.712585,[29  6] ; [33 11],[27.46835443  7.53164557] ; [34.53164557  9.46835443],0
s3,1,0.446663,0.579105,[20 17] ; [21 25],[18.27710843 18.72289157] ; [22.72289157 23.27710843],0
s2,1,0.475017,0.510283,[19 18] ; [20 26],[17.38554217 19.61445783] ; [21.61445783 24.38554217],0
a1,1,0.484603,0.488487,[ 4 33] ; [ 3 43],[ 3.12048193 33.87951807] ; [ 3.87951807 42.12048193],0
a8,1,0.514806,0.424286,[ 4 31] ; [ 3 39],[ 3.18181818 31.81818182] ; [ 3.81818182 38.18181818],0
a2,1,0.556186,0.346351,[ 4 33] ; [ 7 39],[ 4.90361446 32.09638554] ; [ 6.09638554 39.90361446],0
d1,1,0.638397,0.220845,[19 18] ; [26 20],[20.06024096 16.93975904] ; [24.93975904 21.06024096],0
r3,1,0.671768,0.179541,[34  3] ; [41  5],[33.43373494  3.56626506] ; [41.56626506  4.43373494],0
a7,1,0.708395,0.139885,[24 13] ; [28 18],[23.18072289 13.81927711] ; [28.81927711 17.18072289],0
d3,1,0.778648,0.079006,[26 11] ; [31 15],[25.40963855 11.59036145] ; [31.59036145 14.40963855],0
p1,1,0.781475,0.076949,[ 3 34] ; [ 3 43],[ 2.6746988 34.3253012] ; [ 3.3253012 42.6746988],0
n1,1,0.810595,0.057436,[4 9] ; [ 4 11],[3.71428571 9.28571429] ; [ 4.28571429 10.71428571],0
s1,1,0.840682,0.04041,[ 2 35] ; [ 2 43],[ 1.80487805 35.19512195] ; [ 2.19512195 42.80487805],0
d5,1,0.857328,0.03232,[30  7] ; [38  8],[30.31325301  6.68674699] ; [37.68674699  8.31325301],0
u3,1,0.857541,0.032222,[7 8] ; [7 7],[7.24137931 7.75862069] ; [6.75862069 7.24137931],0
s4,1,0.900961,0.015487,[ 6 31] ; [ 7 39],[ 5.79518072 31.20481928] ; [ 7.20481928 38.79518072],0
n3,1,0.976835,0.000843,[10  3] ; [13  4],[9.96666667 3.03333333] ; [13.03333333  3.96666667],0
u2,1,0.978351,0.000736,[7 8] ; [6 7],[6.96428571 8.03571429] ; [6.03571429 6.96428571],0
b2,1,0.981991,0.00051,[ 8 15] ; [10 19],[ 7.96153846 15.03846154] ; [10.03846154 18.96153846],0
b3,1,0.981991,0.00051,[ 8 15] ; [10 19],[ 7.96153846 15.03846154] ; [10.03846154 18.96153846],0
a5,1,0.982867,0.000461,[21 16] ; [26 20],[20.95180723 16.04819277] ; [26.04819277 19.95180723],0
