Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.035181,[296  26] ; [33 23],[280.25925926  41.74074074] ; [48.74074074  7.25925926],1
p10,1,0.000955,10.912599,[286  35] ; [40 15],[278.31382979  42.68617021] ; [47.68617021  7.31382979],1
p4,1,0.002062,9.49372,[233  89] ; [29 27],[223.18518519  98.81481481] ; [38.81481481 17.18518519],0
p9,1,0.002098,9.461868,[294  27] ; [42 12],[287.616  33.384] ; [48.384  5.616],0
p3,1,0.003635,8.457635,[199 123] ; [23 33],[189.11111111 132.88888889] ; [32.88888889 23.11111111],0
s2,1,0.004478,8.079008,[243  79] ; [32 24],[234.25925926  87.74074074] ; [40.74074074 15.25925926],0
s8,1,0.005797,7.612209,[236  85] ; [31 25],[227.33952255  93.66047745] ; [39.66047745 16.33952255],0
p2,1,0.010354,6.572959,[283  39] ; [42 14],[276.85185185  45.14814815] ; [48.14814815  7.85185185],0
s3,1,0.010508,6.546628,[246  74] ; [34 22],[238.29787234  81.70212766] ; [41.70212766 14.29787234],0
v3,1,0.011624,6.367293,[160 155] ; [17 36],[151.50815217 163.49184783] ; [25.49184783 27.50815217],0
v4,1,0.014327,5.99744,[315   8] ; [51  5],[311.92084433  11.07915567] ; [54.07915567  1.92084433],0
p8,1,0.015156,5.898215,[191 126] ; [24 32],[182.72117962 134.27882038] ; [32.27882038 23.72117962],0
v1,1,0.015636,5.843346,[189 125] ; [23 31],[180.89130435 133.10869565] ; [31.10869565 22.89130435],0
p11,1,0.015742,5.831468,[269  54] ; [39 17],[262.49076517  60.50923483] ; [45.50923483 10.49076517],0
p12,1,0.019859,5.424284,[ 39 281] ; [ 1 55],[ 34.04255319 285.95744681] ; [ 5.95744681 50.04255319],0
s4,1,0.02185,5.257691,[ 60 261] ; [18 38],[ 66.4137931 254.5862069] ; [11.5862069 44.4137931],0
p5,1,0.028944,4.770952,[ 61 258] ; [ 4 52],[ 55.29333333 263.70666667] ; [ 9.70666667 46.29333333],0
