Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000179,14.039409,[ 3 16] ; [26 12],[9.66666667 9.33333333] ; [19.33333333 18.66666667],1
s6,1,0.011323,6.413953,[ 7 10] ; [29  9],[11.12727273  5.87272727] ; [24.87272727 13.12727273],0
a5,1,0.014503,5.975806,[ 6 13] ; [25 13],[10.33333333  8.66666667] ; [20.66666667 17.33333333],0
d2,1,0.01981,5.428571,[ 3 16] ; [18 20],[ 7. 12.] ; [14. 24.],0
b4,1,0.02439,5.066667,[ 6 13] ; [24 14],[10.  9.] ; [20. 18.],0
p8,1,0.028854,4.776316,[ 9 10] ; [29  9],[12.66666667  6.33333333] ; [25.33333333 12.66666667],0
a4,1,0.035732,4.409847,[ 4 15] ; [19 19],[ 7.66666667 11.33333333] ; [15.33333333 22.66666667],0
p7,1,0.036471,4.374938,[12  5] ; [35  3],[14.52727273  2.47272727] ; [32.47272727  5.52727273],0
a3,1,0.037875,4.310625,[ 7 12] ; [25 13],[10.66666667  8.33333333] ; [21.33333333 16.66666667],0
d1,1,0.038597,4.278536,[ 5 14] ; [21 17],[ 8.66666667 10.33333333] ; [17.33333333 20.66666667],0
s7,1,0.059099,3.5625,[ 5 14] ; [20 18],[ 8.33333333 10.66666667] ; [16.66666667 21.33333333],0
s5,1,0.075656,3.155844,[ 4 14] ; [17 19],[ 7. 11.] ; [14. 22.],0
u2,1,0.143687,2.138024,[7 5] ; [11  2],[8.64 3.36] ; [9.36 3.64],0
n5,1,0.154414,2.0281,[ 5 14] ; [17 20],[ 7.46428571 11.53571429] ; [14.53571429 22.46428571],0
v2,1,0.158188,1.991465,[ 7 12] ; [21 16],[9.5 9.5] ; [18.5 18.5],0
a2,1,0.177599,1.817602,[ 1 18] ; [ 7 31],[ 2.66666667 16.33333333] ; [ 5.33333333 32.66666667],0
s4,1,0.178073,1.813636,[ 5 14] ; [17 21],[ 7.33333333 11.66666667] ; [14.66666667 23.33333333],0
s3,1,0.189715,1.719828,[ 7 12] ; [21 17],[9.33333333 9.66666667] ; [18.66666667 19.33333333],0
p10,1,0.201901,1.628571,[12  7] ; [30  8],[14.  5.] ; [28. 10.],0
n6,1,0.217746,1.519162,[10  9] ; [25 11],[12.09090909  6.90909091] ; [22.90909091 13.09090909],0
p1,1,0.24062,1.376956,[ 1 18] ; [ 6 31],[ 2.375 16.625] ; [ 4.625 32.375],0
p9,1,0.264389,1.245629,[13  6] ; [31  7],[14.66666667  4.33333333] ; [29.33333333  8.66666667],0
d3,1,0.270419,1.214619,[10  7] ; [28 10],[11.74545455  5.25454545] ; [26.25454545 11.74545455],0
n3,1,0.285049,1.142857,[5 5] ; [10  4],[6.25 3.75] ; [8.75 5.25],0
p11,1,0.297331,1.086128,[12  7] ; [29  9],[13.66666667  5.33333333] ; [27.33333333 10.66666667],0
s8,1,0.321593,0.982456,[ 6 12] ; [18 20],[ 7.71428571 10.28571429] ; [16.28571429 21.71428571],0
u3,1,0.3268,0.961538,[6 6] ; [9 4],[7.2 4.8] ; [7.8 5.2],0
n1,1,0.327187,0.96,[3 7] ; [7 7],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
v3,1,0.395255,0.722713,[ 2 17] ; [ 7 29],[ 3.10909091 15.89090909] ; [ 5.89090909 30.10909091],0
d5,1,0.446356,0.579889,[12  6] ; [29  9],[13.17857143  4.82142857] ; [27.82142857 10.17857143],0
v4,1,0.463373,0.537736,[17  2] ; [36  2],[17.66666667  1.33333333] ; [35.33333333  2.66666667],0
a1,1,0.463373,0.537736,[ 2 17] ; [ 2 36],[ 1.33333333 17.66666667] ; [ 2.66666667 35.33333333],0
b2,1,0.480584,0.497538,[4 4] ; [ 9 16],[3.15151515 4.84848485] ; [ 9.84848485 15.15151515],0
b3,1,0.480584,0.497538,[4 4] ; [ 9 16],[3.15151515 4.84848485] ; [ 9.84848485 15.15151515],0
v1,1,0.514529,0.424846,[ 7 12] ; [17 20],[ 8.14285714 10.85714286] ; [15.85714286 21.14285714],0
s1,1,0.610745,0.259091,[ 1 18] ; [ 1 37],[ 0.66666667 18.33333333] ; [ 1.33333333 36.66666667],0
p2,1,0.655286,0.199301,[14  5] ; [30  8],[14.66666667  4.33333333] ; [29.33333333  8.66666667],0
d4,1,0.655286,0.199301,[14  5] ; [30  8],[14.66666667  4.33333333] ; [29.33333333  8.66666667],0
