Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.03875,4.271795,[1 2] ; [ 3 62],[0.17647059 2.82352941] ; [ 3.82352941 61.17647059],0
v4,1,0.077828,3.109678,[2 1] ; [61  4],[2.77941176 0.22058824] ; [60.22058824  4.77941176],0
d5,1,0.106506,2.605311,[1 2] ; [49 16],[2.20588235 0.79411765] ; [47.79411765 17.20588235],0
s4,1,0.120813,2.406746,[2 1] ; [17 49],[0.82608696 2.17391304] ; [18.17391304 47.82608696],0
r1,1,0.12628,2.337646,[1 2] ; [48 17],[2.16176471 0.83823529] ; [46.83823529 18.16176471],0
n2,1,0.186449,1.745455,[1 1] ; [19  3],[1.66666667 0.33333333] ; [18.33333333  3.66666667],0
a7,1,0.262144,1.257397,[1 2] ; [43 23],[1.91304348 1.08695652] ; [42.08695652 23.91304348],0
a5,1,0.289459,1.122134,[1 2] ; [42 24],[1.86956522 1.13043478] ; [41.13043478 24.86956522],0
b5,1,0.317689,0.998437,[1 2] ; [41 25],[1.82608696 1.17391304] ; [40.17391304 25.82608696],0
a3,1,0.317689,0.998437,[1 2] ; [41 25],[1.82608696 1.17391304] ; [40.17391304 25.82608696],0
p11,1,0.346788,0.885176,[1 2] ; [40 26],[1.7826087 1.2173913] ; [39.2173913 26.7826087],0
u2,1,0.346912,0.884722,[1 1] ; [19  5],[1.53846154 0.46153846] ; [18.46153846  5.53846154],0
d4,1,0.351458,0.868187,[2 1] ; [56  9],[2.55882353 0.44117647] ; [55.44117647  9.55882353],0
b4,1,0.407444,0.686247,[1 2] ; [38 28],[1.69565217 1.30434783] ; [37.30434783 28.69565217],0
d1,1,0.471185,0.519195,[1 2] ; [36 30],[1.60869565 1.39130435] ; [35.39130435 30.60869565],0
v1,1,0.554563,0.349206,[2 1] ; [31 32],[1.5 1.5] ; [31.5 31.5],0
b1,1,0.607383,0.264004,[2 1] ; [34 32],[1.56521739 1.43478261] ; [34.43478261 31.56521739],0
s8,1,0.643212,0.214565,[1 2] ; [31 35],[1.39130435 1.60869565] ; [30.60869565 35.39130435],0
n4,1,0.67976,0.170397,[1 2] ; [30 36],[1.34782609 1.65217391] ; [29.65217391 36.34782609],0
n5,1,0.738662,0.111306,[1 2] ; [28 37],[1.27941176 1.72058824] ; [27.72058824 37.27941176],0
p3,1,0.777695,0.079707,[1 2] ; [27 38],[1.23529412 1.76470588] ; [26.76470588 38.23529412],0
p9,1,0.795959,0.066864,[2 1] ; [47 17],[2.19402985 0.80597015] ; [46.80597015 17.19402985],0
n1,1,0.84562,0.037912,[1 1] ; [ 9 12],[0.86956522 1.13043478] ; [ 9.13043478 11.86956522],0
d3,1,0.878814,0.023248,[2 1] ; [46 19],[2.11764706 0.88235294] ; [45.88235294 19.11764706],0
v3,1,0.887418,0.020043,[1 2] ; [18 43],[0.890625 2.109375] ; [18.109375 42.890625],0
p6,1,0.892713,0.01819,[1 2] ; [19 45],[0.89552239 2.10447761] ; [19.10447761 44.89552239],0
p10,1,0.892713,0.01819,[2 1] ; [45 19],[2.10447761 0.89552239] ; [44.89552239 19.10447761],0
a4,1,0.911171,0.012446,[1 2] ; [20 46],[0.91304348 2.08695652] ; [20.08695652 45.91304348],0
p8,1,0.926744,0.008453,[1 2] ; [23 41],[1.07462687 1.92537313] ; [22.92537313 41.07462687],0
s7,1,0.928304,0.008096,[1 1] ; [33 29],[1.0625 0.9375] ; [32.9375 29.0625],0
d2,1,0.942054,0.005284,[1 2] ; [23 42],[1.05882353 1.94117647] ; [22.94117647 42.05882353],0
p2,1,0.970385,0.001378,[2 1] ; [44 21],[2.02941176 0.97058824] ; [43.97058824 21.02941176],0
