Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.004988,7.883847,[1 8] ; [17  9],[4.62857143 4.37142857] ; [13.37142857 12.62857143],0
p3,1,0.00824,6.980624,[3 6] ; [21  5],[6.17142857 2.82857143] ; [17.82857143  8.17142857],0
s8,1,0.014043,6.032764,[2 7] ; [18  8],[5.14285714 3.85714286] ; [14.85714286 11.14285714],0
s7,1,0.018834,5.516827,[3 5] ; [21  5],[5.64705882 2.35294118] ; [18.35294118  7.64705882],0
r4,1,0.033411,4.524573,[5 4] ; [23  3],[7.2 1.8] ; [20.8  5.2],0
d3,1,0.033437,4.523265,[3 6] ; [19  7],[5.65714286 3.34285714] ; [16.34285714  9.65714286],0
a3,1,0.037608,4.32265,[4 5] ; [21  5],[6.42857143 2.57142857] ; [18.57142857  7.42857143],0
d5,1,0.037608,4.32265,[4 5] ; [21  5],[6.42857143 2.57142857] ; [18.57142857  7.42857143],0
b4,1,0.041951,4.137199,[7 2] ; [10 16],[4.37142857 4.62857143] ; [12.62857143 13.37142857],0
s2,1,0.089245,2.887944,[1 8] ; [11 15],[3.08571429 5.91428571] ; [ 8.91428571 17.08571429],0
v4,1,0.08964,2.880832,[7 2] ; [25  1],[8.22857143 0.77142857] ; [23.77142857  2.22857143],0
p2,1,0.092103,2.837225,[5 3] ; [23  3],[6.58823529 1.41176471] ; [21.41176471  4.58823529],0
d4,1,0.134842,2.235853,[6 3] ; [23  3],[7.45714286 1.54285714] ; [21.54285714  4.45714286],0
d1,1,0.143201,2.143219,[3 6] ; [16 10],[4.88571429 4.11428571] ; [14.11428571 11.88571429],0
a7,1,0.184711,1.759309,[4 5] ; [18  8],[5.65714286 3.34285714] ; [16.34285714  9.65714286],0
n1,1,0.196706,1.666667,[1 3] ; [4 2],[2. 2.] ; [3. 3.],0
u2,1,0.196706,1.666667,[3 2] ; [1 4],[2. 3.] ; [2. 3.],0
n2,1,0.196706,1.666667,[1 3] ; [4 2],[2. 2.] ; [3. 3.],0
s6,1,0.22133,1.495726,[5 4] ; [20  6],[6.42857143 2.57142857] ; [18.57142857  7.42857143],0
r2,1,0.237663,1.394403,[7 2] ; [24  2],[7.97142857 1.02857143] ; [23.02857143  2.97142857],0
p1,1,0.244834,1.352546,[1 8] ; [ 8 18],[2.31428571 6.68571429] ; [ 6.68571429 19.31428571],0
a4,1,0.28245,1.155266,[2 7] ; [11 15],[3.34285714 5.65714286] ; [ 9.65714286 16.34285714],0
d2,1,0.288589,1.126194,[3 6] ; [14 12],[4.37142857 4.62857143] ; [12.62857143 13.37142857],0
p6,1,0.31702,1.001202,[3 5] ; [15 11],[4.23529412 3.76470588] ; [13.76470588 12.23529412],0
n6,1,0.347158,0.88382,[6 2] ; [23  3],[6.82352941 1.17647059] ; [22.17647059  3.82352941],0
r3,1,0.429853,0.623219,[7 2] ; [23  3],[7.71428571 1.28571429] ; [22.28571429  3.71428571],0
a5,1,0.456308,0.554936,[5 4] ; [18  8],[5.91428571 3.08571429] ; [17.08571429  8.91428571],0
p8,1,0.490021,0.47648,[7 2] ; [17  9],[6.17142857 2.82857143] ; [17.82857143  8.17142857],0
u3,1,0.527089,0.4,[2 3] ; [3 2],[2.5 2.5] ; [2.5 2.5],0
v3,1,0.577155,0.310857,[3 6] ; [11 14],[3.70588235 5.29411765] ; [10.29411765 14.70588235],0
a2,1,0.577484,0.31032,[1 8] ; [ 5 21],[1.54285714 7.45714286] ; [ 4.45714286 21.54285714],0
n3,1,0.598161,0.277778,[2 2] ; [2 4],[1.6 2.4] ; [2.4 3.6],0
v1,1,0.618402,0.24812,[4 4] ; [15 10],[4.60606061 3.39393939] ; [14.39393939 10.60606061],0
a6,1,0.635738,0.224359,[6 3] ; [15 11],[5.4 3.6] ; [15.6 10.4],0
b5,1,0.635738,0.224359,[6 3] ; [15 11],[5.4 3.6] ; [15.6 10.4],0
p4,1,0.638994,0.220061,[7 2] ; [22  4],[7.45714286 1.54285714] ; [21.54285714  4.45714286],0
b3,1,0.683949,0.165714,[2 3] ; [12 12],[2.4137931 2.5862069] ; [11.5862069 12.4137931],0
b2,1,0.683949,0.165714,[2 3] ; [12 12],[2.4137931 2.5862069] ; [11.5862069 12.4137931],0
p7,1,0.736193,0.113501,[7 2] ; [18  7],[6.61764706 2.38235294] ; [18.38235294  6.61764706],0
p9,1,0.752172,0.099715,[8 1] ; [24  2],[8.22857143 0.77142857] ; [23.77142857  2.22857143],0
s1,1,0.752172,0.099715,[1 8] ; [ 4 22],[1.28571429 7.71428571] ; [ 3.71428571 22.28571429],0
p10,1,0.752172,0.099715,[8 1] ; [22  4],[7.71428571 1.28571429] ; [22.28571429  3.71428571],0
n4,1,0.846667,0.037393,[7 2] ; [21  5],[7.2 1.8] ; [20.8  5.2],0
p12,1,0.910717,0.012574,[2 6] ; [ 6 20],[1.88235294 6.11764706] ; [ 6.11764706 19.88235294],0
b1,1,0.911106,0.012464,[4 5] ; [11 15],[3.85714286 5.14285714] ; [11.14285714 14.85714286],0
v2,1,0.981629,0.00053,[4 5] ; [11 14],[3.97058824 5.02941176] ; [11.02941176 13.97058824],0
