Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,50.714738,[23 71] ; [113  47],[50.33070866 43.66929134] ; [85.66929134 74.33070866],1
a3,1,1.8e-05,18.438417,[53 41] ; [131  30],[67.82745098 26.17254902] ; [116.17254902  44.82745098],1
n4,1,2.1e-05,18.116574,[56 38] ; [133  26],[70.22134387 23.77865613] ; [118.77865613  40.22134387],1
n5,1,3.1e-05,17.356876,[54 40] ; [129  29],[68.26190476 25.73809524] ; [114.73809524  43.26190476],1
r1,1,0.000248,13.430148,[62 31] ; [137  22],[73.44047619 19.55952381] ; [125.55952381  33.44047619],1
s3,1,0.000352,12.769128,[76 18] ; [151   8],[84.33992095  9.66007905] ; [142.66007905  16.33992095],1
s6,1,0.000571,11.866928,[68 25] ; [141  16],[77.748 15.252] ; [131.252  25.748],1
v2,1,0.003726,8.412601,[38 49] ; [97 57],[48.73443983 38.26556017] ; [86.26556017 67.73443983],0
p9,1,0.017088,5.687282,[72 21] ; [141  18],[78.60714286 14.39285714] ; [134.39285714  24.60714286],0
a4,1,0.027653,4.849564,[30 64] ; [74 87],[38.3372549 55.6627451] ; [65.6627451 95.3372549],0
v4,1,0.027684,4.84761,[86  7] ; [155   3],[89.29482072  3.70517928] ; [151.70517928   6.29482072],0
a2,1,0.048425,3.895165,[16 78] ; [ 45 116],[22.48627451 71.51372549] ; [ 38.51372549 122.48627451],0
s5,1,0.051328,3.797532,[29 61] ; [70 86],[36.2195122 53.7804878] ; [62.7804878 93.2195122],0
d2,1,0.053765,3.719967,[37 57] ; [83 77],[44.40944882 49.59055118] ; [75.59055118 84.40944882],0
p1,1,0.055908,3.654782,[ 2 90] ; [ 13 148],[ 5.45454545 86.54545455] ; [  9.54545455 151.45454545],0
n6,1,0.058228,3.587151,[72 22] ; [135  22],[77.52191235 16.47808765] ; [129.47808765  27.52191235],0
r2,1,0.063527,3.442828,[86  8] ; [153   5],[89.15079365  4.84920635] ; [149.84920635   8.15079365],0
a8,1,0.065899,3.382317,[ 9 79] ; [ 28 117],[13.97424893 74.02575107] ; [ 23.02575107 121.97424893],0
d1,1,0.068144,3.327176,[48 46] ; [101  60],[54.9254902 39.0745098] ; [94.0745098 66.9254902],0
p7,1,0.076765,3.132105,[43 49] ; [91 65],[49.70967742 42.29032258] ; [84.29032258 71.70967742],0
r4,1,0.078048,3.105099,[79 15] ; [147  14],[83.30980392 10.69019608] ; [142.69019608  18.30980392],0
p4,1,0.091963,2.839678,[42 52] ; [89 71],[48.48031496 45.51968504] ; [82.51968504 77.48031496],0
v3,1,0.101577,2.680609,[33 58] ; [71 80],[39.10743802 51.89256198] ; [64.89256198 86.10743802],0
a5,1,0.10397,2.64356,[63 31] ; [123  38],[68.56470588 25.43529412] ; [117.43529412  43.56470588],0
d5,1,0.109014,2.56846,[71 23] ; [134  26],[75.86614173 18.13385827] ; [129.13385827  30.86614173],0
u1,1,0.119051,2.429759,[13 81] ; [ 35 126],[17.69411765 76.30588235] ; [ 30.30588235 130.69411765],0
p2,1,0.14096,2.16745,[71 22] ; [135  26],[75.42519685 17.57480315] ; [130.57480315  30.42519685],0
p10,1,0.166652,1.912802,[72 21] ; [135  25],[76.09090909 16.90909091] ; [130.90909091  29.09090909],0
b2,1,0.180471,1.793743,[11 35] ; [39 73],[14.55696203 31.44303797] ; [35.44303797 76.55696203],0
b3,1,0.180471,1.793743,[11 35] ; [39 73],[14.55696203 31.44303797] ; [35.44303797 76.55696203],0
p8,1,0.204685,1.608624,[34 60] ; [70 88],[38.79365079 55.20634921] ; [65.20634921 92.79365079],0
p11,1,0.234813,1.411468,[68 26] ; [127  34],[71.88235294 22.11764706] ; [123.11764706  37.88235294],0
n1,1,0.239049,1.386193,[ 7 18] ; [15 20],[ 9.16666667 15.83333333] ; [12.83333333 22.16666667],0
r3,1,0.240626,1.376921,[89  5] ; [156   4],[90.66929134  3.33070866] ; [154.33070866   5.66929134],0
d3,1,0.329139,0.952281,[59 35] ; [110  50],[62.54330709 31.45669291] ; [106.45669291  53.54330709],0
p3,1,0.409202,0.681118,[35 59] ; [68 92],[38.11811024 55.88188976] ; [64.88188976 95.11811024],0
a6,1,0.483276,0.491462,[64 30] ; [102  58],[61.43307087 32.56692913] ; [104.56692913  55.43307087],0
v1,1,0.500871,0.45309,[45 46] ; [83 71],[47.54285714 43.45714286] ; [80.45714286 73.54285714],0
a7,1,0.529241,0.395849,[70 24] ; [114  47],[67.82745098 26.17254902] ; [116.17254902  44.82745098],0
b1,1,0.538235,0.378821,[32 62] ; [ 61 100],[34.28235294 59.71764706] ; [ 58.71764706 102.28235294],0
p12,1,0.555292,0.347921,[ 7 87] ; [  9 152],[ 5.89803922 88.10196078] ; [ 10.10196078 150.89803922],0
p5,1,0.602094,0.271849,[ 5 88] ; [ 11 145],[ 5.97590361 87.02409639] ; [ 10.02409639 145.97590361],0
u2,1,0.62215,0.242857,[19 21] ; [15 13],[20. 20.] ; [14. 14.],0
s4,1,0.636572,0.223254,[19 74] ; [ 37 124],[20.50393701 72.49606299] ; [ 35.49606299 125.50393701],0
n3,1,0.676372,0.174238,[20  6] ; [26 10],[19.29032258  6.70967742] ; [26.70967742  9.29032258],0
u3,1,0.713033,0.135267,[23 16] ; [19 11],[23.73913043 15.26086957] ; [18.26086957 11.73913043],0
b5,1,0.815478,0.054459,[57 37] ; [100  61],[57.8745098 36.1254902] ; [99.1254902 61.8745098],0
b4,1,0.861036,0.030644,[55 39] ; [96 65],[55.6627451 38.3372549] ; [95.3372549 65.6627451],0
d4,1,0.95121,0.003744,[79 15] ; [134  26],[78.82677165 15.17322835] ; [134.17322835  25.82677165],0
n2,1,0.957189,0.002882,[20  5] ; [29  7],[20.08196721  4.91803279] ; [28.91803279  7.08196721],0
a1,1,0.972018,0.00123,[ 4 90] ; [  7 154],[ 4.05490196 89.94509804] ; [  6.94509804 154.05490196],0
