Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,83.384904,[399   9] ; [58 25],[379.74745418  28.25254582] ; [77.25254582  5.74745418],1
r2,1,0.0,27.126616,[403   4] ; [71  9],[396.13552361  10.86447639] ; [77.86447639  2.13552361],1
d1,1,4.5e-05,16.664939,[265 143] ; [34 49],[248.45621181 159.54378819] ; [50.54378819 32.45621181],1
r3,1,0.000139,14.517143,[399   7] ; [75  8],[393.54601227  12.45398773] ; [80.45398773  2.54601227],1
u1,1,0.000237,13.511842,[ 91 317] ; [ 4 79],[ 78.94093686 329.05906314] ; [16.05906314 66.94093686],1
d3,1,0.000502,12.107667,[298 108] ; [45 38],[284.78118609 121.21881391] ; [58.21881391 24.78118609],1
a2,1,0.000916,10.989438,[115 293] ; [ 9 74],[103.03869654 304.96130346] ; [20.96130346 62.03869654],1
a3,1,0.001006,10.816621,[310  97] ; [48 34],[297.96728016 109.03271984] ; [60.03271984 21.96728016],0
s6,1,0.001616,9.941149,[348  54] ; [58 22],[338.61410788  63.38589212] ; [67.38589212 12.61410788],0
a4,1,0.002292,9.299303,[197 210] ; [25 58],[184.39591837 222.60408163] ; [37.60408163 45.39591837],0
a5,1,0.005154,7.824717,[307 101] ; [50 33],[296.65173116 111.34826884] ; [60.34826884 22.65173116],0
s2,1,0.006536,7.396119,[334  74] ; [57 26],[324.90427699  83.09572301] ; [66.09572301 16.90427699],0
n4,1,0.00684,7.314574,[329  78] ; [56 27],[319.78571429  87.21428571] ; [65.21428571 17.78571429],0
d5,1,0.00713,7.239893,[335  70] ; [58 25],[326.15778689  78.84221311] ; [66.84221311 16.15778689],0
d4,1,0.008993,6.824227,[349  56] ; [62 21],[341.09631148  63.90368852] ; [69.90368852 13.09631148],0
a7,1,0.011531,6.381551,[301 106] ; [50 33],[291.54489796 115.45510204] ; [59.45510204 23.54489796],0
s7,1,0.014605,5.963446,[265 126] ; [44 38],[255.43128964 135.56871036] ; [53.56871036 28.43128964],0
d2,1,0.015009,5.91543,[216 190] ; [32 51],[205.90593047 200.09406953] ; [42.09406953 40.90593047],0
v2,1,0.016661,5.731771,[224 164] ; [34 45],[214.35546039 173.64453961] ; [43.64453961 35.35546039],0
v3,1,0.052191,3.769641,[168 223] ; [25 55],[160.21868365 230.78131635] ; [32.78131635 47.21868365],0
p10,1,0.054938,3.683967,[340  63] ; [62 20],[334.03298969  68.96701031] ; [67.96701031 14.03298969],0
n6,1,0.062194,3.477896,[344  59] ; [64 19],[338.32098765  64.67901235] ; [69.67901235 13.32098765],0
p4,1,0.063618,3.440458,[258 146] ; [44 39],[250.52977413 153.47022587] ; [51.47022587 31.52977413],0
a1,1,0.069544,3.293758,[ 19 389] ; [ 8 75],[ 22.43584521 385.56415479] ; [ 4.56415479 78.43584521],0
a6,1,0.069877,3.285913,[276 129] ; [48 35],[268.89344262 136.10655738] ; [55.10655738 27.89344262],0
p8,1,0.074036,3.191193,[221 183] ; [36 46],[213.63786008 190.36213992] ; [43.36213992 38.63786008],0
p7,1,0.087133,2.926551,[269 123] ; [47 33],[262.44067797 129.55932203] ; [53.55932203 26.44067797],0
a8,1,0.104892,2.629548,[ 59 319] ; [ 7 74],[ 54.35294118 323.64705882] ; [11.64705882 69.35294118],0
b3,1,0.134725,2.2372,[ 99 149] ; [15 37],[ 94.24 153.76] ; [19.76 32.24],0
b2,1,0.134725,2.2372,[ 99 149] ; [15 37],[ 94.24 153.76] ; [19.76 32.24],0
n5,1,0.141049,2.166481,[318  87] ; [59 24],[312.87909836  92.12090164] ; [64.12090164 18.87909836],0
u3,1,0.156403,2.008667,[65 31] ; [19 16],[61.55725191 34.44274809] ; [22.44274809 12.55725191],0
s8,1,0.175307,1.836968,[243 163] ; [43 40],[237.45603272 168.54396728] ; [48.54396728 34.45603272],0
s4,1,0.22035,1.502089,[ 87 317] ; [23 60],[ 91.25256674 312.74743326] ; [18.74743326 64.25256674],0
u4,1,0.247646,1.336536,[ 15 393] ; [ 1 82],[ 13.29531568 394.70468432] ; [ 2.70468432 80.29531568],0
p2,1,0.274339,1.194923,[347  59] ; [67 16],[343.73006135  62.26993865] ; [70.26993865 12.73006135],0
p6,1,0.291425,1.113024,[161 241] ; [27 53],[156.7966805 245.2033195] ; [31.2033195 48.7966805],0
p12,1,0.316745,1.002339,[ 44 360] ; [ 6 77],[ 41.47843943 362.52156057] ; [ 8.52156057 74.47843943],0
p9,1,0.348147,0.880201,[350  53] ; [68 14],[347.32783505  55.67216495] ; [70.67216495 11.32783505],0
u2,1,0.356358,0.850687,[58 38] ; [18 17],[55.69465649 40.30534351] ; [20.30534351 14.69465649],0
p5,1,0.367757,0.81123,[ 54 349] ; [ 8 74],[ 51.51752577 351.48247423] ; [10.48247423 71.51752577],0
s5,1,0.387162,0.747838,[167 224] ; [28 47],[163.61587983 227.38412017] ; [31.38412017 43.61587983],0
b5,1,0.417515,0.6573,[236 172] ; [52 31],[239.31568228 168.68431772] ; [48.68431772 34.31568228],0
s1,1,0.456018,0.555651,[ 17 386] ; [ 5 77],[ 18.28041237 384.71958763] ; [ 3.71958763 78.28041237],0
p11,1,0.508667,0.436809,[323  85] ; [63 20],[320.74949084  87.25050916] ; [65.25050916 17.74949084],0
p3,1,0.528642,0.397001,[213 192] ; [40 42],[210.40041068 194.59958932] ; [42.59958932 39.40041068],0
n3,1,0.538004,0.379252,[64 21] ; [18  8],[62.79279279 22.20720721] ; [19.20720721  6.79279279],0
v1,1,0.73262,0.11672,[221 174] ; [42 36],[219.63002114 175.36997886] ; [43.36997886 34.63002114],0
p1,1,0.734092,0.115387,[ 39 366] ; [ 7 76],[ 38.17622951 366.82377049] ; [ 7.82377049 75.17622951],0
n2,1,0.931386,0.007413,[68 17] ; [21  5],[68.15315315 16.84684685] ; [20.84684685  5.15315315],0
n1,1,0.952065,0.003614,[36 49] ; [10 14],[35.87155963 49.12844037] ; [10.12844037 13.87155963],0
b4,1,0.971376,0.001288,[240 168] ; [49 34],[240.14663951 167.85336049] ; [48.85336049 34.14663951],0
b1,1,0.992802,8.1e-05,[162 246] ; [33 50],[162.03665988 245.96334012] ; [32.96334012 50.03665988],0
