Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,105.629122,[339  62] ; [46 76],[295.19120459 105.80879541] ; [89.80879541 32.19120459],1
s8,1,0.131078,2.279696,[195 205] ; [69 53],[202.29885057 197.70114943] ; [61.70114943 60.29885057],0
a8,1,0.134813,2.236183,[ 52 298] ; [ 11 106],[ 47.21627409 302.78372591] ; [ 15.78372591 101.21627409],0
s4,1,0.149157,2.080853,[ 60 337] ; [25 96],[ 65.14478764 331.85521236] ; [ 19.85521236 101.14478764],0
p5,1,0.159419,1.979733,[ 41 359] ; [ 18 103],[ 45.2975048 354.7024952] ; [ 13.7024952 107.2975048],0
p4,1,0.290398,1.117776,[265 136] ; [73 47],[260.14971209 140.85028791] ; [77.85028791 42.14971209],0
u4,1,0.299684,1.0756,[ 12 392] ; [  6 116],[ 13.82509506 390.17490494] ; [  4.17490494 117.82509506],0
b4,1,0.309151,1.0343,[246 158] ; [68 54],[241.17110266 162.82889734] ; [72.82889734 49.17110266],0
u3,1,0.335783,0.926466,[56 26] ; [12  9],[54.13592233 27.86407767] ; [13.86407767  7.13592233],0
n4,1,0.346283,0.887032,[318  86] ; [100  21],[321.66095238  82.33904762] ; [96.33904762 24.66095238],0
p6,1,0.366154,0.816677,[153 245] ; [50 66],[157.18677043 240.81322957] ; [45.81322957 70.18677043],0
n6,1,0.397266,0.716587,[347  54] ; [101  20],[344.1532567  56.8467433] ; [103.8467433  17.1532567],0
p2,1,0.40625,0.689748,[341  61] ; [98 22],[338.08045977  63.91954023] ; [100.91954023  19.08045977],0
b2,1,0.425502,0.635069,[ 99 152] ; [36 45],[102.06325301 148.93674699] ; [32.93674699 48.06325301],0
b3,1,0.425502,0.635069,[ 99 152] ; [36 45],[102.06325301 148.93674699] ; [32.93674699 48.06325301],0
n5,1,0.460435,0.544837,[299 103] ; [94 27],[302.07648184  99.92351816] ; [90.92351816 30.07648184],0
v3,1,0.493121,0.469709,[170 211] ; [48 69],[166.78313253 214.21686747] ; [51.21686747 65.78313253],0
a3,1,0.509826,0.434425,[322  80] ; [101  21],[324.51526718  77.48473282] ; [98.48473282 23.51526718],0
d4,1,0.581673,0.303537,[396   6] ; [119   1],[396.6091954   5.3908046] ; [118.3908046   1.6091954],0
p7,1,0.609661,0.260669,[252 141] ; [80 40],[254.33918129 138.66081871] ; [77.66081871 42.33918129],0
p9,1,0.645419,0.211724,[344  53] ; [102  18],[342.47969052  54.52030948] ; [103.52030948  16.47969052],0
v1,1,0.672302,0.178922,[226 166] ; [66 53],[224. 168.] ; [68. 51.],0
n3,1,0.673602,0.177417,[61 24] ; [21 10],[60.0862069 24.9137931] ; [21.9137931  9.0862069],0
d5,1,0.69374,0.155066,[393   9] ; [119   2],[393.54493308   8.45506692] ; [118.45506692   2.54493308],0
u2,1,0.699136,0.149372,[53 29] ; [12  8],[52.25490196 29.74509804] ; [12.74509804  7.25490196],0
p1,1,0.703257,0.145105,[ 34 368] ; [  9 113],[ 32.98854962 369.01145038] ; [ 10.01145038 111.98854962],0
a1,1,0.729854,0.119246,[ 20 384] ; [  7 115],[ 20.73764259 383.26235741] ; [  6.26235741 115.73764259],0
s1,1,0.758051,0.094889,[ 12 386] ; [  3 118],[ 11.50289017 386.49710983] ; [  3.49710983 117.50289017],0
p3,1,0.776749,0.080405,[209 191] ; [65 56],[210.3646833 189.6353167] ; [63.6353167 57.3646833],0
s2,1,0.826515,0.048037,[226 174] ; [67 54],[224.95201536 175.04798464] ; [68.04798464 52.95201536],0
p8,1,0.845466,0.037989,[216 181] ; [63 55],[215.07378641 181.92621359] ; [63.92621359 54.07378641],0
s6,1,0.857117,0.032416,[277 120] ; [82 37],[276.20736434 120.79263566] ; [82.79263566 36.20736434],0
s3,1,0.896321,0.016981,[233 163] ; [72 49],[233.61702128 162.38297872] ; [71.38297872 49.61702128],0
p11,1,0.927183,0.008352,[323  81] ; [98 24],[323.35361217  80.64638783] ; [97.64638783 24.35361217],0
a5,1,0.943307,0.005057,[340  64] ; [103  19],[340.25095057  63.74904943] ; [102.74904943  19.25095057],0
n2,1,0.957438,0.002848,[58 27] ; [22 10],[58.11965812 26.88034188] ; [21.88034188 10.11965812],0
