Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,39.790751,[24 51] ; [120  40],[45.95744681 29.04255319] ; [98.04255319 61.95744681],1
d3,1,4.5e-05,16.649936,[37 38] ; [121  38],[50.64102564 24.35897436] ; [107.35897436  51.64102564],1
a2,1,0.000863,11.101286,[ 4 71] ; [ 37 124],[13.02966102 61.97033898] ; [ 27.97033898 133.02966102],1
a5,1,0.000916,10.989837,[38 37] ; [117  44],[49.25847458 25.74152542] ; [105.74152542  55.25847458],1
r1,1,0.001936,9.609653,[51 24] ; [135  23],[59.87124464 15.12875536] ; [126.12875536  31.87124464],0
r3,1,0.002937,8.846079,[67  8] ; [157   3],[71.4893617  3.5106383] ; [152.5106383   7.4893617],0
d4,1,0.004981,7.886192,[50 24] ; [134  26],[58.18803419 15.81196581] ; [125.81196581  34.18803419],0
b5,1,0.009149,6.793601,[36 39] ; [106  55],[45.12711864 29.87288136] ; [96.87288136 64.12711864],0
s6,1,0.009508,6.724872,[39 34] ; [112  46],[47.71861472 25.28138528] ; [103.28138528  54.71861472],0
d1,1,0.014133,6.021447,[30 45] ; [92 69],[38.77118644 36.22881356] ; [83.22881356 77.77118644],0
a8,1,0.015092,5.905665,[ 6 63] ; [ 33 115],[12.40092166 56.59907834] ; [ 26.59907834 121.40092166],0
a3,1,0.019931,5.417885,[43 31] ; [118  43],[50.69787234 23.30212766] ; [110.30212766  50.69787234],0
p9,1,0.021736,5.26678,[53 22] ; [133  26],[59.61538462 15.38461538] ; [126.38461538  32.61538462],0
p8,1,0.026142,4.946602,[32 42] ; [93 65],[39.87068966 34.12931034] ; [85.12931034 72.87068966],0
p10,1,0.026639,4.914056,[51 23] ; [131  29],[57.55555556 16.44444444] ; [124.44444444  35.55555556],0
d5,1,0.055112,3.678687,[52 23] ; [129  31],[57.76595745 17.23404255] ; [123.23404255  36.76595745],0
p2,1,0.078576,3.094119,[60 14] ; [144  17],[64.23829787  9.76170213] ; [139.76170213  21.23829787],0
r4,1,0.086003,2.947642,[61 14] ; [144  17],[65.14830508  9.85169492] ; [139.85169492  21.14830508],0
u1,1,0.093407,2.814656,[ 4 71] ; [ 20 141],[ 7.62711864 67.37288136] ; [ 16.37288136 144.62711864],0
p5,1,0.127274,2.325447,[ 7 67] ; [  7 153],[ 4.42735043 69.57264957] ; [  9.57264957 150.42735043],0
v2,1,0.145216,2.121798,[33 40] ; [85 68],[38.11504425 34.88495575] ; [79.88495575 73.11504425],0
