Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.878294,[68 27] ; [237 284],[47.03733766 47.96266234] ; [257.96266234 263.03733766],1
s6,1,1.6e-05,18.564343,[81 13] ; [328 189],[62.92307692 31.07692308] ; [346.07692308 170.92307692],1
s3,1,5.1e-05,16.423105,[72 23] ; [276 241],[54.01960784 40.98039216] ; [293.98039216 223.01960784],1
s5,1,0.000283,13.182502,[46 45] ; [159 354],[30.88576159 60.11423841] ; [174.11423841 338.88576159],1
s7,1,0.00034,12.83868,[64 32] ; [234 267],[47.91959799 48.08040201] ; [250.08040201 250.91959799],1
v2,1,0.000536,11.986176,[40 54] ; [314 195],[55.1840796 38.8159204] ; [298.8159204 210.1840796],1
a8,1,0.006002,7.549739,[ 5 84] ; [ 81 395],[13.54690265 75.45309735] ; [ 72.45309735 403.54690265],0
b3,1,0.01109,6.450842,[13 42] ; [140 196],[21.52173913 33.47826087] ; [131.47826087 204.52173913],0
b2,1,0.01109,6.450842,[13 42] ; [140 196],[21.52173913 33.47826087] ; [131.47826087 204.52173913],0
n4,1,0.040691,4.188853,[69 27] ; [427 100],[76.43017657 19.56982343] ; [419.56982343 107.43017657],0
p6,1,0.042585,4.111789,[46 49] ; [194 325],[37.13355049 57.86644951] ; [202.86644951 316.13355049],0
r4,1,0.062848,3.460589,[82 14] ; [482  45],[86.90850722  9.09149278] ; [477.09149278  49.90850722],0
v3,1,0.065166,3.400773,[30 64] ; [215 296],[38.0661157 55.9338843] ; [206.9338843 304.0661157],0
v1,1,0.089099,2.890579,[46 49] ; [295 215],[53.54545455 41.45454545] ; [287.45454545 222.54545455],0
r1,1,0.116099,2.469175,[72 24] ; [429  95],[77.57419355 18.42580645] ; [423.42580645 100.57419355],0
r3,1,0.120636,2.40905,[90  6] ; [507  16],[92.58804523  3.41195477] ; [504.41195477  18.58804523],0
p7,1,0.142815,2.147358,[71 21] ; [360 157],[65.11001642 26.88998358] ; [365.88998358 151.11001642],0
a5,1,0.149527,2.077071,[67 29] ; [404 123],[72.57784912 23.42215088] ; [398.42215088 128.57784912],0
s1,1,0.17647,1.8271,[ 4 92] ; [ 10 509],[ 2.18536585 93.81463415] ; [ 11.81463415 507.18536585],0
a7,1,0.180597,1.792704,[65 31] ; [390 135],[70.33816425 25.66183575] ; [384.66183575 140.33816425],0
p12,1,0.1842,1.763406,[ 5 91] ; [ 49 474],[ 8.37479806 87.62520194] ; [ 45.62520194 477.37479806],0
n5,1,0.211033,1.564325,[79 17] ; [400 123],[74.28756058 21.71243942] ; [404.71243942 118.28756058],0
s8,1,0.226755,1.461099,[49 47] ; [232 291],[43.57996769 52.42003231] ; [237.42003231 285.57996769],0
n2,1,0.233722,1.418065,[17  3] ; [73 28],[14.87603306  5.12396694] ; [75.12396694 25.87603306],0
d3,1,0.243656,1.359317,[72 24] ; [364 163],[67.18459069 28.81540931] ; [368.81540931 158.18459069],0
b5,1,0.28396,1.14804,[61 35] ; [304 223],[56.24398074 39.75601926] ; [308.75601926 218.24398074],0
p5,1,0.287228,1.13257,[ 9 87] ; [ 70 456],[12.19292605 83.80707395] ; [ 66.80707395 459.19292605],0
r2,1,0.30101,1.069714,[88  8] ; [489  29],[90.21498371  5.78501629] ; [486.78501629  31.21498371],0
p8,1,0.302506,1.063112,[61 32] ; [311 208],[56.52941176 36.47058824] ; [315.47058824 203.52941176],0
a3,1,0.328506,0.954779,[66 30] ; [387 139],[69.91639871 26.08360129] ; [383.08360129 142.91639871],0
d5,1,0.353703,0.860129,[76 20] ; [437  89],[79.17684887 16.82315113] ; [433.82315113  92.17684887],0
d2,1,0.463804,0.536699,[42 54] ; [251 274],[45.29468599 50.70531401] ; [247.70531401 277.29468599],0
a1,1,0.481355,0.495791,[ 3 93] ; [ 25 502],[ 4.31460674 91.68539326] ; [ 23.68539326 503.31460674],0
p4,1,0.492749,0.470517,[65 31] ; [337 189],[62.04501608 33.95498392] ; [339.95498392 186.04501608],0
a4,1,0.495239,0.465123,[39 57] ; [233 292],[42.04830918 53.95169082] ; [229.95169082 295.04830918],0
p3,1,0.516995,0.419884,[54 42] ; [277 249],[51.08681672 44.91318328] ; [279.91318328 246.08681672],0
