Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,119.064034,[281  40] ; [53 86],[233.07391304  87.92608696] ; [100.92608696  38.07391304],1
p1,1,0.122769,2.381638,[ 27 292] ; [  6 131],[ 23.08552632 295.91447368] ; [  9.91447368 127.08552632],0
s4,1,0.143046,2.144883,[ 42 272] ; [ 26 113],[ 47.13465784 266.86534216] ; [ 20.86534216 118.13465784],0
u3,1,0.182007,1.781159,[57 52] ; [33 19],[60.93167702 48.06832298] ; [29.06832298 22.93167702],0
s3,1,0.19965,1.644935,[140 175] ; [52 85],[133.80530973 181.19469027] ; [58.19469027 78.80530973],0
r2,1,0.233821,1.417464,[308  11] ; [137   2],[309.94541485   9.05458515] ; [135.05458515   3.94541485],0
a3,1,0.255459,1.293199,[212 106] ; [85 54],[206.66520788 111.33479212] ; [90.33479212 48.66520788],0
b2,1,0.258455,1.277012,[ 58 121] ; [17 51],[ 54.35222672 124.64777328] ; [20.64777328 47.35222672],0
b3,1,0.258455,1.277012,[ 58 121] ; [17 51],[ 54.35222672 124.64777328] ; [20.64777328 47.35222672],0
s2,1,0.302244,1.064265,[115 203] ; [43 95],[110.18421053 207.81578947] ; [47.81578947 90.18421053],0
s1,1,0.315753,1.006458,[  8 306] ; [  6 133],[  9.70419426 304.29580574] ; [  4.29580574 134.70419426],0
s7,1,0.35459,0.856965,[ 84 221] ; [ 31 102],[ 80.07990868 224.92009132] ; [34.92009132 98.07990868],0
v2,1,0.36687,0.814239,[165 141] ; [66 68],[160.65 145.35] ; [70.35 63.65],0
p12,1,0.372644,0.79483,[ 18 301] ; [  5 132],[ 16.08991228 302.91008772] ; [  6.91008772 130.08991228],0
d3,1,0.407263,0.686777,[214 105] ; [98 40],[217.78555799 101.21444201] ; [94.21444201 43.78555799],0
n2,1,0.447031,0.578169,[52 11] ; [29  9],[50.52475248 12.47524752] ; [30.47524752  7.52475248],0
d4,1,0.449471,0.571986,[251  67] ; [114  25],[253.98249453  64.01750547] ; [111.01750547  27.98249453],0
d5,1,0.46953,0.523083,[251  69] ; [104  34],[248.0349345  71.9650655] ; [106.9650655  31.0349345],0
b1,1,0.515536,0.422815,[114 207] ; [45 94],[110.95434783 210.04565217] ; [48.04565217 90.95434783],0
b5,1,0.544378,0.367485,[199 122] ; [82 57],[196.08913043 124.91086957] ; [84.91086957 54.08913043],0
d1,1,0.553317,0.351409,[169 152] ; [69 70],[166.0826087 154.9173913] ; [71.9173913 67.0826087],0
s5,1,0.57492,0.314519,[ 83 229] ; [ 32 101],[ 80.62921348 231.37078652] ; [34.37078652 98.62921348],0
n3,1,0.605905,0.266182,[50 12] ; [29  9],[48.98 13.02] ; [30.02  7.98],0
u2,1,0.650894,0.204774,[55 53] ; [29 24],[56.34782609 51.65217391] ; [27.65217391 25.34782609],0
r1,1,0.670523,0.18099,[265  55] ; [112  26],[263.40611354  56.59388646] ; [113.59388646  24.40611354],0
u4,1,0.819465,0.05209,[  3 318] ; [  1 138],[  2.79130435 318.20869565] ; [  1.20869565 137.79130435],0
a7,1,0.822071,0.050572,[242  78] ; [103  35],[241.04803493  78.95196507] ; [103.95196507  34.04803493],0
r3,1,0.917882,0.01063,[314   5] ; [137   2],[314.12445415   4.87554585] ; [136.87554585   2.12445415],0
a1,1,0.927052,0.008382,[ 11 310] ; [  5 134],[ 11.16521739 309.83478261] ; [  4.83478261 134.16521739],0
b4,1,0.983838,0.00041,[192 129] ; [83 56],[191.90217391 129.09782609] ; [83.09782609 55.90217391],0
