Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,296.978023,[ 47 246] ; [335  75],[159.21194879 133.78805121] ; [222.78805121 187.21194879],1
s6,1,0.0,105.809987,[142 148] ; [342  59],[203.12590449  86.87409551] ; [280.87409551 120.12590449],1
s7,1,0.0,75.396011,[ 90 189] ; [262 134],[145.49333333 133.50666667] ; [206.50666667 189.49333333],1
s8,1,0.0,70.217134,[ 86 208] ; [250 158],[140.71794872 153.28205128] ; [195.28205128 212.71794872],1
s5,1,1e-06,25.168119,[ 73 216] ; [171 218],[104.00589971 184.99410029] ; [139.99410029 249.00589971],1
s4,1,0.000798,11.245648,[ 35 256] ; [ 89 318],[ 51.69627507 239.30372493] ; [ 72.30372493 334.69627507],1
r2,1,0.001042,10.751667,[269  24] ; [395  11],[278.32904149  14.67095851] ; [385.67095851  20.32904149],0
p12,1,0.001707,9.840538,[ 15 279] ; [ 49 359],[ 26.8034188 267.1965812] ; [ 37.1965812 370.8034188],0
u4,1,0.011753,6.347789,[  1 294] ; [ 12 398],[  5.43971631 289.56028369] ; [  7.56028369 402.43971631],0
d1,1,0.013473,6.105957,[162 133] ; [263 147],[177.83687943 117.16312057] ; [247.16312057 162.83687943],0
a3,1,0.015205,5.892572,[200  94] ; [312  97],[214.12233286  79.87766714] ; [297.87766714 111.12233286],0
d2,1,0.020799,5.343577,[125 169] ; [210 199],[140.09957326 153.90042674] ; [194.90042674 214.09957326],0
b1,1,0.023116,5.159789,[ 92 203] ; [162 248],[106.28368794 188.71631206] ; [147.71631206 262.28368794],0
n2,1,0.028052,4.824894,[42 20] ; [62 12],[47.41176471 14.58823529] ; [56.58823529 17.41176471],0
r1,1,0.06005,3.536013,[230  65] ; [341  67],[239.60881935  55.39118065] ; [331.39118065  76.60881935],0
a2,1,0.064982,3.405438,[ 60 235] ; [108 302],[ 70.29787234 224.70212766] ; [ 97.70212766 312.29787234],0
n1,1,0.068756,3.312478,[17 45] ; [31 42],[22.04444444 39.95555556] ; [25.95555556 47.04444444],0
u3,1,0.09355,2.812201,[50 45] ; [62 34],[55.70680628 39.29319372] ; [56.29319372 39.70680628],0
p6,1,0.143259,2.142594,[103 189] ; [165 240],[112.27546628 179.72453372] ; [155.72453372 249.27546628],0
p7,1,0.178511,1.80998,[190 103] ; [276 120],[198.16835994  94.83164006] ; [267.83164006 128.16835994],0
p3,1,0.183777,1.766811,[147 148] ; [224 184],[155.68278805 139.31721195] ; [215.31721195 192.68278805],0
d3,1,0.210247,1.569726,[197  96] ; [293 116],[204.51566952  88.48433048] ; [285.48433048 123.51566952],0
n4,1,0.213485,1.547633,[226  69] ; [330  80],[232.65248227  62.34751773] ; [323.34751773  86.65248227],0
d4,1,0.22579,1.467188,[240  55] ; [346  62],[245.90327169  49.09672831] ; [340.09672831  67.90327169],0
u1,1,0.254061,1.300832,[ 47 248] ; [ 79 331],[ 52.72340426 242.27659574] ; [ 73.27659574 336.72340426],0
s1,1,0.275459,1.18936,[  6 287] ; [ 14 393],[  8.37142857 284.62857143] ; [ 11.62857143 395.37142857],0
b5,1,0.299422,1.076769,[182 113] ; [237 173],[175.32624113 119.67375887] ; [243.67375887 166.32624113],0
a7,1,0.300672,1.071212,[223  71] ; [296 113],[217.04978663  76.95021337] ; [301.95021337 107.04978663],0
n5,1,0.301652,1.066877,[224  69] ; [326  83],[229.55840456  63.44159544] ; [320.44159544  88.55840456],0
a8,1,0.303596,1.058333,[ 32 230] ; [ 58 327],[ 36.44513138 225.55486862] ; [ 53.55486862 331.44513138],0
