Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,114.24913,[258  21] ; [54 68],[217.07730673  61.92269327] ; [94.92269327 27.07730673],1
r2,1,0.0,47.147808,[263  15] ; [81 36],[242.10632911  35.89367089] ; [101.89367089  15.10632911],1
d4,1,0.0,30.804172,[225  53] ; [66 56],[202.245  75.755] ; [88.755 33.245],1
a7,1,0.0,26.731735,[219  60] ; [64 57],[197.3925  81.6075] ; [85.6075 35.3925],1
d3,1,0.0,26.631418,[195  84] ; [51 69],[172.01503759 106.98496241] ; [73.98496241 46.01503759],1
r3,1,0.0,26.34124,[261  17] ; [92 29],[245.94987469  32.05012531] ; [107.05012531  13.94987469],1
v4,1,1e-06,24.675545,[259  18] ; [92 29],[244.28894472  32.71105528] ; [106.71105528  14.28894472],1
s6,1,7e-06,20.204917,[159 119] ; [40 82],[138.305 139.695] ; [60.695 61.305],1
d1,1,7e-06,20.080212,[150 129] ; [36 86],[129.41147132 149.58852868] ; [56.58852868 65.41147132],1
v2,1,0.000113,14.913596,[116 150] ; [28 93],[ 98.97674419 167.02325581] ; [45.02325581 75.97674419],1
d5,1,0.000171,14.127591,[219  60] ; [73 48],[203.67  75.33] ; [88.33 32.67],1
a5,1,0.000184,13.989428,[194  85] ; [61 61],[177.41895262 101.58104738] ; [77.58104738 44.41895262],1
p2,1,0.000199,13.836346,[227  51] ; [78 43],[212.50626566  65.49373434] ; [92.49373434 28.50626566],1
a3,1,0.00039,12.577343,[188  89] ; [60 62],[172.17042607 104.82957393] ; [75.82957393 46.17042607],1
u3,1,0.0008,11.240645,[56 34] ; [21 40],[45.89403974 44.10596026] ; [31.10596026 29.89403974],1
a2,1,0.000971,10.881467,[ 61 218] ; [ 10 112],[ 49.39900249 229.60099751] ; [ 21.60099751 100.39900249],1
s7,1,0.001515,10.059969,[101 169] ; [24 91],[ 87.66233766 182.33766234] ; [37.33766234 77.66233766],0
v1,1,0.001625,9.931308,[116 159] ; [30 88],[102.16284987 172.83715013] ; [43.83715013 74.16284987],0
a6,1,0.001805,9.738085,[200  79] ; [68 54],[186.4638404  92.5361596] ; [81.5361596 40.4638404],0
u1,1,0.001934,9.610785,[ 45 234] ; [  6 116],[ 35.48379052 243.51620948] ; [ 15.51620948 106.48379052],0
n4,1,0.003044,8.780984,[202  77] ; [70 52],[189.24688279  89.75311721] ; [82.75311721 39.24688279],0
a4,1,0.005618,7.668982,[116 161] ; [33 88],[103.70100503 173.29899497] ; [45.29899497 75.70100503],0
s8,1,0.006044,7.537205,[ 90 189] ; [23 99],[ 78.62094763 200.37905237] ; [34.37905237 87.62094763],0
p6,1,0.007404,7.172236,[ 84 190] ; [21 98],[ 73.20610687 200.79389313] ; [31.79389313 87.20610687],0
n6,1,0.011874,6.329518,[219  59] ; [81 40],[209.02255639  68.97744361] ; [90.97744361 30.02255639],0
s3,1,0.012474,6.242186,[135 143] ; [42 78],[123.63316583 154.36683417] ; [53.36683417 66.63316583],0
p11,1,0.013081,6.158156,[212  67] ; [78 44],[201.77057357  77.22942643] ; [88.22942643 33.77057357],0
b4,1,0.0142,6.013093,[165 114] ; [56 66],[153.76309227 125.23690773] ; [67.23690773 54.76309227],0
p10,1,0.021374,5.296048,[200  77] ; [72 47],[190.26262626  86.73737374] ; [81.73737374 37.26262626],0
u2,1,0.02441,5.06527,[53 37] ; [25 37],[46.18421053 43.81578947] ; [31.81578947 30.18421053],0
d2,1,0.024707,5.044335,[121 158] ; [38 83],[110.9025 168.0975] ; [48.0975 72.9025],0
s2,1,0.028018,4.826968,[104 173] ; [32 90],[ 94.4160401 182.5839599] ; [41.5839599 80.4160401],0
p8,1,0.031823,4.608,[132 143] ; [44 77],[122.22222222 152.77777778] ; [53.77777778 67.22222222],0
p7,1,0.046058,3.97949,[156 117] ; [55 64],[146.94642857 126.05357143] ; [64.05357143 54.94642857],0
p4,1,0.082283,3.019224,[147 131] ; [53 69],[139. 139.] ; [61. 61.],0
p3,1,0.130434,2.287335,[107 171] ; [37 84],[100.33082707 177.66917293] ; [43.66917293 77.33082707],0
a1,1,0.163431,1.942186,[  8 271] ; [  7 115],[ 10.43640898 268.56359102] ; [  4.56359102 117.43640898],0
p9,1,0.221708,1.493279,[209  69] ; [81 36],[204.10126582  73.89873418] ; [85.89873418 31.10126582],0
b1,1,0.246242,1.344501,[113 166] ; [57 65],[118.27930175 160.72069825] ; [51.72069825 70.27930175],0
b2,1,0.320098,0.988545,[ 53 101] ; [20 52],[ 49.74336283 104.25663717] ; [23.25663717 48.74336283],0
b3,1,0.320098,0.988545,[ 53 101] ; [20 52],[ 49.74336283 104.25663717] ; [23.25663717 48.74336283],0
s4,1,0.375535,0.785269,[ 36 240] ; [ 20 102],[ 38.83417085 237.16582915] ; [ 17.16582915 104.83417085],0
p1,1,0.461022,0.543412,[ 19 258] ; [  6 116],[ 17.35588972 259.64411028] ; [  7.64411028 114.35588972],0
p12,1,0.662901,0.190018,[  7 270] ; [  4 117],[  7.65577889 269.34422111] ; [  3.34422111 117.65577889],0
a8,1,0.678471,0.171852,[ 30 226] ; [ 12 105],[ 28.82573727 227.17426273] ; [ 13.17426273 103.82573727],0
n2,1,0.704555,0.143776,[51 27] ; [26 16],[50.05 27.95] ; [26.95 15.05],0
s1,1,0.858515,0.031779,[ 10 265] ; [  4 118],[  9.697733 265.302267] ; [  4.302267 117.697733],0
n1,1,0.887679,0.019949,[28 51] ; [14 27],[27.65 51.35] ; [14.35 26.65],0
b5,1,0.940614,0.00555,[175 104] ; [77 45],[175.33167082 103.66832918] ; [76.66832918 45.33167082],0
p5,1,0.987973,0.000227,[ 14 264] ; [  6 114],[ 13.96984925 264.03015075] ; [  6.03015075 113.96984925],0
n5,1,0.997656,9e-06,[187  89] ; [82 39],[187.01259446  88.98740554] ; [81.98740554 39.01259446],0
n3,1,1.0,0.0,[52 26] ; [28 14],[52. 26.] ; [28. 14.],0
