Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001966,9.581332,[28  9] ; [11 18],[21.86363636 15.13636364] ; [17.13636364 11.86363636],0
a7,1,0.456855,0.553588,[17 20] ; [16 13],[18.5 18.5] ; [14.5 14.5],0
v1,1,0.513024,0.427894,[10 27] ; [10 19],[11.21212121 25.78787879] ; [ 8.78787879 20.21212121],0
p4,1,0.513187,0.427562,[17 20] ; [11 18],[15.6969697 21.3030303] ; [12.3030303 16.6969697],0
d4,1,0.564817,0.331431,[23 14] ; [20  9],[24.10606061 12.89393939] ; [18.89393939 10.10606061],0
p11,1,0.566498,0.328578,[23 14] ; [16 13],[21.86363636 15.13636364] ; [17.13636364 11.86363636],0
b2,1,0.571608,0.32,[ 7 18] ; [ 3 12],[ 6.25 18.75] ; [ 3.75 11.25],0
b3,1,0.571608,0.32,[ 7 18] ; [ 3 12],[ 6.25 18.75] ; [ 3.75 11.25],0
d1,1,0.574671,0.31493,[ 8 29] ; [ 8 21],[ 8.96969697 28.03030303] ; [ 7.03030303 21.96969697],0
p2,1,0.603746,0.269383,[24 13] ; [17 12],[22.98484848 14.01515152] ; [18.01515152 10.98484848],0
p10,1,0.632007,0.22935,[19 16] ; [14 15],[18.046875 16.953125] ; [14.953125 14.046875],0
a8,1,0.640806,0.21769,[ 5 29] ; [ 3 25],[ 4.38709677 29.61290323] ; [ 3.61290323 24.38709677],0
n3,1,0.66171,0.191453,[8 5] ; [8 7],[7.42857143 5.57142857] ; [8.57142857 6.42857143],0
b5,1,0.710641,0.137637,[20 17] ; [17 12],[20.74242424 16.25757576] ; [16.25757576 12.74242424],0
r3,1,0.736453,0.113268,[25 11] ; [19 10],[24.36923077 11.63076923] ; [19.63076923  9.36923077],0
a4,1,0.763599,0.090456,[ 9 28] ; [ 8 21],[ 9.53030303 27.46969697] ; [ 7.46969697 21.53030303],0
d2,1,0.789942,0.070961,[10 27] ; [ 7 22],[ 9.53030303 27.46969697] ; [ 7.46969697 21.53030303],0
p1,1,0.801056,0.063494,[ 2 35] ; [ 2 27],[ 2.24242424 34.75757576] ; [ 1.75757576 27.24242424],0
a2,1,0.801056,0.063494,[ 2 35] ; [ 2 27],[ 2.24242424 34.75757576] ; [ 1.75757576 27.24242424],0
r4,1,0.857528,0.032228,[ 7 30] ; [ 6 23],[ 7.28787879 29.71212121] ; [ 5.71212121 23.28787879],0
p8,1,0.860788,0.030755,[12 25] ; [10 19],[12.33333333 24.66666667] ; [ 9.66666667 19.33333333],0
r1,1,0.860788,0.030755,[12 25] ; [10 19],[12.33333333 24.66666667] ; [ 9.66666667 19.33333333],0
u2,1,0.878482,0.023377,[12 10] ; [8 6],[12.22222222  9.77777778] ; [7.77777778 6.22222222],0
p7,1,0.897585,0.016567,[16 21] ; [13 16],[16.25757576 20.74242424] ; [12.74242424 16.25757576],0
a5,1,0.927841,0.008201,[17 20] ; [13 16],[16.81818182 20.18181818] ; [13.18181818 15.81818182],0
u3,1,0.932412,0.007193,[ 6 16] ; [ 4 10],[ 6.11111111 15.88888889] ; [ 3.88888889 10.11111111],0
s5,1,0.951344,0.003723,[ 4 33] ; [ 3 26],[ 3.92424242 33.07575758] ; [ 3.07575758 25.92424242],0
