Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,34.537804,[72  5] ; [11 16],[61.45192308 15.54807692] ; [21.54807692  5.45192308],1
p1,1,0.465646,0.532288,[ 6 71] ; [ 1 26],[ 5.18269231 71.81730769] ; [ 1.81730769 25.18269231],0
p12,1,0.465646,0.532288,[ 6 71] ; [ 1 26],[ 5.18269231 71.81730769] ; [ 1.81730769 25.18269231],0
a7,1,0.475295,0.509639,[46 31] ; [14 13],[44.42307692 32.57692308] ; [15.57692308 11.42307692],0
b2,1,0.507555,0.439105,[17 32] ; [ 5 14],[15.85294118 33.14705882] ; [ 6.14705882 12.85294118],0
b3,1,0.507555,0.439105,[17 32] ; [ 5 14],[15.85294118 33.14705882] ; [ 6.14705882 12.85294118],0
d1,1,0.512004,0.429969,[37 40] ; [11 16],[35.53846154 41.46153846] ; [12.46153846 14.53846154],0
a4,1,0.686034,0.163412,[28 49] ; [11 16],[28.875 48.125] ; [10.125 16.875],0
u3,1,0.723259,0.125392,[14 15] ; [6 5],[14.5 14.5] ; [5.5 5.5],0
b5,1,0.768108,0.086937,[46 31] ; [17 10],[46.64423077 30.35576923] ; [16.35576923 10.64423077],0
a3,1,0.777245,0.080038,[48 29] ; [16 11],[47.38461538 29.61538462] ; [16.61538462 10.38461538],0
a1,1,0.788918,0.071672,[ 7 70] ; [ 2 25],[ 6.66346154 70.33653846] ; [ 2.33653846 24.66346154],0
a6,1,0.793954,0.068215,[45 32] ; [15 12],[44.42307692 32.57692308] ; [15.57692308 11.42307692],0
n3,1,0.872832,0.02562,[14  6] ; [8 3],[14.19354839  5.80645161] ; [7.80645161 3.19354839],0
a2,1,0.916461,0.011002,[ 8 69] ; [ 3 24],[ 8.14423077 68.85576923] ; [ 2.85576923 24.14423077],0
