Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.021722,5.267956,[5 9] ; [17  6],[8.32432432 5.67567568] ; [13.67567568  9.32432432],0
p11,1,0.173023,1.856556,[ 3 11] ; [10 13],[4.91891892 9.08108108] ; [ 8.08108108 14.91891892],0
p9,1,0.2473,1.33849,[ 4 10] ; [11 12],[5.67567568 8.32432432] ; [ 9.32432432 13.67567568],0
p4,1,0.534355,0.386103,[9 5] ; [17  6],[9.83783784 4.16216216] ; [16.16216216  6.83783784],0
p5,1,0.595365,0.282044,[ 2 12] ; [ 2 21],[ 1.51351351 12.48648649] ; [ 2.48648649 20.51351351],0
p7,1,0.822818,0.050141,[8 6] ; [14  9],[8.32432432 5.67567568] ; [13.67567568  9.32432432],0
