Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002568,9.091852,[68 22] ; [4 8],[63.52941176 26.47058824] ; [8.47058824 3.52941176],0
a4,1,0.008425,6.940843,[11 79] ; [5 7],[14.11764706 75.88235294] ; [ 1.88235294 10.11764706],0
r2,1,0.009053,6.812396,[78 11] ; [7 5],[74.9009901 14.0990099] ; [10.0990099  1.9009901],0
r3,1,0.022799,5.183751,[81  9] ; [8 4],[78.52941176 11.47058824] ; [10.47058824  1.52941176],0
n6,1,0.038127,4.299355,[58 32] ; [4 8],[54.70588235 35.29411765] ; [7.29411765 4.70588235],0
p4,1,0.067085,3.352946,[31 59] ; [ 1 11],[28.23529412 61.76470588] ; [3.76470588 8.23529412],0
b3,1,0.069183,3.302308,[ 9 36] ; [4 4],[11.03773585 33.96226415] ; [1.96226415 6.03773585],0
b2,1,0.069183,3.302308,[ 9 36] ; [4 4],[11.03773585 33.96226415] ; [1.96226415 6.03773585],0
s6,1,0.090865,2.858981,[37 51] ; [ 2 10],[34.32 53.68] ; [4.68 7.32],0
s1,1,0.09098,2.856944,[ 4 86] ; [ 2 10],[ 5.29411765 84.70588235] ; [ 0.70588235 11.29411765],0
d2,1,0.091595,2.84612,[18 72] ; [5 7],[20.29411765 69.70588235] ; [2.70588235 9.29411765],0
p3,1,0.14655,2.107794,[25 65] ; [ 1 11],[22.94117647 67.05882353] ; [3.05882353 8.94117647],0
p2,1,0.164193,1.935178,[63 27] ; [6 6],[60.88235294 29.11764706] ; [8.11764706 3.88235294],0
s8,1,0.165479,1.923429,[24 66] ; [ 1 11],[22.05882353 67.94117647] ; [2.94117647 9.05882353],0
a7,1,0.172796,1.858514,[62 27] ; [6 6],[59.92079208 29.07920792] ; [8.07920792 3.92079208],0
a6,1,0.176849,1.823903,[41 49] ; [3 9],[38.82352941 51.17647059] ; [5.17647059 6.82352941],0
a3,1,0.182516,1.777018,[34 55] ; [7 5],[36.12871287 52.87128713] ; [4.87128713 7.12871287],0
r1,1,0.257838,1.280329,[53 37] ; [5 7],[51.17647059 38.82352941] ; [6.82352941 5.17647059],0
v3,1,0.261128,1.262766,[19 66] ; [ 1 11],[17.5257732 67.4742268] ; [2.4742268 9.5257732],0
v1,1,0.263171,1.251999,[28 58] ; [ 2 10],[26.32653061 59.67346939] ; [3.67346939 8.32653061],0
u2,1,0.27231,1.205073,[35 19] ; [2 3],[33.86440678 20.13559322] ; [3.13559322 1.86440678],0
s5,1,0.275717,1.188083,[20 65] ; [ 1 10],[18.59375 66.40625] ; [2.40625 8.59375],0
b1,1,0.292439,1.108358,[31 59] ; [6 6],[32.64705882 57.35294118] ; [4.35294118 7.64705882],0
v2,1,0.316641,1.00277,[34 51] ; [3 9],[32.42268041 52.57731959] ; [4.57731959 7.42268041],0
s4,1,0.329518,0.950793,[18 72] ; [ 1 11],[16.76470588 73.23529412] ; [2.23529412 9.76470588],0
b5,1,0.330978,0.945066,[58 32] ; [6 6],[56.47058824 33.52941176] ; [7.52941176 4.47058824],0
p7,1,0.365545,0.818753,[42 47] ; [4 8],[40.53465347 48.46534653] ; [5.46534653 6.53465347],0
p9,1,0.394279,0.725704,[54 32] ; [6 6],[52.65306122 33.34693878] ; [7.34693878 4.65306122],0
p10,1,0.398501,0.712844,[47 39] ; [5 7],[45.63265306 40.36734694] ; [6.36734694 5.63265306],0
p11,1,0.41531,0.663548,[56 34] ; [6 6],[54.70588235 35.29411765] ; [7.29411765 4.70588235],0
d5,1,0.432792,0.615321,[55 34] ; [6 6],[53.75247525 35.24752475] ; [7.24752475 4.75247525],0
d3,1,0.432792,0.615321,[55 34] ; [6 6],[53.75247525 35.24752475] ; [7.24752475 4.75247525],0
s7,1,0.453136,0.562795,[23 63] ; [ 2 10],[21.93877551 64.06122449] ; [3.06122449 8.93877551],0
n2,1,0.593301,0.285219,[19 12] ; [3 1],[19.48571429 11.51428571] ; [2.51428571 1.48571429],0
b4,1,0.605721,0.266453,[53 37] ; [8 4],[53.82352941 36.17647059] ; [7.17647059 4.82352941],0
s2,1,0.612523,0.256518,[29 61] ; [3 9],[28.23529412 61.76470588] ; [3.76470588 8.23529412],0
n4,1,0.6886,0.160605,[25 65] ; [4 8],[25.58823529 64.41176471] ; [3.41176471 8.58823529],0
p1,1,0.700869,0.147569,[ 5 85] ; [ 1 11],[ 5.29411765 84.70588235] ; [ 0.70588235 11.29411765],0
p6,1,0.731379,0.117849,[18 68] ; [ 2 10],[17.55102041 68.44897959] ; [2.44897959 9.55102041],0
n1,1,0.798074,0.065455,[10 22] ; [1 3],[ 9.77777778 22.22222222] ; [1.22222222 2.77777778],0
s3,1,0.80563,0.060549,[37 52] ; [5 6],[37.38 51.62] ; [4.62 6.38],0
p8,1,0.840883,0.040306,[30 60] ; [4 7],[30.2970297 59.7029703] ; [3.7029703 7.2970297],0
d4,1,0.902165,0.015111,[66 24] ; [9 3],[66.17647059 23.82352941] ; [8.82352941 3.17647059],0
d1,1,0.938398,0.005973,[29 61] ; [4 8],[29.11764706 60.88235294] ; [3.88235294 8.11764706],0
n3,1,1.0,0.0,[24  8] ; [3 1],[24.  8.] ; [3. 1.],0
