Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,70.872745,[21 35] ; [165  17],[43.76470588 12.23529412] ; [142.23529412  39.76470588],1
n6,1,0.0,53.795643,[29 27] ; [169  12],[46.78481013  9.21518987] ; [151.21518987  29.78481013],1
p10,1,2e-06,23.037162,[33 22] ; [161  21],[45.02109705  9.97890295] ; [148.97890295  33.02109705],1
p11,1,2.7e-05,17.638769,[34 22] ; [157  25],[44.94117647 11.05882353] ; [146.05882353  35.94117647],1
p9,1,0.000221,13.646411,[37 18] ; [160  21],[45.91101695  9.08898305] ; [151.08898305  29.91101695],1
v1,1,0.000417,12.453522,[18 34] ; [109  66],[29.09251101 22.90748899] ; [97.90748899 77.09251101],1
u1,1,0.003063,8.769669,[ 3 53] ; [ 42 140],[10.58823529 45.41176471] ; [ 34.41176471 147.58823529],0
r4,1,0.00385,8.353232,[45 11] ; [170  12],[50.58823529  5.41176471] ; [164.41176471  17.58823529],0
a4,1,0.004942,7.900382,[15 41] ; [87 94],[24.10126582 31.89873418] ; [ 77.89873418 103.10126582],0
a6,1,0.009525,6.72156,[31 25] ; [134  48],[38.82352941 17.17647059] ; [126.17647059  55.82352941],0
a2,1,0.01186,6.331751,[ 6 50] ; [ 49 133],[12.94117647 43.05882353] ; [ 42.05882353 139.94117647],0
v2,1,0.012997,6.169511,[22 30] ; [108  67],[29.77973568 22.22026432] ; [100.22026432  74.77973568],0
a3,1,0.018861,5.514365,[32 24] ; [134  48],[39.05882353 16.94117647] ; [126.94117647  55.05882353],0
d2,1,0.019367,5.468032,[20 36] ; [97 84],[27.64556962 28.35443038] ; [89.35443038 91.64556962],0
d5,1,0.022386,5.215496,[41 15] ; [157  25],[46.58823529  9.41176471] ; [151.41176471  30.58823529],0
r3,1,0.02957,4.73411,[48  8] ; [172  10],[51.76470588  4.23529412] ; [168.23529412  13.76470588],0
s7,1,0.036258,4.384921,[17 34] ; [85 85],[23.53846154 27.46153846] ; [78.46153846 91.53846154],0
p4,1,0.050354,3.829637,[35 21] ; [138  44],[40.70588235 15.29411765] ; [132.29411765  49.70588235],0
v3,1,0.052588,3.756957,[16 34] ; [83 92],[22. 28.] ; [77. 98.],0
a8,1,0.063116,3.453561,[ 2 49] ; [ 22 144],[ 5.640553 45.359447] ; [ 18.359447 147.640553],0
r1,1,0.1014,2.683382,[39 16] ; [147  34],[43.34745763 11.65254237] ; [142.65254237  38.34745763],0
p12,1,0.111703,2.529964,[ 1 55] ; [ 14 168],[ 3.52941176 52.47058824] ; [ 11.47058824 170.52941176],0
s6,1,0.123469,2.372755,[32 24] ; [123  57],[36.77966102 19.22033898] ; [118.22033898  61.77966102],0
b4,1,0.160829,1.966419,[37 19] ; [101  81],[32.47058824 23.52941176] ; [105.52941176  76.47058824],0
d1,1,0.190372,1.714734,[28 28] ; [109  73],[32.23529412 23.76470588] ; [104.76470588  77.23529412],0
v4,1,0.191763,1.704024,[51  5] ; [174   8],[52.94117647  3.05882353] ; [172.05882353   9.94117647],0
a5,1,0.198858,1.650744,[39 17] ; [142  40],[42.58823529 13.41176471] ; [138.41176471  43.58823529],0
b2,1,0.219554,1.507282,[ 8 25] ; [41 74],[10.92567568 22.07432432] ; [38.07432432 76.92567568],0
b3,1,0.219554,1.507282,[ 8 25] ; [41 74],[10.92567568 22.07432432] ; [38.07432432 76.92567568],0
n1,1,0.236338,1.402306,[3 9] ; [13 16],[4.68292683 7.31707317] ; [11.31707317 17.68292683],0
p5,1,0.242532,1.365815,[ 4 52] ; [ 23 156],[ 6.43404255 49.56595745] ; [ 20.56595745 158.43404255],0
s8,1,0.256982,1.284942,[21 35] ; [83 97],[24.6779661 31.3220339] ; [ 79.3220339 100.6779661],0
s3,1,0.39901,0.711308,[28 26] ; [105  75],[30.69230769 23.30769231] ; [102.30769231  77.69230769],0
u2,1,0.447893,0.575977,[11 12] ; [27 20],[12.48571429 10.51428571] ; [25.51428571 21.48571429],0
s5,1,0.458461,0.549648,[15 39] ; [ 59 119],[17.22413793 36.77586207] ; [ 56.77586207 121.22413793],0
n2,1,0.54542,0.365587,[8 4] ; [22  7],[8.7804878 3.2195122] ; [21.2195122  7.7804878],0
u3,1,0.61209,0.257143,[15  9] ; [27 21],[14. 10.] ; [28. 20.],0
p1,1,0.635279,0.22497,[ 6 49] ; [ 16 166],[ 5.10548523 49.89451477] ; [ 16.89451477 165.10548523],0
p8,1,0.638061,0.221287,[28 28] ; [97 84],[29.53586498 26.46413502] ; [95.46413502 85.53586498],0
r2,1,0.646638,0.210165,[52  4] ; [172  10],[52.70588235  3.29411765] ; [171.29411765  10.70588235],0
s4,1,0.652032,0.203348,[ 7 49] ; [ 27 154],[ 8.03375527 47.96624473] ; [ 25.96624473 155.03375527],0
d3,1,0.677307,0.173173,[38 18] ; [118  64],[36.70588235 19.29411765] ; [119.29411765  62.70588235],0
s2,1,0.681451,0.168497,[25 31] ; [86 94],[26.33898305 29.66101695] ; [84.66101695 95.33898305],0
d4,1,0.749952,0.101571,[46 10] ; [146  36],[45.17647059 10.82352941] ; [146.82352941  35.17647059],0
n3,1,0.767419,0.08747,[10  2] ; [23  6],[9.65853659 2.34146341] ; [23.34146341  5.65853659],0
b5,1,0.854614,0.033575,[34 22] ; [108  74],[33.41176471 22.58823529] ; [108.58823529  73.41176471],0
p7,1,0.870617,0.026528,[35 20] ; [118  64],[35.50632911 19.49367089] ; [117.49367089  64.50632911],0
b1,1,0.89794,0.016452,[23 33] ; [ 73 109],[22.58823529 33.41176471] ; [ 73.41176471 108.58823529],0
p2,1,0.907544,0.013488,[46  9] ; [151  31],[45.71729958  9.28270042] ; [151.28270042  30.71729958],0
s1,1,0.913735,0.011735,[ 2 54] ; [  7 173],[ 2.13559322 53.86440678] ; [  6.86440678 173.13559322],0
a1,1,0.920544,0.00995,[ 2 54] ; [  6 176],[ 1.88235294 54.11764706] ; [  6.11764706 175.88235294],0
a7,1,0.984387,0.000383,[39 17] ; [127  55],[39.05882353 16.94117647] ; [126.94117647  55.05882353],0
