Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,131.578093,[321   4] ; [28 24],[300.86206897  24.13793103] ; [48.13793103  3.86206897],1
r1,1,0.0,71.018592,[269  53] ; [16 37],[244.72  77.28] ; [40.28 12.72],1
r2,1,0.0,63.972769,[314   8] ; [33 16],[301.16981132  20.83018868] ; [45.83018868  3.16981132],1
v4,1,0.0,54.412711,[313  12] ; [34 17],[299.93351064  25.06648936] ; [47.06648936  3.93351064],1
p2,1,0.0,35.923198,[277  46] ; [25 25],[261.51742627  61.48257373] ; [40.48257373  9.51742627],1
a1,1,0.0,29.789982,[  5 320] ; [ 9 45],[ 12.00527704 312.99472296] ; [ 1.99472296 52.00527704],1
p11,1,1e-06,23.312465,[261  64] ; [27 27],[246.96569921  78.03430079] ; [41.03430079 12.96569921],1
p10,1,5e-06,20.828196,[254  68] ; [25 26],[240.85254692  81.14745308] ; [38.14745308 12.85254692],1
p7,1,1.1e-05,19.316348,[195 124] ; [14 36],[180.6802168 138.3197832] ; [28.3197832 21.6802168],1
p9,1,1.6e-05,18.572174,[261  58] ; [30 24],[248.87131367  70.12868633] ; [42.12868633 11.87131367],1
p8,1,0.000285,13.168499,[164 155] ; [13 40],[151.78225806 167.21774194] ; [25.21774194 27.78225806],1
n6,1,0.000552,11.932486,[263  60] ; [32 21],[253.41755319  69.58244681] ; [41.58244681 11.41755319],1
s8,1,0.000898,11.027692,[ 76 248] ; [ 2 52],[ 66.85714286 257.14285714] ; [11.14285714 42.85714286],1
n2,1,0.002531,9.117729,[55 18] ; [ 9 13],[49.17894737 23.82105263] ; [14.82105263  7.17894737],0
s6,1,0.006212,7.487714,[172 145] ; [18 35],[162.78378378 154.21621622] ; [27.21621622 25.78378378],0
v1,1,0.009685,6.691886,[162 154] ; [17 36],[153.2899729 162.7100271] ; [25.7100271 27.2899729],0
n3,1,0.010469,6.553276,[57 16] ; [11 11],[52.25263158 20.74736842] ; [15.74736842  6.25263158],0
p3,1,0.016695,5.728143,[140 184] ; [13 38],[132.192 191.808] ; [20.808 30.192],0
p4,1,0.020297,5.386183,[174 149] ; [19 33],[166.23733333 156.76266667] ; [26.76266667 25.23733333],0
n4,1,0.020337,5.382693,[237  88] ; [31 23],[229.81530343  95.18469657] ; [38.18469657 15.81530343],0
p6,1,0.022898,5.176262,[ 92 226] ; [ 7 44],[ 85.31707317 232.68292683] ; [13.68292683 37.31707317],0
a6,1,0.030366,4.688463,[234  91] ; [31 23],[227.24274406  97.75725594] ; [37.75725594 16.24274406],0
s1,1,0.030811,4.663475,[  4 316] ; [ 3 51],[  5.98930481 314.01069519] ; [ 1.01069519 52.98930481],0
a7,1,0.048657,3.887145,[254  70] ; [35 18],[248.37135279  75.62864721] ; [40.62864721 12.37135279],0
b1,1,0.052922,3.746381,[112 213] ; [26 28],[118.33773087 206.66226913] ; [19.66226913 34.33773087],0
p1,1,0.066714,3.362066,[ 20 303] ; [ 7 46],[ 23.19414894 299.80585106] ; [ 3.80585106 49.19414894],0
s3,1,0.074739,3.175748,[123 197] ; [13 38],[117.30458221 202.69541779] ; [18.69541779 32.30458221],0
n5,1,0.086518,2.937988,[227  96] ; [31 22],[221.63297872 101.36702128] ; [36.36702128 16.63297872],0
u3,1,0.096074,2.769543,[65 43] ; [ 9 13],[61.47692308 46.52307692] ; [12.52307692  9.47692308],0
a8,1,0.118909,2.431638,[ 35 266] ; [ 2 46],[ 31.91117479 269.08882521] ; [ 5.08882521 42.91117479],0
a2,1,0.123629,2.370732,[ 72 253] ; [ 7 47],[ 67.74406332 257.25593668] ; [11.25593668 42.74406332],0
p5,1,0.129137,2.302844,[ 19 304] ; [ 6 46],[ 21.53333333 301.46666667] ; [ 3.46666667 48.53333333],0
a5,1,0.13884,2.190766,[242  83] ; [35 19],[237.53298153  87.46701847] ; [39.46701847 14.53298153],0
d4,1,0.145721,2.116481,[287  38] ; [43 10],[283.73015873  41.26984127] ; [46.26984127  6.73015873],0
s2,1,0.175954,1.831471,[ 96 226] ; [11 42],[ 91.87733333 230.12266667] ; [15.12266667 37.87733333],0
v3,1,0.176066,1.83052,[100 208] ; [12 40],[ 95.82222222 212.17777778] ; [16.17777778 35.82222222],0
d1,1,0.180394,1.794379,[217 108] ; [31 23],[212.66490765 112.33509235] ; [35.33509235 18.66490765],0
a3,1,0.195938,1.672396,[216 109] ; [31 23],[211.80738786 113.19261214] ; [35.19261214 18.80738786],0
v2,1,0.201982,1.627988,[168 139] ; [23 28],[163.79050279 143.20949721] ; [27.20949721 23.79050279],0
s5,1,0.240033,1.3804,[ 76 236] ; [ 9 44],[ 72.65753425 239.34246575] ; [12.34246575 40.65753425],0
p12,1,0.317567,0.998939,[ 16 306] ; [ 1 52],[ 14.59733333 307.40266667] ; [ 2.40266667 50.59733333],0
b5,1,0.329886,0.949346,[209 116] ; [31 23],[205.80474934 119.19525066] ; [34.19525066 19.80474934],0
b2,1,0.341254,0.905715,[ 59 114] ; [ 7 21],[ 56.80597015 116.19402985] ; [ 9.19402985 18.80597015],0
b3,1,0.341254,0.905715,[ 59 114] ; [ 7 21],[ 56.80597015 116.19402985] ; [ 9.19402985 18.80597015],0
u1,1,0.585491,0.297441,[ 45 280] ; [ 6 48],[ 43.73350923 281.26649077] ; [ 7.26649077 46.73350923],0
d3,1,0.607098,0.264422,[232  93] ; [36 17],[230.42328042  94.57671958] ; [37.57671958 15.42328042],0
n1,1,0.677992,0.172395,[23 49] ; [ 6 16],[22.21276596 49.78723404] ; [ 6.78723404 15.21276596],0
b4,1,0.775736,0.081156,[198 127] ; [34 20],[198.94459103 126.05540897] ; [33.05540897 20.94459103],0
d2,1,0.78753,0.07264,[155 168] ; [26 26],[155.90133333 167.09866667] ; [25.09866667 26.90133333],0
s4,1,0.796988,0.066176,[ 40 278] ; [ 6 47],[ 39.42857143 278.57142857] ; [ 6.57142857 46.42857143],0
a4,1,0.868453,0.027431,[145 180] ; [23 30],[144.44444444 180.55555556] ; [23.55555556 29.44444444],0
u2,1,0.977607,0.000788,[56 52] ; [12 11],[56.0610687 51.9389313] ; [11.9389313 11.0610687],0
