Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.824027,[ 46 194] ; [202 131],[103.87434555 136.12565445] ; [144.12565445 188.87434555],1
v1,1,0.0,50.00817,[ 99 141] ; [235  97],[140.13986014  99.86013986] ; [193.86013986 138.13986014],1
d1,1,0.001399,10.207341,[132 111] ; [229 111],[150.46826758  92.53173242] ; [210.53173242 129.46826758],0
s4,1,0.004597,8.031461,[ 47 191] ; [ 38 300],[ 35.12152778 202.87847222] ; [ 49.87847222 288.12152778],0
d2,1,0.006549,7.392615,[111 132] ; [193 145],[127.14629948 115.85370052] ; [176.85370052 161.14629948],0
p3,1,0.008406,6.944808,[120 122] ; [206 134],[135.5532646 106.4467354] ; [190.4467354 149.5532646],0
s8,1,0.008641,6.895564,[100 142] ; [176 160],[115.55709343 126.44290657] ; [160.44290657 175.55709343],0
d4,1,0.009296,6.765006,[191  51] ; [295  44],[202.4302926  39.5697074] ; [283.5697074  55.4302926],0
a3,1,0.014246,6.007374,[169  73] ; [267  72],[181.60413081  60.39586919] ; [254.39586919  84.60413081],0
d3,1,0.016697,5.727918,[157  86] ; [251  89],[170.05831904  72.94168096] ; [237.94168096 102.05831904],0
a5,1,0.019112,5.49121,[179  64] ; [278  62],[190.48198971  52.51801029] ; [266.51801029  73.48198971],0
r3,1,0.031451,4.628197,[228  13] ; [330   7],[232.66089965   8.33910035] ; [325.33910035  11.66089965],0
s7,1,0.033153,4.537875,[117 115] ; [190 129],[129.26315789 102.73684211] ; [177.73684211 141.26315789],0
n3,1,0.035436,4.42405,[32 17] ; [45  9],[36.63106796 12.36893204] ; [40.36893204 13.63106796],0
p10,1,0.041482,4.156223,[197  44] ; [296  41],[205.55882353  35.44117647] ; [287.44117647  49.55882353],0
p9,1,0.042745,4.105458,[203  37] ; [303  33],[210.83333333  29.16666667] ; [295.16666667  40.83333333],0
r1,1,0.044982,4.019299,[190  52] ; [288  51],[199.09810671  42.90189329] ; [278.90189329  60.09810671],0
a6,1,0.058994,3.565446,[154  89] ; [240  99],[164.50515464  78.49484536] ; [229.49484536 109.50515464],0
d5,1,0.064946,3.406358,[198  44] ; [297  43],[205.82474227  36.17525773] ; [289.17525773  50.82474227],0
p11,1,0.067046,3.353908,[194  49] ; [291  49],[202.15265866  40.84734134] ; [282.84734134  57.15265866],0
u1,1,0.071273,3.25345,[ 39 204] ; [ 75 265],[ 47.51629503 195.48370497] ; [ 66.48370497 273.51629503],0
a7,1,0.078756,3.090384,[165  78] ; [252  86],[174.40791738  68.59208262] ; [242.59208262  95.40791738],0
b1,1,0.082327,3.018361,[103 140] ; [120 220],[ 92.94854202 150.05145798] ; [130.05145798 209.94854202],0
s1,1,0.088587,2.899865,[ 11 228] ; [  7 328],[  7.49477352 231.50522648] ; [ 10.50522648 324.49477352],0
p7,1,0.095128,2.785389,[159  82] ; [242  92],[168.07130435  72.92869565] ; [232.92869565 101.07130435],0
p4,1,0.153053,2.041552,[159  84] ; [240  98],[166.87951807  76.12048193] ; [232.12048193 105.87951807],0
u4,1,0.16071,1.967537,[  2 241] ; [  8 332],[  4.16809605 238.83190395] ; [  5.83190395 334.16809605],0
n6,1,0.16976,1.885065,[212  30] ; [308  30],[216.96551724  25.03448276] ; [303.03448276  34.96551724],0
a2,1,0.183389,1.769945,[ 56 187] ; [ 95 245],[ 62.93825043 180.06174957] ; [ 88.06174957 251.93825043],0
a1,1,0.1934,1.691529,[  8 235] ; [ 19 321],[ 11.25385935 231.74614065] ; [ 15.74614065 324.25385935],0
n2,1,0.194648,1.68208,[34 16] ; [42 11],[36.89320388 13.10679612] ; [39.10679612 13.89320388],0
p12,1,0.217855,1.518447,[ 17 223] ; [ 34 305],[ 21.13989637 218.86010363] ; [ 29.86010363 309.13989637],0
a8,1,0.277301,1.180269,[ 32 189] ; [ 54 245],[ 36.55 184.45] ; [ 49.45 249.55],0
p8,1,0.301143,1.069126,[137 104] ; [203 129],[143.0017452  97.9982548] ; [196.9982548 135.0017452],0
n5,1,0.328464,0.954944,[205  37] ; [295  42],[208.98100173  33.01899827] ; [291.01899827  45.98100173],0
v4,1,0.329934,0.949156,[235   7] ; [321  15],[232.78892734   9.21107266] ; [323.21107266  12.78892734],0
r4,1,0.360337,0.836718,[220  23] ; [315  25],[222.99313894  20.00686106] ; [312.00686106  27.99313894],0
b2,1,0.361795,0.831653,[53 96] ; [ 89 132],[57.18378378 91.81621622] ; [ 84.81621622 136.18378378],0
b3,1,0.361795,0.831653,[53 96] ; [ 89 132],[57.18378378 91.81621622] ; [ 84.81621622 136.18378378],0
s5,1,0.37665,0.781609,[ 81 155] ; [123 201],[ 85.97142857 150.02857143] ; [118.02857143 205.97142857],0
s3,1,0.403968,0.696482,[146  95] ; [189 142],[141.1451049  99.8548951] ; [193.8548951 137.1451049],0
b4,1,0.406099,0.690193,[136 107] ; [202 138],[140.88164666 102.11835334] ; [197.11835334 142.88164666],0
p6,1,0.46329,0.537935,[102 141] ; [150 183],[106.3125 136.6875] ; [145.6875 187.3125],0
s2,1,0.546742,0.363187,[125 117] ; [181 153],[128.5625 113.4375] ; [177.4375 156.5625],0
s6,1,0.647861,0.208608,[167  69] ; [229 103],[164.53521127  71.46478873] ; [231.46478873 100.53521127],0
a4,1,0.678768,0.171516,[115 127] ; [167 172],[117.4595525 124.5404475] ; [164.5404475 174.4595525],0
n1,1,0.801063,0.063489,[21 28] ; [21 31],[20.37623762 28.62376238] ; [21.62376238 30.37623762],0
b5,1,0.848137,0.036671,[147  96] ; [203 137],[145.88336192  97.11663808] ; [204.11663808 135.88336192],0
r2,1,0.862221,0.030119,[227  13] ; [317  17],[227.45644599  12.54355401] ; [316.54355401  17.45644599],0
u2,1,0.915717,0.0112,[40 34] ; [39 32],[40.31724138 33.68275862] ; [38.68275862 32.31724138],0
p1,1,0.919664,0.010172,[ 24 217] ; [ 33 307],[ 23.64371773 217.35628227] ; [ 33.35628227 306.64371773],0
p5,1,0.953825,0.003353,[ 34 209] ; [ 47 293],[ 33.76157804 209.23842196] ; [ 47.23842196 292.76157804],0
u3,1,1.0,0.0,[40 33] ; [40 33],[40. 33.] ; [40. 33.],0
