Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,50.637987,[16 29] ; [69  3],[32.69230769 12.30769231] ; [52.30769231 19.69230769],1
r2,1,0.0,36.723372,[23 20] ; [71  1],[35.14782609  7.85217391] ; [58.85217391 13.14782609],1
r1,1,0.0,28.552886,[13 32] ; [56 15],[26.76724138 18.23275862] ; [42.23275862 28.76724138],1
v4,1,0.0,26.733855,[22 23] ; [65  6],[33.75 11.25] ; [53.25 17.75],1
s6,1,9e-06,19.669738,[ 9 37] ; [43 27],[20.62068966 25.37931034] ; [31.37931034 38.62068966],1
p2,1,0.001903,9.641186,[14 32] ; [43 29],[22.22033898 23.77966102] ; [34.77966102 37.22033898],0
s7,1,0.001909,9.634654,[ 5 36] ; [27 40],[12.14814815 28.85185185] ; [19.85185185 47.14814815],0
s8,1,0.002881,8.881325,[ 2 44] ; [18 52],[ 7.93103448 38.06896552] ; [12.06896552 57.93103448],0
n3,1,0.003517,8.517598,[ 8 16] ; [20  7],[13.17647059 10.82352941] ; [14.82352941 12.17647059],0
u3,1,0.003574,8.48859,[ 5 19] ; [16 10],[10.08 13.92] ; [10.92 15.08],0
p4,1,0.004344,8.134107,[10 36] ; [34 37],[17.2991453 28.7008547] ; [26.7008547 44.2991453],0
p8,1,0.005955,7.563902,[ 5 40] ; [24 47],[11.25 33.75] ; [17.75 53.25],0
n2,1,0.00725,7.209931,[ 8 16] ; [21  9],[12.88888889 11.11111111] ; [16.11111111 13.88888889],0
s3,1,0.007461,7.158419,[13 32] ; [38 32],[19.95652174 25.04347826] ; [31.04347826 38.95652174],0
s2,1,0.007703,7.101262,[ 8 38] ; [29 42],[14.54700855 31.45299145] ; [22.45299145 48.54700855],0
a7,1,0.014129,6.021953,[21 24] ; [50 22],[27.30769231 17.69230769] ; [43.69230769 28.30769231],0
p7,1,0.014777,5.942857,[10 35] ; [32 40],[16.15384615 28.84615385] ; [25.84615385 46.15384615],0
a1,1,0.015961,5.807155,[ 8 38] ; [ 3 69],[ 4.28813559 41.71186441] ; [ 6.71186441 65.28813559],0
p3,1,0.021569,5.280207,[10 35] ; [31 41],[15.76923077 29.23076923] ; [25.23076923 46.76923077],0
n6,1,0.025563,4.985368,[19 26] ; [45 26],[24.82758621 20.17241379] ; [39.17241379 31.82758621],0
b3,1,0.029843,4.718298,[14 14] ; [11 33],[ 9.72222222 18.27777778] ; [15.27777778 28.72222222],0
b2,1,0.029843,4.718298,[14 14] ; [11 33],[ 9.72222222 18.27777778] ; [15.27777778 28.72222222],0
p6,1,0.059928,3.539387,[ 4 40] ; [16 54],[ 7.71929825 36.28070175] ; [12.28070175 57.71929825],0
b4,1,0.060781,3.515958,[20 26] ; [44 28],[24.94915254 21.05084746] ; [39.05084746 32.94915254],0
d4,1,0.088394,2.903386,[28 18] ; [53 17],[32.12068966 13.87931034] ; [48.87931034 21.12068966],0
n1,1,0.111855,2.527811,[ 8 16] ; [16 13],[10.86792453 13.13207547] ; [13.13207547 15.86792453],0
d5,1,0.114735,2.487753,[28 18] ; [53 18],[31.84615385 14.15384615] ; [49.15384615 21.84615385],0
a3,1,0.116893,2.458465,[22 22] ; [46 25],[26.0173913 17.9826087] ; [41.9826087 29.0173913],0
v2,1,0.14288,2.146667,[12 33] ; [28 42],[15.65217391 29.34782609] ; [24.34782609 45.65217391],0
