Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.006697,7.35256,[ 5 42] ; [2 1],[ 6.58 40.42] ; [0.42 2.58],0
v2,1,0.079549,3.074096,[10 36] ; [2 1],[11.26530612 34.73469388] ; [0.73469388 2.26530612],0
p3,1,0.097666,2.743251,[11 36] ; [2 1],[12.22 34.78] ; [0.78 2.22],0
s6,1,0.097666,2.743251,[11 36] ; [2 1],[12.22 34.78] ; [0.78 2.22],0
p11,1,0.17446,1.844196,[14 34] ; [2 1],[15.05882353 32.94117647] ; [0.94117647 2.05882353],0
a4,1,0.184298,1.76262,[14 33] ; [2 1],[15.04 31.96] ; [0.96 2.04],0
d1,1,0.241171,1.373737,[16 32] ; [2 1],[16.94117647 31.05882353] ; [1.05882353 1.94117647],0
r2,1,0.267031,1.231936,[30 16] ; [1 2],[29.10204082 16.89795918] ; [1.89795918 1.10204082],0
r4,1,0.30901,1.034903,[ 6 42] ; [1 2],[ 6.58823529 41.41176471] ; [0.41176471 2.58823529],0
b1,1,0.315464,1.007661,[30 18] ; [1 2],[29.17647059 18.82352941] ; [1.82352941 1.17647059],0
p9,1,0.38263,0.762233,[18 26] ; [2 1],[18.72340426 25.27659574] ; [1.27659574 1.72340426],0
s5,1,0.386304,0.750545,[ 7 41] ; [1 2],[ 7.52941176 40.47058824] ; [0.47058824 2.52941176],0
p10,1,0.414636,0.665469,[20 27] ; [2 1],[20.68 26.32] ; [1.32 1.68],0
b4,1,0.439,0.598894,[27 21] ; [1 2],[26.35294118 21.64705882] ; [1.64705882 1.35294118],0
b5,1,0.439,0.598894,[21 27] ; [2 1],[21.64705882 26.35294118] ; [1.35294118 1.64705882],0
s4,1,0.462564,0.539683,[ 8 40] ; [1 2],[ 8.47058824 39.52941176] ; [0.52941176 2.47058824],0
a6,1,0.483082,0.491898,[22 26] ; [2 1],[22.58823529 25.41176471] ; [1.41176471 1.58823529],0
n4,1,0.723777,0.124902,[27 21] ; [2 1],[27.29411765 20.70588235] ; [1.70588235 1.29411765],0
p2,1,0.753751,0.098406,[20 27] ; [1 2],[19.74 27.26] ; [1.26 1.74],0
a3,1,0.753751,0.098406,[27 20] ; [2 1],[27.26 19.74] ; [1.74 1.26],0
v3,1,0.76519,0.089205,[12 35] ; [1 2],[12.22 34.78] ; [0.78 2.22],0
a7,1,0.776011,0.080952,[20 28] ; [1 2],[19.76470588 28.23529412] ; [1.23529412 1.76470588],0
d5,1,0.776011,0.080952,[28 20] ; [2 1],[28.23529412 19.76470588] ; [1.76470588 1.23529412],0
v4,1,0.829685,0.04627,[29 19] ; [2 1],[29.17647059 18.82352941] ; [1.82352941 1.17647059],0
n5,1,0.877879,0.023611,[34 14] ; [2 1],[33.88235294 14.11764706] ; [2.11764706 0.88235294],0
