Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.410924,[44 70] ; [38  8],[58.425 55.575] ; [23.575 22.425],1
d1,1,0.241239,1.373338,[57 61] ; [28 20],[60.42168675 57.57831325] ; [24.57831325 23.42168675],0
v4,1,0.256938,1.285182,[106  11] ; [46  2],[107.78181818   9.21818182] ; [44.21818182  3.78181818],0
p8,1,0.260505,1.266069,[50 65] ; [25 22],[53.24074074 61.75925926] ; [21.75925926 25.24074074],0
s8,1,0.27397,1.196759,[34 84] ; [18 30],[36.96385542 81.03614458] ; [15.03614458 32.96385542],0
a4,1,0.287931,1.129272,[32 86] ; [17 31],[34.8313253 83.1686747] ; [14.1686747 33.8313253],0
b5,1,0.293046,1.105576,[79 39] ; [28 20],[76.06024096 41.93975904] ; [30.93975904 17.06024096],0
p7,1,0.320042,0.988776,[56 56] ; [27 19],[58.83544304 53.16455696] ; [24.16455696 21.83544304],0
d4,1,0.328188,0.956034,[93 25] ; [41  7],[95.25301205 22.74698795] ; [38.74698795  9.25301205],0
n3,1,0.401933,0.702534,[29 12] ; [12  8],[27.55737705 13.44262295] ; [13.44262295  6.55737705],0
u3,1,0.405381,0.692308,[29 20] ; [10  4],[30.33333333 18.66666667] ; [8.66666667 5.33333333],0
r2,1,0.412149,0.672592,[102  15] ; [44  4],[103.52727273  13.47272727] ; [42.47272727  5.52727273],0
a1,1,0.508171,0.437832,[  1 117] ; [ 1 47],[  1.42168675 116.57831325] ; [ 0.57831325 47.42168675],0
n6,1,0.515715,0.422453,[74 44] ; [32 15],[75.80606061 42.19393939] ; [30.19393939 16.80606061],0
d5,1,0.530675,0.393098,[88 30] ; [38 10],[89.56626506 28.43373494] ; [36.43373494 11.56626506],0
n5,1,0.532406,0.389797,[40 77] ; [14 34],[38.29090909 78.70909091] ; [15.70909091 32.29090909],0
a8,1,0.65105,0.204579,[  4 106] ; [ 1 44],[  3.5483871 106.4516129] ; [ 1.4516129 43.5483871],0
p4,1,0.675332,0.175428,[51 67] ; [22 25],[52.20606061 65.79393939] ; [20.79393939 26.20606061],0
d2,1,0.736778,0.112979,[41 77] ; [18 30],[41.93975904 76.06024096] ; [17.06024096 30.93975904],0
p3,1,0.809529,0.058097,[40 77] ; [17 30],[40.66463415 76.33536585] ; [16.33536585 30.66463415],0
s1,1,0.8157,0.054326,[  4 113] ; [ 2 46],[  4.25454545 112.74545455] ; [ 1.74545455 46.25454545],0
p1,1,0.822851,0.050122,[  6 112] ; [ 2 45],[  5.72121212 112.27878788] ; [ 2.27878788 44.72121212],0
p2,1,0.848929,0.036284,[92 26] ; [36 11],[91.53939394 26.46060606] ; [36.46060606 10.53939394],0
n2,1,0.851067,0.035253,[25 15] ; [12  8],[24.66666667 15.33333333] ; [12.33333333  7.66666667],0
s2,1,0.870841,0.026436,[50 68] ; [21 27],[50.46987952 67.53012048] ; [20.53012048 27.46987952],0
r3,1,0.889596,0.01927,[108   9] ; [44  4],[107.78181818   9.21818182] ; [44.21818182  3.78181818],0
a6,1,0.949521,0.004008,[83 35] ; [34 14],[83.1686747 34.8313253] ; [33.8313253 14.1686747],0
s4,1,0.954232,0.003294,[29 89] ; [12 36],[29.14457831 88.85542169] ; [11.85542169 36.14457831],0
