Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.10196,[112   5] ; [28 18],[100.49079755  16.50920245] ; [39.50920245  6.49079755],1
r2,1,2.7e-05,17.626713,[113   4] ; [33 11],[106.09937888  10.90062112] ; [39.90062112  4.09937888],1
p1,1,0.002109,9.45195,[  4 113] ; [ 8 38],[  8.61349693 108.38650307] ; [ 3.38650307 42.61349693],0
v4,1,0.011894,6.326615,[108   9] ; [36 10],[103.36196319  13.63803681] ; [40.63803681  5.36196319],0
s6,1,0.01268,6.21324,[74 40] ; [20 26],[66.975 47.025] ; [27.025 18.975],0
n4,1,0.014682,5.95421,[80 37] ; [22 24],[73.21472393 43.78527607] ; [28.78527607 17.21472393],0
v3,1,0.021343,5.298567,[44 64] ; [ 9 34],[37.90728477 70.09271523] ; [15.09271523 27.90728477],0
a4,1,0.094603,2.794257,[55 62] ; [15 31],[50.24539877 66.75460123] ; [19.75460123 26.24539877],0
v2,1,0.101376,2.683769,[64 47] ; [18 24],[59.49019608 51.50980392] ; [22.50980392 19.49019608],0
s7,1,0.105014,2.627693,[49 61] ; [13 30],[44.5751634 65.4248366] ; [17.4248366 25.5751634],0
p12,1,0.109225,2.565405,[ 11 105] ; [ 1 45],[  8.59259259 107.40740741] ; [ 3.40740741 42.59259259],0
s8,1,0.111247,2.53641,[48 67] ; [13 33],[43.57142857 71.42857143] ; [17.42857143 28.57142857],0
u2,1,0.111748,2.529329,[28 16] ; [ 7 10],[25.24590164 18.75409836] ; [9.75409836 7.24590164],0
a2,1,0.11956,2.423081,[25 92] ; [ 5 41],[21.53374233 95.46625767] ; [ 8.46625767 37.53374233],0
s3,1,0.122352,2.386948,[61 55] ; [18 28],[56.56790123 59.43209877] ; [22.43209877 23.56790123],0
b5,1,0.129595,2.297351,[69 48] ; [33 13],[73.21472393 43.78527607] ; [28.78527607 17.21472393],0
u1,1,0.140076,2.177126,[21 96] ; [ 4 42],[17.94478528 99.05521472] ; [ 7.05521472 38.94478528],0
u3,1,0.157353,1.999484,[30 15] ; [8 9],[27.58064516 17.41935484] ; [10.41935484  6.58064516],0
a6,1,0.172211,1.863592,[71 44] ; [23 23],[67.14285714 47.85714286] ; [26.85714286 19.14285714],0
v1,1,0.179825,1.799066,[50 65] ; [14 30],[46.28930818 68.71069182] ; [17.71069182 26.28930818],0
a5,1,0.186773,1.74289,[79 38] ; [26 20],[75.36809816 41.63190184] ; [29.63190184 16.36809816],0
a7,1,0.209208,1.576896,[76 41] ; [25 21],[72.49693252 44.50306748] ; [28.50306748 17.49693252],0
s2,1,0.230501,1.437767,[57 58] ; [18 28],[53.57142857 61.42857143] ; [21.42857143 24.57142857],0
a8,1,0.263633,1.249576,[14 97] ; [ 3 43],[12.01910828 98.98089172] ; [ 4.98089172 41.01910828],0
n5,1,0.266152,1.236473,[74 42] ; [25 21],[70.88888889 45.11111111] ; [28.11111111 17.88888889],0
p4,1,0.300975,1.069868,[42 72] ; [13 33],[39.1875 74.8125] ; [15.8125 30.1875],0
n3,1,0.329304,0.951634,[26  9] ; [13  8],[24.375 10.625] ; [14.625  6.375],0
s5,1,0.331148,0.944405,[33 75] ; [10 34],[30.55263158 77.44736842] ; [12.44736842 31.55263158],0
b4,1,0.332819,0.937898,[64 53] ; [29 17],[66.75460123 50.24539877] ; [26.24539877 19.75460123],0
d3,1,0.340231,0.909562,[67 48] ; [23 23],[64.28571429 50.71428571] ; [25.71428571 20.28571429],0
d4,1,0.378665,0.775032,[90 25] ; [33 13],[87.85714286 27.14285714] ; [35.14285714 10.85714286],0
d1,1,0.398895,0.711656,[62 55] ; [21 25],[59.57668712 57.42331288] ; [23.42331288 22.57668712],0
n2,1,0.403075,0.699132,[27 11] ; [17  4],[28.33898305  9.66101695] ; [15.66101695  5.33898305],0
p3,1,0.436211,0.60623,[41 75] ; [13 32],[38.9068323 77.0931677] ; [15.0931677 29.9068323],0
d5,1,0.448279,0.575,[82 33] ; [30 16],[80. 35.] ; [32. 14.],0
u4,1,0.521698,0.410535,[  5 112] ; [ 1 45],[  4.30674847 112.69325153] ; [ 1.69325153 44.30674847],0
p5,1,0.547152,0.362444,[  8 106] ; [ 2 43],[  7.16981132 106.83018868] ; [ 2.83018868 42.16981132],0
p8,1,0.599433,0.275853,[26 91] ; [12 34],[27.27607362 89.72392638] ; [10.72392638 35.27607362],0
p11,1,0.625007,0.238893,[76 41] ; [28 18],[74.65030675 42.34969325] ; [29.34969325 16.65030675],0
p6,1,0.692607,0.156278,[25 91] ; [11 34],[25.9378882 90.0621118] ; [10.0621118 34.9378882],0
s1,1,0.704266,0.144072,[  8 107] ; [ 4 42],[  8.57142857 106.42857143] ; [ 3.42857143 42.57142857],0
d2,1,0.741556,0.108764,[57 58] ; [21 24],[56.0625 58.9375] ; [21.9375 23.0625],0
p10,1,0.760015,0.093307,[72 43] ; [27 18],[71.15625 43.84375] ; [27.84375 17.15625],0
s4,1,0.804946,0.060985,[23 92] ; [10 36],[23.57142857 91.42857143] ; [ 9.42857143 36.57142857],0
n1,1,0.812901,0.05602,[16 21] ; [ 8 12],[15.57894737 21.42105263] ; [ 8.42105263 11.57894737],0
b1,1,0.847258,0.037102,[54 63] ; [22 24],[54.55214724 62.44785276] ; [21.44785276 24.55214724],0
p7,1,0.858007,0.032009,[41 72] ; [16 30],[40.50943396 72.49056604] ; [16.49056604 29.50943396],0
a3,1,0.858617,0.031732,[72 45] ; [29 17],[72.49693252 44.50306748] ; [28.50306748 17.49693252],0
a1,1,0.897338,0.016647,[  7 110] ; [ 3 43],[  7.17791411 109.82208589] ; [ 2.82208589 43.17791411],0
p9,1,0.95688,0.002923,[75 41] ; [28 15],[75.14465409 40.85534591] ; [27.85534591 15.14465409],0
n6,1,0.976504,0.000867,[86 30] ; [34 12],[85.92592593 30.07407407] ; [34.07407407 11.92592593],0
b3,1,0.992667,8.4e-05,[26 47] ; [10 18],[26.01980198 46.98019802] ; [ 9.98019802 18.01980198],0
b2,1,0.992667,8.4e-05,[26 47] ; [10 18],[26.01980198 46.98019802] ; [ 9.98019802 18.01980198],0
