Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,26.055577,[37  3] ; [10 19],[27.24637681 12.75362319] ; [19.75362319  9.24637681],1
p11,1,0.000205,13.781189,[31 10] ; [ 9 20],[23.42857143 17.57142857] ; [16.57142857 12.42857143],1
v1,1,0.004526,8.059714,[17 24] ; [ 3 26],[11.71428571 29.28571429] ; [ 8.28571429 20.71428571],0
r3,1,0.006099,7.520851,[33  7] ; [15 14],[27.82608696 12.17391304] ; [20.17391304  8.82608696],0
s8,1,0.012702,6.21021,[13 28] ; [ 2 27],[ 8.78571429 32.21428571] ; [ 6.21428571 22.78571429],0
r2,1,0.013771,6.067241,[34  6] ; [17 12],[29.56521739 10.43478261] ; [21.43478261  7.56521739],0
n6,1,0.020895,5.33555,[32  9] ; [15 14],[27.52857143 13.47142857] ; [19.47142857  9.52857143],0
r4,1,0.023169,5.1558,[24 17] ; [ 9 20],[19.32857143 21.67142857] ; [13.67142857 15.32857143],0
v4,1,0.029111,4.761043,[34  6] ; [18 11],[30.14492754  9.85507246] ; [21.85507246  7.14492754],0
s3,1,0.029799,4.720854,[20 20] ; [ 7 22],[15.65217391 24.34782609] ; [11.34782609 17.65217391],0
s2,1,0.034657,4.462015,[15 26] ; [ 4 25],[11.12857143 29.87142857] ; [ 7.87142857 21.12857143],0
s6,1,0.035772,4.40792,[16 23] ; [ 5 24],[12.04411765 26.95588235] ; [ 8.95588235 20.04411765],0
u3,1,0.046588,3.960221,[11 14] ; [ 3 16],[ 7.95454545 17.04545455] ; [ 6.04545455 12.95454545],0
n2,1,0.047168,3.939394,[10  3] ; [5 8],[7.5 5.5] ; [7.5 5.5],0
s7,1,0.067336,3.346794,[13 25] ; [ 4 24],[ 9.78787879 28.21212121] ; [ 7.21212121 20.78787879],0
p8,1,0.072434,3.22699,[19 22] ; [ 7 21],[15.44927536 25.55072464] ; [10.55072464 17.44927536],0
d2,1,0.087817,2.91394,[ 8 33] ; [11 18],[11.12857143 29.87142857] ; [ 7.87142857 21.12857143],0
d5,1,0.094323,2.798994,[19 21] ; [ 8 21],[15.65217391 24.34782609] ; [11.34782609 17.65217391],0
p3,1,0.103582,2.649508,[16 25] ; [ 6 23],[12.88571429 28.11428571] ; [ 9.11428571 19.88571429],0
a7,1,0.169175,1.890236,[19 21] ; [ 9 20],[16.23188406 23.76811594] ; [11.76811594 17.23188406],0
a4,1,0.182038,1.780908,[ 6 35] ; [ 8 21],[ 8.2 32.8] ; [ 5.8 23.2],0
p4,1,0.197839,1.658256,[19 22] ; [ 9 20],[16.4 24.6] ; [11.6 17.4],0
v2,1,0.224734,1.47388,[12 28] ; [ 5 24],[ 9.85507246 30.14492754] ; [ 7.14492754 21.85507246],0
u2,1,0.227098,1.458947,[11 14] ; [ 5 14],[ 9.09090909 15.90909091] ; [ 6.90909091 12.09090909],0
p7,1,0.257699,1.281078,[24 17] ; [13 16],[21.67142857 19.32857143] ; [15.32857143 13.67142857],0
p6,1,0.280059,1.166803,[12 29] ; [ 5 23],[10.10144928 30.89855072] ; [ 6.89855072 21.10144928],0
a5,1,0.32064,0.986336,[16 25] ; [ 8 21],[14.05714286 26.94285714] ; [ 9.94285714 19.05714286],0
p2,1,0.32433,0.971405,[30 11] ; [18 11],[28.11428571 12.88571429] ; [19.88571429  9.11428571],0
n3,1,0.35188,0.866667,[11  2] ; [9 4],[10.  3.] ; [10.  3.],0
d3,1,0.363967,0.824158,[ 6 33] ; [ 7 22],[ 7.45588235 31.54411765] ; [ 5.54411765 23.45588235],0
n5,1,0.391703,0.733648,[32  9] ; [20  9],[30.45714286 10.54285714] ; [21.54285714  7.45714286],0
v3,1,0.428098,0.627979,[ 7 34] ; [ 3 26],[ 5.85714286 35.14285714] ; [ 4.14285714 24.85714286],0
s5,1,0.446679,0.579066,[ 5 35] ; [ 2 27],[ 4.05797101 35.94202899] ; [ 2.94202899 26.05797101],0
p1,1,0.466667,0.529857,[ 5 36] ; [ 2 27],[ 4.1 36.9] ; [ 2.9 26.1],0
b4,1,0.466667,0.529857,[22 19] ; [13 16],[20.5 20.5] ; [14.5 14.5],0
s1,1,0.492125,0.471876,[ 3 38] ; [ 1 28],[ 2.34285714 38.65714286] ; [ 1.65714286 27.34285714],0
b1,1,0.598134,0.277819,[21 20] ; [13 16],[19.91428571 21.08571429] ; [14.08571429 14.91428571],0
n4,1,0.617354,0.249604,[23 18] ; [18 11],[24.01428571 16.98571429] ; [16.98571429 12.01428571],0
a3,1,0.698474,0.150064,[16 25] ; [10 19],[15.22857143 25.77142857] ; [10.77142857 18.22857143],0
a2,1,0.720044,0.12845,[ 2 39] ; [ 2 27],[ 2.34285714 38.65714286] ; [ 1.65714286 27.34285714],0
p12,1,0.771094,0.084648,[ 2 39] ; [ 1 28],[ 1.75714286 39.24285714] ; [ 1.24285714 27.75714286],0
d1,1,0.802841,0.062336,[ 1 40] ; [ 1 28],[ 1.17142857 39.82857143] ; [ 0.82857143 28.17142857],0
a6,1,0.808286,0.058873,[20 21] ; [15 14],[20.5 20.5] ; [14.5 14.5],0
s4,1,0.809815,0.05792,[ 8 33] ; [ 5 24],[ 7.61428571 33.38571429] ; [ 5.38571429 23.61428571],0
b5,1,0.833566,0.044155,[23 18] ; [17 12],[23.42857143 17.57142857] ; [16.57142857 12.42857143],0
b2,1,0.88012,0.022746,[ 6 14] ; [ 5 13],[ 5.78947368 14.21052632] ; [ 5.21052632 12.78947368],0
b3,1,0.88012,0.022746,[ 6 14] ; [ 5 13],[ 5.78947368 14.21052632] ; [ 5.21052632 12.78947368],0
n1,1,0.890787,0.018854,[4 8] ; [4 9],[3.84 8.16] ; [4.16 8.84],0
a8,1,0.951811,0.003652,[ 4 35] ; [ 3 25],[ 4.07462687 34.92537313] ; [ 2.92537313 25.07462687],0
