Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.903188,[34 85] ; [31 12],[47.74691358 71.25308642] ; [17.25308642 25.74691358],1
p3,1,6.3e-05,16.009056,[27 91] ; [25 20],[37.64417178 80.35582822] ; [14.35582822 30.64417178],1
p6,1,0.000354,12.759708,[15 99] ; [17 27],[23.08860759 90.91139241] ; [ 8.91139241 35.08860759],1
p4,1,0.000726,11.42069,[36 80] ; [27 18],[45.39130435 70.60869565] ; [17.60869565 27.39130435],1
s2,1,0.000896,11.030661,[20 99] ; [19 27],[28.12727273 90.87272727] ; [10.87272727 35.12727273],1
p7,1,0.001422,10.176752,[50 66] ; [32 13],[59.08074534 56.91925466] ; [22.91925466 22.08074534],0
d4,1,0.003963,8.300467,[70 49] ; [38  8],[77.89090909 41.10909091] ; [30.10909091 15.89090909],0
r4,1,0.004415,8.104686,[71 49] ; [38  8],[78.79518072 41.20481928] ; [30.20481928 15.79518072],0
s7,1,0.005523,7.69954,[19 92] ; [17 28],[25.61538462 85.38461538] ; [10.38461538 34.61538462],0
d5,1,0.005854,7.594845,[66 54] ; [36 10],[73.73493976 46.26506024] ; [28.26506024 17.73493976],0
b5,1,0.007391,7.175496,[67 53] ; [15 31],[59.27710843 60.72289157] ; [22.72289157 23.27710843],0
s4,1,0.009516,6.723283,[ 14 106] ; [13 33],[ 19.51807229 100.48192771] ; [ 7.48192771 38.51807229],0
p10,1,0.022489,5.20753,[60 57] ; [32 13],[66.44444444 50.55555556] ; [25.55555556 19.44444444],0
v4,1,0.029082,4.762779,[90 28] ; [42  4],[94.97560976 23.02439024] ; [37.02439024  8.97560976],0
s3,1,0.037479,4.328499,[38 79] ; [23 23],[43.78527607 73.21472393] ; [17.21472393 28.78527607],0
p2,1,0.051014,3.807802,[75 42] ; [36  9],[80.16666667 36.83333333] ; [30.83333333 14.16666667],0
p8,1,0.058032,3.592767,[34 84] ; [20 25],[39.09202454 78.90797546] ; [14.90797546 30.09202454],0
d1,1,0.066782,3.360397,[39 81] ; [22 24],[44.09638554 75.90361446] ; [16.90361446 29.09638554],0
r1,1,0.071586,3.24628,[65 55] ; [32 14],[70.12048193 49.87951807] ; [26.87951807 19.12048193],0
b4,1,0.071586,3.24628,[65 55] ; [32 14],[70.12048193 49.87951807] ; [26.87951807 19.12048193],0
d2,1,0.075309,3.163335,[44 75] ; [24 22],[49.04242424 69.95757576] ; [18.95757576 27.04242424],0
r3,1,0.076374,3.140415,[89 31] ; [40  6],[93.25301205 26.74698795] ; [35.74698795 10.25301205],0
p11,1,0.079904,3.066859,[74 46] ; [35 11],[78.79518072 41.20481928] ; [30.20481928 15.79518072],0
p1,1,0.104266,2.639051,[  5 115] ; [ 5 41],[  7.22891566 112.77108434] ; [ 2.77108434 43.22891566],0
v2,1,0.115339,2.479503,[42 73] ; [23 23],[46.42857143 68.57142857] ; [18.57142857 27.42857143],0
a4,1,0.12183,2.39364,[41 77] ; [22 24],[45.32926829 72.67073171] ; [17.67073171 28.32926829],0
n6,1,0.131059,2.279913,[78 41] ; [35 10],[81.99390244 37.00609756] ; [31.00609756 13.99390244],0
p9,1,0.132533,2.262579,[71 46] ; [33 12],[75.11111111 41.88888889] ; [28.88888889 16.11111111],0
u3,1,0.142213,2.153846,[16 36] ; [9 9],[18.57142857 33.42857143] ; [ 6.42857143 11.57142857],0
p5,1,0.176416,1.82756,[  8 111] ; [ 6 39],[ 10.15853659 108.84146341] ; [ 3.84146341 41.15853659],0
n2,1,0.196862,1.6655,[30 17] ; [10  2],[31.86440678 15.13559322] ; [8.13559322 3.86440678],0
v3,1,0.205675,1.601614,[32 85] ; [ 8 37],[28.88888889 88.11111111] ; [11.11111111 33.88888889],0
a6,1,0.232828,1.423502,[54 66] ; [16 30],[50.60240964 69.39759036] ; [19.39759036 26.60240964],0
r2,1,0.268058,1.226657,[93 24] ; [40  6],[95.46625767 21.53374233] ; [37.53374233  8.46625767],0
a8,1,0.304354,1.05502,[10 99] ; [ 2 44],[  8.43870968 100.56129032] ; [ 3.56129032 42.43870968],0
a5,1,0.332154,0.940482,[63 57] ; [28 18],[65.78313253 54.21686747] ; [25.21686747 20.78313253],0
u1,1,0.417429,0.657541,[  6 114] ; [ 1 45],[  5.06024096 114.93975904] ; [ 1.93975904 44.06024096],0
n1,1,0.431834,0.617887,[14 33] ; [5 7],[15.13559322 31.86440678] ; [3.86440678 8.13559322],0
a3,1,0.519364,0.415157,[68 52] ; [28 17],[69.81818182 50.18181818] ; [26.18181818 18.81818182],0
