Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,59.472441,[116  45] ; [ 93 182],[77.1766055 83.8233945] ; [131.8233945 143.1766055],1
p2,1,0.0,28.685125,[147  19] ; [185  97],[123.01785714  42.98214286] ; [208.98214286  73.01785714],1
p4,1,2e-06,22.779183,[84 82] ; [ 79 202],[ 60.53243848 105.46756152] ; [102.46756152 178.53243848],1
p6,1,7.3e-05,15.738365,[ 59 108] ; [ 52 228],[ 41.46979866 125.53020134] ; [ 69.53020134 210.46979866],1
p11,1,0.0008,11.24234,[135  32] ; [187  96],[119.49777778  47.50222222] ; [202.50222222  80.49777778],1
p10,1,0.001903,9.641286,[133  32] ; [186  92],[118.81489842  46.18510158] ; [200.18510158  77.81489842],0
v1,1,0.002699,9.000602,[88 74] ; [110 168],[72.9 89.1] ; [125.1 152.9],0
p9,1,0.004463,8.085027,[137  27] ; [199  79],[124.66968326  39.33031674] ; [211.33031674  66.66968326],0
p5,1,0.008334,6.960338,[ 14 152] ; [  8 273],[  8.17002237 157.82997763] ; [ 13.82997763 267.17002237],0
a7,1,0.013284,6.130918,[129  38] ; [186  95],[117.421875  49.578125] ; [197.578125  83.421875],0
v4,1,0.02522,5.008703,[161   4] ; [260  21],[155.75112108   9.24887892] ; [265.24887892  15.75112108],0
p1,1,0.025389,4.997156,[ 14 151] ; [ 10 272],[  8.8590604 156.1409396] ; [ 15.1409396 266.8590604],0
s6,1,0.030307,4.691777,[106  54] ; [156 124],[95.27272727 64.72727273] ; [166.72727273 113.27272727],0
a4,1,0.033406,4.524832,[ 58 108] ; [127 154],[68.70246085 97.29753915] ; [116.29753915 164.70246085],0
n2,1,0.034289,4.480215,[33  5] ; [72 32],[28.09859155  9.90140845] ; [76.90140845 27.09859155],0
s8,1,0.049127,3.871024,[67 99] ; [ 88 194],[ 57.43303571 108.56696429] ; [ 97.56696429 184.43303571],0
a2,1,0.049199,3.868551,[ 25 142] ; [ 64 219],[ 33.02888889 133.97111111] ; [ 55.97111111 227.02888889],0
n6,1,0.055578,3.664652,[138  27] ; [215  68],[130.01116071  34.98883929] ; [222.98883929  60.01116071],0
u1,1,0.106955,2.59865,[ 15 152] ; [ 40 243],[ 20.41111111 146.58888889] ; [ 34.58888889 248.41111111],0
v3,1,0.119814,2.419746,[ 60 101] ; [ 81 189],[ 52.67053364 108.32946636] ; [ 88.32946636 181.67053364],0
d2,1,0.126073,2.340203,[ 66 101] ; [131 148],[73.76457399 93.23542601] ; [123.23542601 155.76457399],0
s7,1,0.12616,2.339133,[72 91] ; [100 172],[64.45057471 98.54942529] ; [107.54942529 164.45057471],0
r4,1,0.130178,2.290376,[152  15] ; [244  39],[146.96  20.04] ; [249.04  33.96],0
n5,1,0.130771,2.283323,[120  45] ; [185  96],[112.83632287  52.16367713] ; [192.16367713  88.83632287],0
s2,1,0.133762,2.24829,[84 81] ; [122 158],[76.38202247 88.61797753] ; [129.61797753 150.38202247],0
s5,1,0.139613,2.182221,[ 50 111] ; [ 67 206],[ 43.40322581 117.59677419] ; [ 73.59677419 199.40322581],0
a1,1,0.182035,1.780935,[  4 163] ; [ 14 269],[  6.68 160.32] ; [ 11.32 271.68],0
a6,1,0.182172,1.779815,[104  63] ; [193  89],[110.46547884  56.53452116] ; [186.53452116  95.46547884],0
a5,1,0.256804,1.285904,[115  52] ; [180 103],[109.47777778  57.52222222] ; [185.52222222  97.47777778],0
d5,1,0.339548,0.912136,[132  35] ; [211  70],[127.859375  39.140625] ; [215.140625  65.859375],0
a8,1,0.342233,0.902049,[ 23 130] ; [ 31 232],[ 19.86057692 133.13942308] ; [ 34.13942308 228.86057692],0
a3,1,0.347619,0.88213,[104  62] ; [189  93],[108.56696429  57.43303571] ; [184.43303571  97.56696429],0
n1,1,0.354392,0.857667,[17 20] ; [38 64],[14.64028777 22.35971223] ; [40.35971223 61.64028777],0
b4,1,0.375168,0.786476,[92 75] ; [168 115],[96.48888889 70.51111111] ; [163.51111111 119.48888889],0
u2,1,0.410302,0.677924,[30 33] ; [50 42],[32.51612903 30.48387097] ; [47.48387097 44.51612903],0
n4,1,0.458636,0.549221,[118  48] ; [191  91],[114.49553571  51.50446429] ; [194.50446429  87.49553571],0
d3,1,0.493874,0.468075,[115  52] ; [184  96],[111.70693512  55.29306488] ; [187.29306488  92.70693512],0
d1,1,0.504259,0.445961,[91 76] ; [145 138],[87.58222222 79.41777778] ; [148.41777778 134.58222222],0
u3,1,0.509948,0.434174,[32 30] ; [53 40],[34. 28.] ; [51. 42.],0
s4,1,0.515869,0.422144,[ 24 139] ; [ 48 233],[ 26.43243243 136.56756757] ; [ 45.56756757 235.43243243],0
