Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.165721,[1 6] ; [89 10],[5.94339623 1.05660377] ; [84.05660377 14.94339623],1
r1,1,0.003881,8.33855,[2 5] ; [77 22],[5.21698113 1.78301887] ; [73.78301887 25.21698113],0
a6,1,0.009884,6.655728,[1 6] ; [63 36],[4.22641509 2.77358491] ; [59.77358491 39.22641509],0
s6,1,0.011377,6.405462,[1 6] ; [61 36],[4.17307692 2.82692308] ; [57.82692308 39.17307692],0
d5,1,0.024014,5.093631,[3 4] ; [79 20],[5.41509434 1.58490566] ; [76.58490566 22.41509434],0
a5,1,0.025353,4.999608,[2 5] ; [69 30],[4.68867925 2.31132075] ; [66.31132075 32.68867925],0
d1,1,0.039373,4.244711,[1 6] ; [54 45],[3.63207547 3.36792453] ; [51.36792453 47.63207547],0
p2,1,0.049523,3.857536,[4 3] ; [83 14],[5.85576923 1.14423077] ; [81.14423077 15.85576923],0
v4,1,0.050399,3.828125,[5 2] ; [91  7],[6.4 0.6] ; [89.6  8.4],0
p1,1,0.08082,3.048336,[2 5] ; [ 8 88],[0.67961165 6.32038835] ; [ 9.32038835 86.67961165],0
n3,1,0.111824,2.528259,[1 2] ; [17  5],[2.16 0.84] ; [15.84  6.16],0
s3,1,0.135553,2.227729,[1 5] ; [47 51],[2.76923077 3.23076923] ; [45.23076923 52.76923077],0
d4,1,0.159919,1.974995,[4 3] ; [79 20],[5.48113208 1.51886792] ; [77.51886792 21.48113208],0
n4,1,0.201351,1.632549,[1 6] ; [38 61],[2.5754717 4.4245283] ; [36.4245283 62.5754717],0
d2,1,0.236304,1.402506,[1 6] ; [36 63],[2.44339623 4.55660377] ; [34.55660377 64.44339623],0
a7,1,0.243511,1.360151,[4 3] ; [76 23],[5.28301887 1.71698113] ; [74.71698113 24.28301887],0
p6,1,0.247468,1.337543,[1 6] ; [34 61],[2.40196078 4.59803922] ; [32.59803922 62.40196078],0
p11,1,0.274659,1.193332,[4 3] ; [75 24],[5.21698113 1.78301887] ; [73.78301887 25.21698113],0
s8,1,0.275479,1.189257,[1 6] ; [34 65],[2.31132075 4.68867925] ; [32.68867925 66.31132075],0
s1,1,0.306848,1.044194,[1 6] ; [ 5 94],[0.39622642 6.60377358] ; [ 5.60377358 93.39622642],0
s7,1,0.318902,0.993444,[1 5] ; [36 62],[2.13461538 3.86538462] ; [34.86538462 63.13461538],0
b1,1,0.319229,0.992101,[1 6] ; [32 67],[2.17924528 4.82075472] ; [30.82075472 68.17924528],0
u3,1,0.338851,0.914773,[3 1] ; [21 21],[2.08695652 1.91304348] ; [21.91304348 20.08695652],0
p10,1,0.406097,0.6902,[6 1] ; [69 28],[5.04807692 1.95192308] ; [69.95192308 27.04807692],0
u2,1,0.407822,0.685141,[3 1] ; [23 20],[2.21276596 1.78723404] ; [23.78723404 19.21276596],0
a3,1,0.480461,0.497817,[3 4] ; [56 43],[3.89622642 3.10377358] ; [55.10377358 43.89622642],0
v1,1,0.529367,0.395606,[2 5] ; [39 57],[2.78640777 4.21359223] ; [38.21359223 57.78640777],0
p4,1,0.548889,0.359312,[3 4] ; [54 45],[3.76415094 3.23584906] ; [53.23584906 45.76415094],0
s2,1,0.556474,0.345846,[2 5] ; [39 59],[2.73333333 4.26666667] ; [38.26666667 59.73333333],0
p7,1,0.559515,0.340545,[4 2] ; [74 22],[4.58823529 1.41176471] ; [73.41176471 22.58823529],0
r2,1,0.664283,0.188362,[6 1] ; [88  9],[6.32692308 0.67307692] ; [87.67307692  9.32692308],0
n6,1,0.746033,0.104895,[4 3] ; [62 36],[4.4 2.6] ; [61.6 36.4],0
p3,1,0.773351,0.082941,[4 3] ; [51 48],[3.63207547 3.36792453] ; [51.36792453 47.63207547],0
p9,1,0.796976,0.066184,[5 2] ; [75 24],[5.28301887 1.71698113] ; [74.71698113 24.28301887],0
v3,1,0.810449,0.057527,[2 5] ; [31 63],[2.28712871 4.71287129] ; [30.71287129 63.28712871],0
n1,1,0.826403,0.0481,[1 2] ; [ 6 16],[0.84 2.16] ; [ 6.16 15.84],0
b4,1,0.856333,0.032777,[4 3] ; [60 39],[4.22641509 2.77358491] ; [59.77358491 39.22641509],0
d3,1,0.893482,0.017929,[5 2] ; [73 26],[5.1509434 1.8490566] ; [72.8490566 26.1509434],0
b5,1,0.898354,0.016318,[4 3] ; [59 40],[4.16037736 2.83962264] ; [58.83962264 40.16037736],0
b2,1,0.984296,0.000387,[1 4] ; [11 43],[1.01694915 3.98305085] ; [10.98305085 43.01694915],0
b3,1,0.984296,0.000387,[1 4] ; [11 43],[1.01694915 3.98305085] ; [10.98305085 43.01694915],0
s4,1,0.991554,0.000112,[1 6] ; [14 85],[0.99056604 6.00943396] ; [14.00943396 84.99056604],0
