Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.912073,[197  51] ; [27 31],[181.54248366  66.45751634] ; [42.45751634 15.54248366],1
s1,1,0.343245,0.898273,[ 11 235] ; [ 1 56],[  9.74257426 236.25742574] ; [ 2.25742574 54.74257426],0
p6,1,0.387637,0.746341,[126 120] ; [27 33],[123. 123.] ; [30. 30.],0
d4,1,0.410504,0.677342,[213  35] ; [49 11],[210.96103896  37.03896104] ; [51.03896104  8.96103896],0
a2,1,0.41984,0.650763,[ 71 178] ; [14 46],[ 68.49514563 180.50485437] ; [16.50485437 43.49514563],0
r4,1,0.476907,0.505928,[230  19] ; [57  3],[231.27184466  17.72815534] ; [55.72815534  4.27184466],0
a8,1,0.49362,0.468626,[ 40 184] ; [ 8 49],[ 38.2633452 185.7366548] ; [ 9.7366548 47.2633452],0
p11,1,0.504598,0.445252,[207  42] ; [52  8],[208.70873786  40.29126214] ; [50.29126214  9.70873786],0
n4,1,0.505811,0.442723,[226  22] ; [53  7],[224.64935065  23.35064935] ; [54.35064935  5.64935065],0
r1,1,0.52331,0.407364,[214  34] ; [49 10],[212.45602606  35.54397394] ; [50.54397394  8.45602606],0
n1,1,0.529035,0.396245,[29 23] ; [4 5],[28.13114754 23.86885246] ; [4.86885246 4.13114754],0
d1,1,0.530612,0.393219,[168  81] ; [43 17],[170.02912621  78.97087379] ; [40.97087379 19.02912621],0
s4,1,0.540537,0.374546,[ 45 202] ; [13 47],[ 46.66449511 200.33550489] ; [11.33550489 48.66449511],0
p7,1,0.651478,0.204042,[175  65] ; [42 18],[173.6  66.4] ; [43.4 16.6],0
v1,1,0.651978,0.203416,[158  82] ; [37 22],[156.52173913  83.47826087] ; [38.47826087 20.52173913],0
r3,1,0.733252,0.116147,[239  10] ; [57  3],[238.52427184  10.47572816] ; [57.47572816  2.52427184],0
p4,1,0.734732,0.114811,[175  73] ; [41 19],[173.92207792  74.07792208] ; [42.07792208 17.92207792],0
p2,1,0.75496,0.09741,[211  37] ; [52  8],[211.76623377  36.23376623] ; [51.23376623  8.76623377],0
b2,1,0.768236,0.086838,[ 81 100] ; [18 20],[81.82191781 99.17808219] ; [17.17808219 20.82191781],0
b3,1,0.768236,0.086838,[ 81 100] ; [18 20],[81.82191781 99.17808219] ; [17.17808219 20.82191781],0
b1,1,0.775981,0.080975,[107 142] ; [27 33],[107.98058252 141.01941748] ; [26.01941748 33.98058252],0
p10,1,0.798106,0.065433,[221  26] ; [53  7],[220.4495114  26.5504886] ; [53.5504886  6.4495114],0
a5,1,0.842311,0.039576,[202  47] ; [48 12],[201.45631068  47.54368932] ; [48.54368932 11.45631068],0
p3,1,0.936511,0.006345,[148 101] ; [36 24],[148.27184466 100.72815534] ; [35.72815534 24.27184466],0
a6,1,0.937017,0.006244,[164  84] ; [40 20],[164.25974026  83.74025974] ; [39.74025974 20.25974026],0
b5,1,0.966086,0.001808,[146 103] ; [35 25],[145.85436893 103.14563107] ; [35.14563107 24.85436893],0
n3,1,0.970597,0.001359,[35 18] ; [6 3],[35.0483871 17.9516129] ; [5.9516129 3.0483871],0
