Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,66.107323,[ 32 139] ; [148 105],[72.59433962 98.40566038] ; [107.40566038 145.59433962],1
v1,1,0.0,35.759216,[75 95] ; [186  69],[104.4  65.6] ; [156.6  98.4],1
p12,1,0.001804,9.738741,[  9 166] ; [ 38 222],[ 18.90804598 156.09195402] ; [ 28.09195402 231.90804598],0
a3,1,0.005171,7.818673,[117  58] ; [205  55],[129.54022989  45.45977011] ; [192.45977011  67.54022989],0
r1,1,0.005328,7.764538,[133  42] ; [223  35],[143.87990762  31.12009238] ; [212.12009238  45.87990762],0
s4,1,0.006568,7.387352,[ 39 132] ; [ 33 225],[ 28.6993007 142.3006993] ; [ 43.3006993 214.6993007],0
u1,1,0.007169,7.230082,[ 24 151] ; [ 63 197],[ 35. 140.] ; [ 52. 208.],0
d1,1,0.011848,6.333401,[102  73] ; [182  78],[114.25287356  60.74712644] ; [169.74712644  90.25287356],0
b1,1,0.013263,6.13373,[77 98] ; [ 84 176],[ 64.77011494 110.22988506] ; [ 96.22988506 163.77011494],0
d5,1,0.014134,6.021308,[139  35] ; [230  30],[147.94009217  26.05990783] ; [221.05990783  38.94009217],0
a7,1,0.03242,4.576167,[122  53] ; [204  55],[131.4516129  43.5483871] ; [194.5483871  64.4516129],0
d2,1,0.039072,4.25773,[81 94] ; [146 113],[91.53225806 83.46774194] ; [135.46774194 123.53225806],0
a5,1,0.043683,4.068776,[130  45] ; [214  46],[138.3908046  36.6091954] ; [205.6091954  54.3908046],0
n2,1,0.060841,3.514301,[19 11] ; [34  7],[22.3943662  7.6056338] ; [30.6056338 10.3943662],0
n5,1,0.06282,3.461322,[138  36] ; [223  36],[145.0669746  28.9330254] ; [215.9330254  43.0669746],0
r4,1,0.073008,3.214053,[155  20] ; [243  17],[160.11494253  14.88505747] ; [237.88505747  22.11494253],0
d3,1,0.07468,3.17704,[119  56] ; [197  63],[127.12643678  47.87356322] ; [188.87356322  71.12643678],0
a2,1,0.0765,3.137727,[ 36 139] ; [ 73 187],[ 43.85057471 131.14942529] ; [ 65.14942529 194.85057471],0
d4,1,0.103015,2.658234,[142  32] ; [227  33],[147.94009217  26.05990783] ; [221.05990783  38.94009217],0
r3,1,0.113844,2.500028,[166   9] ; [253   6],[168.9516129   6.0483871] ; [250.0483871   8.9516129],0
p3,1,0.114499,2.491,[112  62] ; [186  74],[119.47465438  54.52534562] ; [178.52534562  81.47465438],0
p8,1,0.160883,1.965911,[113  61] ; [184  74],[119.625  54.375] ; [177.375  80.625],0
p7,1,0.179409,1.802514,[127  46] ; [203  54],[132.76744186  40.23255814] ; [197.23255814  59.76744186],0
s7,1,0.18685,1.742281,[86 81] ; [144 104],[92.55421687 74.44578313] ; [137.44578313 110.55421687],0
s1,1,0.18699,1.741174,[  8 165] ; [  6 252],[  5.61948956 167.38051044] ; [  8.38051044 249.61948956],0
p2,1,0.19201,1.702129,[155  19] ; [241  19],[158.76497696  15.23502304] ; [237.23502304  22.76497696],0
p9,1,0.194778,1.681101,[155  20] ; [238  20],[158.83371824  16.16628176] ; [234.16628176  23.83371824],0
a1,1,0.198973,1.649899,[  7 168] ; [ 18 242],[ 10.05747126 164.94252874] ; [ 14.94252874 245.05747126],0
p5,1,0.207172,1.591077,[ 25 147] ; [ 50 210],[ 29.86111111 142.13888889] ; [ 45.13888889 214.86111111],0
s3,1,0.223214,1.483589,[106  67] ; [140 113],[99.90140845 73.09859155] ; [146.09859155 106.90140845],0
n3,1,0.244659,1.353549,[20  9] ; [34  8],[22.05633803  6.94366197] ; [31.94366197 10.05633803],0
u4,1,0.265591,1.239379,[  2 173] ; [  7 253],[  3.62068966 171.37931034] ; [  5.37931034 254.62068966],0
a6,1,0.315293,1.008373,[118  57] ; [187  73],[122.70114943  52.29885057] ; [182.29885057  77.70114943],0
n6,1,0.333549,0.935068,[152  22] ; [233  25],[155.06944444  18.93055556] ; [229.93055556  28.06944444],0
p10,1,0.41443,0.666057,[155  18] ; [238  21],[157.38194444  15.61805556] ; [235.61805556  23.38194444],0
a8,1,0.50121,0.452374,[ 20 142] ; [ 34 197],[ 22.25954198 139.74045802] ; [ 31.74045802 199.25954198],0
s8,1,0.516423,0.421031,[85 90] ; [133 124],[88.31018519 86.68981481] ; [129.68981481 127.31018519],0
b5,1,0.530665,0.393119,[97 78] ; [152 108],[100.17241379  74.82758621] ; [148.82758621 111.17241379],0
s2,1,0.548132,0.360674,[97 76] ; [136 120],[93.96037296 79.03962704] ; [139.03962704 116.96037296],0
b3,1,0.564288,0.332334,[49 67] ; [ 68 107],[46.63917526 69.36082474] ; [ 70.36082474 104.63917526],0
b2,1,0.564288,0.332334,[49 67] ; [ 68 107],[46.63917526 69.36082474] ; [ 70.36082474 104.63917526],0
b4,1,0.57826,0.309056,[101  74] ; [157 103],[103.79310345  71.20689655] ; [154.20689655 105.79310345],0
n4,1,0.579441,0.307139,[146  29] ; [222  38],[148.04597701  26.95402299] ; [219.95402299  40.04597701],0
s5,1,0.590609,0.289395,[ 62 107] ; [ 99 153],[ 64.62945368 104.37054632] ; [ 96.37054632 155.62945368],0
n1,1,0.682891,0.16689,[11 19] ; [17 24],[11.83098592 18.16901408] ; [16.16901408 24.83098592],0
r2,1,0.849316,0.036096,[163  10] ; [241  16],[162.53953488  10.46046512] ; [241.46046512  15.53953488],0
v4,1,0.855642,0.033097,[169   6] ; [249   8],[169.3287037   5.6712963] ; [248.6712963   8.3287037],0
u3,1,0.879154,0.023117,[35 22] ; [33 22],[34.60714286 22.39285714] ; [33.39285714 21.60714286],0
u2,1,0.91705,0.010847,[36 22] ; [33 21],[35.73214286 22.26785714] ; [33.26785714 20.73214286],0
s6,1,0.939551,0.005751,[123  48] ; [185  71],[123.3442623  47.6557377] ; [184.6557377  71.3442623],0
p6,1,0.971284,0.001296,[89 85] ; [131 126],[88.81670534 85.18329466] ; [131.18329466 125.81670534],0
a4,1,0.97144,0.001282,[83 91] ; [124 135],[83.18244804 90.81755196] ; [123.81755196 135.18244804],0
p1,1,0.973504,0.001103,[ 18 157] ; [ 27 233],[ 18.10344828 156.89655172] ; [ 26.89655172 233.10344828],0
