Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.09794,[21 95] ; [113  68],[52.33670034 63.66329966] ; [81.66329966 99.33670034],1
s3,1,0.0,55.550704,[32 85] ; [128  51],[63.24324324 53.75675676] ; [96.75675676 82.24324324],1
s7,1,0.0,49.168288,[22 87] ; [110  65],[50.66197183 58.33802817] ; [81.33802817 93.66197183],1
s5,1,0.0,32.536718,[ 10 103] ; [ 70 107],[31.17241379 81.82758621] ; [ 48.82758621 128.17241379],1
s8,1,0.0,30.156674,[20 97] ; [88 94],[42.26086957 74.73913043] ; [ 65.73913043 116.26086957],1
r4,1,0.0,26.891916,[77 40] ; [164  18],[94.30434783 22.69565217] ; [146.69565217  35.30434783],1
r1,1,0.0,25.43831,[65 52] ; [150  32],[84.13043478 32.86956522] ; [130.86956522  51.13043478],1
p4,1,1e-06,24.00515,[39 77] ; [113  67],[59.56756757 56.43243243] ; [92.43243243 87.56756757],1
r3,1,7e-06,20.214929,[88 28] ; [170  11],[100.76767677  15.23232323] ; [157.23232323  23.76767677],1
p2,1,8e-06,19.971976,[69 47] ; [150  31],[85.53535354 30.46464646] ; [133.46464646  47.53535354],1
s4,1,5.4e-05,16.293468,[  8 109] ; [ 45 133],[21.02033898 95.97966102] ; [ 31.97966102 146.02033898],1
v4,1,0.00025,13.412646,[94 22] ; [172  10],[103.54362416  12.45637584] ; [162.45637584  19.54362416],1
p7,1,0.000567,11.880911,[48 68] ; [109  67],[62.36986301 53.63013699] ; [94.63013699 81.36986301],1
p9,1,0.000659,11.600661,[75 39] ; [148  30],[87.06164384 26.93835616] ; [135.93835616  42.06164384],1
n6,1,0.001651,9.901436,[89 27] ; [164  18],[98.48322148 17.51677852] ; [154.51677852  27.48322148],0
p3,1,0.002457,9.171994,[34 82] ; [85 96],[46.47811448 69.52188552] ; [ 72.52188552 108.47811448],0
p11,1,0.003748,8.401842,[74 43] ; [143  39],[84.91304348 32.08695652] ; [132.08695652  49.91304348],0
p5,1,0.005206,7.806525,[  3 113] ; [ 21 159],[  9.40540541 106.59459459] ; [ 14.59459459 165.40540541],0
p12,1,0.005341,7.760269,[  2 115] ; [ 18 162],[  7.87878788 109.12121212] ; [ 12.12121212 167.87878788],0
u3,1,0.00597,7.559351,[13 31] ; [33 25],[19.84313725 24.15686275] ; [26.15686275 31.84313725],0
p6,1,0.007169,7.230125,[24 91] ; [ 64 116],[34.30508475 80.69491525] ; [ 53.69491525 126.30508475],0
p10,1,0.007486,7.152565,[75 41] ; [141  38],[84.93559322 31.06440678] ; [131.06440678  47.93559322],0
p8,1,0.020037,5.408669,[42 74] ; [89 89],[51.68707483 64.31292517] ; [79.31292517 98.68707483],0
