Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.003437,8.55988,[3 8] ; [43 16],[7.22857143 3.77142857] ; [38.77142857 20.22857143],0
r4,1,0.006652,7.364734,[6 5] ; [52  7],[9.11428571 1.88571429] ; [48.88571429 10.11428571],0
s8,1,0.00791,7.053716,[ 1 10] ; [31 28],[5.02857143 5.97142857] ; [26.97142857 32.02857143],0
d3,1,0.012198,6.281926,[4 7] ; [44 15],[7.54285714 3.45714286] ; [40.45714286 18.54285714],0
p3,1,0.012611,6.2229,[1 9] ; [31 28],[4.63768116 5.36231884] ; [27.36231884 31.63768116],0
s4,1,0.028674,4.787104,[ 1 10] ; [26 33],[4.24285714 6.75714286] ; [22.75714286 36.24285714],0
p8,1,0.063421,3.445594,[2 8] ; [30 28],[4.70588235 5.29411765] ; [27.29411765 30.70588235],0
p5,1,0.066532,3.366562,[2 7] ; [ 3 56],[0.66176471 8.33823529] ; [ 4.33823529 54.66176471],0
r1,1,0.078566,3.094317,[5 6] ; [42 16],[7.49275362 3.50724638] ; [39.50724638 18.49275362],0
s2,1,0.09529,2.782663,[5 6] ; [42 17],[7.38571429 3.61428571] ; [39.61428571 19.38571429],0
v4,1,0.097087,2.752753,[8 2] ; [55  3],[9.26470588 0.73529412] ; [53.73529412  4.26470588],0
s3,1,0.10357,2.649687,[5 6] ; [41 17],[7.33333333 3.66666667] ; [38.66666667 19.33333333],0
a3,1,0.115242,2.480828,[4 6] ; [39 20],[6.23188406 3.76811594] ; [36.76811594 22.23188406],0
p7,1,0.12363,2.370725,[3 6] ; [34 22],[5.12307692 3.87692308] ; [31.87692308 24.12307692],0
b5,1,0.123682,2.370062,[3 8] ; [31 28],[5.34285714 5.65714286] ; [28.65714286 30.34285714],0
p4,1,0.156301,2.009658,[3 7] ; [32 27],[5.07246377 4.92753623] ; [29.92753623 29.07246377],0
d2,1,0.159326,1.980613,[7 4] ; [24 35],[4.87142857 6.12857143] ; [26.12857143 32.87142857],0
n5,1,0.16943,1.88798,[ 1 10] ; [17 42],[2.82857143 8.17142857] ; [15.17142857 43.82857143],0
r3,1,0.176453,1.827246,[10  1] ; [58  1],[10.68571429  0.31428571] ; [57.31428571  1.68571429],0
u3,1,0.200579,1.638151,[3 4] ; [14  6],[4.40740741 2.59259259] ; [12.59259259  7.40740741],0
s7,1,0.265296,1.240909,[3 7] ; [27 28],[4.61538462 5.38461538] ; [25.38461538 29.61538462],0
p9,1,0.267206,1.231034,[7 3] ; [49  9],[8.23529412 1.76470588] ; [47.76470588 10.23529412],0
p10,1,0.310022,1.03058,[6 3] ; [48 11],[7.14705882 1.85294118] ; [46.85294118 12.14705882],0
n2,1,0.333697,0.934497,[2 2] ; [17  6],[2.81481481 1.18518519] ; [16.18518519  6.81481481],0
a6,1,0.33607,0.925367,[5 6] ; [36 23],[6.44285714 4.55714286] ; [34.55714286 24.44285714],0
d1,1,0.393518,0.728043,[5 6] ; [35 24],[6.28571429 4.71428571] ; [33.71428571 25.28571429],0
p6,1,0.419945,0.65047,[2 8] ; [19 39],[3.08823529 6.91176471] ; [17.91176471 40.08823529],0
a2,1,0.440223,0.5957,[ 1 10] ; [11 48],[1.88571429 9.11428571] ; [10.11428571 48.88571429],0
d4,1,0.443193,0.588001,[9 2] ; [53  6],[9.74285714 1.25714286] ; [52.25714286  6.74285714],0
n6,1,0.448721,0.573881,[9 2] ; [41 17],[7.97101449 3.02898551] ; [42.02898551 15.97101449],0
v3,1,0.46049,0.544703,[2 8] ; [18 39],[2.98507463 7.01492537] ; [17.01492537 39.98507463],0
b4,1,0.593516,0.284886,[8 3] ; [38 21],[7.22857143 3.77142857] ; [38.77142857 20.22857143],0
d5,1,0.60688,0.264743,[8 3] ; [47 12],[8.64285714 2.35714286] ; [46.35714286 12.64285714],0
r2,1,0.610136,0.259977,[10  1] ; [55  3],[10.36231884  0.63768116] ; [54.63768116  3.36231884],0
v2,1,0.662796,0.190145,[5 6] ; [30 27],[5.66176471 5.33823529] ; [29.33823529 27.66176471],0
n1,1,0.683017,0.166749,[2 2] ; [ 9 14],[1.62962963 2.37037037] ; [ 9.37037037 13.62962963],0
u1,1,0.687516,0.161787,[2 9] ; [ 8 51],[1.57142857 9.42857143] ; [ 8.42857143 50.57142857],0
p12,1,0.716436,0.131933,[1 9] ; [ 4 55],[0.72463768 9.27536232] ; [ 4.27536232 54.72463768],0
p1,1,0.743743,0.106864,[1 9] ; [ 8 50],[1.32352941 8.67647059] ; [ 7.67647059 50.32352941],0
u2,1,0.744785,0.105965,[3 4] ; [10 10],[3.37037037 3.62962963] ; [ 9.62962963 10.37037037],0
p11,1,0.74639,0.10459,[8 3] ; [40 19],[7.54285714 3.45714286] ; [40.45714286 18.54285714],0
p2,1,0.756454,0.096187,[7 2] ; [43 16],[6.61764706 2.38235294] ; [43.38235294 15.61764706],0
a4,1,0.788582,0.071905,[4 7] ; [24 35],[4.4 6.6] ; [23.6 35.4],0
a7,1,0.829767,0.046225,[8 3] ; [41 18],[7.7 3.3] ; [41.3 17.7],0
b1,1,0.829767,0.046225,[3 8] ; [18 41],[3.3 7.7] ; [17.7 41.3],0
v1,1,0.840101,0.040709,[5 5] ; [27 31],[4.70588235 5.29411765] ; [27.29411765 30.70588235],0
b2,1,0.889735,0.019221,[3 4] ; [12 18],[2.83783784 4.16216216] ; [12.16216216 17.83783784],0
b3,1,0.889735,0.019221,[3 4] ; [12 18],[2.83783784 4.16216216] ; [12.16216216 17.83783784],0
