Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.020739,5.348571,[6 1] ; [26 39],[3.11111111 3.88888889] ; [28.88888889 36.11111111],0
s6,1,0.042783,4.103955,[6 1] ; [30 36],[3.45205479 3.54794521] ; [32.54794521 33.45205479],0
a6,1,0.047128,3.940802,[2 5] ; [44 22],[4.4109589 2.5890411] ; [41.5890411 24.4109589],0
a5,1,0.071431,3.249827,[2 5] ; [42 24],[4.21917808 2.78082192] ; [39.78082192 26.21917808],0
s8,1,0.081124,3.042245,[4 3] ; [17 49],[2.01369863 4.98630137] ; [18.98630137 47.01369863],0
s2,1,0.123232,2.375758,[4 2] ; [23 43],[2.25 3.75] ; [24.75 41.25],0
b5,1,0.12946,2.298965,[6 1] ; [37 29],[4.12328767 2.87671233] ; [38.87671233 27.12328767],0
p11,1,0.165641,1.921962,[2 5] ; [37 29],[3.73972603 3.26027397] ; [35.26027397 30.73972603],0
u1,1,0.169225,1.889795,[2 5] ; [ 7 59],[0.8630137 6.1369863] ; [ 8.1369863 57.8630137],0
s3,1,0.194511,1.683117,[4 2] ; [26 40],[2.5 3.5] ; [27.5 38.5],0
p7,1,0.217327,1.521932,[2 5] ; [34 30],[3.54929577 3.45070423] ; [32.45070423 31.54929577],0
r2,1,0.23712,1.397632,[5 2] ; [57  8],[6.02777778 0.97222222] ; [55.97222222  9.02777778],0
a1,1,0.28161,1.159303,[1 6] ; [ 3 63],[0.38356164 6.61643836] ; [ 3.61643836 62.38356164],0
r1,1,0.28586,1.139018,[4 3] ; [50 16],[5.17808219 1.82191781] ; [48.82191781 17.17808219],0
a7,1,0.291607,1.112185,[6 1] ; [43 22],[4.76388889 2.23611111] ; [44.23611111 20.76388889],0
n6,1,0.302301,1.064017,[6 1] ; [44 22],[4.79452055 2.20547945] ; [45.20547945 20.79452055],0
r4,1,0.334782,0.930313,[4 3] ; [49 17],[5.08219178 1.91780822] ; [47.91780822 18.08219178],0
b4,1,0.336435,0.92397,[6 1] ; [45 21],[4.89041096 2.10958904] ; [46.10958904 19.89041096],0
a2,1,0.362342,0.829761,[2 5] ; [10 56],[1.15068493 5.84931507] ; [10.84931507 55.15068493],0
u3,1,0.377822,0.777778,[2 1] ; [10 15],[1.28571429 1.71428571] ; [10.71428571 14.28571429],0
s7,1,0.396387,0.71926,[3 3] ; [21 43],[2.05714286 3.94285714] ; [21.94285714 42.05714286],0
p2,1,0.478751,0.501708,[5 2] ; [38 28],[4.12328767 2.87671233] ; [38.87671233 27.12328767],0
a4,1,0.496593,0.46221,[3 4] ; [20 46],[2.20547945 4.79452055] ; [20.79452055 45.20547945],0
v3,1,0.498954,0.45716,[4 3] ; [28 36],[3.15492958 3.84507042] ; [28.84507042 35.15492958],0
p4,1,0.527359,0.399477,[4 3] ; [29 36],[3.20833333 3.79166667] ; [29.79166667 35.20833333],0
u2,1,0.539315,0.376812,[2 1] ; [11 12],[1.5 1.5] ; [11.5 11.5],0
d5,1,0.553432,0.351204,[6 1] ; [50 16],[5.36986301 1.63013699] ; [50.63013699 15.36986301],0
p3,1,0.634216,0.226387,[3 4] ; [22 43],[2.43055556 4.56944444] ; [22.56944444 42.43055556],0
r3,1,0.667977,0.183978,[6 1] ; [59  6],[6.31944444 0.68055556] ; [58.68055556  6.31944444],0
d3,1,0.67395,0.177016,[4 3] ; [43 23],[4.50684932 2.49315068] ; [42.49315068 23.50684932],0
p6,1,0.704304,0.144033,[2 5] ; [14 49],[1.6 5.4] ; [14.4 48.6],0
s5,1,0.719161,0.129298,[1 5] ; [15 50],[1.35211268 4.64788732] ; [14.64788732 50.35211268],0
n5,1,0.719281,0.129183,[4 3] ; [33 33],[3.54794521 3.45205479] ; [33.45205479 32.54794521],0
n4,1,0.739306,0.110738,[5 2] ; [43 23],[4.60273973 2.39726027] ; [43.39726027 22.60273973],0
b2,1,0.758798,0.094286,[1 3] ; [13 27],[1.27272727 2.72727273] ; [12.72727273 27.27272727],0
b3,1,0.758798,0.094286,[1 3] ; [13 27],[1.27272727 2.72727273] ; [12.72727273 27.27272727],0
v1,1,0.776876,0.080311,[3 4] ; [32 34],[3.35616438 3.64383562] ; [31.64383562 34.35616438],0
a3,1,0.796744,0.066339,[4 3] ; [41 25],[4.31506849 2.68493151] ; [40.68493151 25.31506849],0
p8,1,0.796744,0.066339,[3 4] ; [25 41],[2.68493151 4.31506849] ; [25.31506849 40.68493151],0
d1,1,0.835692,0.043017,[4 3] ; [35 31],[3.73972603 3.26027397] ; [35.26027397 30.73972603],0
d4,1,0.858802,0.031648,[6 1] ; [54 11],[5.83333333 1.16666667] ; [54.16666667 10.83333333],0
b1,1,0.956241,0.003011,[4 3] ; [37 29],[3.93150685 3.06849315] ; [37.06849315 28.93150685],0
p10,1,0.990402,0.000145,[2 5] ; [19 47],[2.01369863 4.98630137] ; [18.98630137 47.01369863],0
