Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00128,10.370754,[54  3] ; [4 3],[51.65625  5.34375] ; [6.34375 0.65625],0
a3,1,0.003379,8.590459,[55  4] ; [4 3],[52.74242424  6.25757576] ; [6.25757576 0.74242424],0
r4,1,0.008407,6.944686,[54  5] ; [4 3],[51.84848485  7.15151515] ; [6.15151515 0.84848485],0
p10,1,0.026396,4.929893,[56  3] ; [5 2],[54.53030303  4.46969697] ; [6.46969697 0.53030303],0
p4,1,0.032288,4.583134,[55  4] ; [4 2],[53.55384615  5.44615385] ; [5.44615385 0.55384615],0
p3,1,0.036624,4.367805,[50  9] ; [3 3],[48.10769231 10.89230769] ; [4.89230769 1.10769231],0
v4,1,0.072129,3.233891,[56  1] ; [6 1],[55.21875  1.78125] ; [6.78125 0.21875],0
b4,1,0.111116,2.538277,[32 27] ; [6 1],[33.96969697 25.03030303] ; [4.03030303 2.96969697],0
s2,1,0.17898,1.806074,[39 18] ; [3 4],[37.40625 19.59375] ; [4.59375 2.40625],0
n6,1,0.18587,1.750056,[56  3] ; [4 1],[55.3125  3.6875] ; [4.6875 0.3125],0
p9,1,0.190699,1.71221,[57  2] ; [6 1],[56.31818182  2.68181818] ; [6.68181818 0.31818182],0
p12,1,0.32748,0.958838,[15 44] ; [3 4],[16.09090909 42.90909091] ; [1.90909091 5.09090909],0
b1,1,0.342717,0.900242,[28 31] ; [2 5],[26.81818182 32.18181818] ; [3.18181818 3.81818182],0
v2,1,0.365588,0.818607,[34 22] ; [3 4],[32.88888889 23.11111111] ; [4.11111111 2.88888889],0
a7,1,0.414499,0.66586,[42 17] ; [6 1],[42.90909091 16.09090909] ; [5.09090909 1.90909091],0
p7,1,0.419058,0.652955,[46 11] ; [4 2],[45.23809524 11.76190476] ; [4.76190476 1.23809524],0
p6,1,0.426266,0.632976,[34 24] ; [3 4],[33.01538462 24.98461538] ; [3.98461538 3.01538462],0
s6,1,0.440817,0.594156,[45  9] ; [5 2],[44.26229508  9.73770492] ; [5.73770492 1.26229508],0
p8,1,0.450975,0.5682,[49 10] ; [5 2],[48.27272727 10.72727273] ; [5.72727273 1.27272727],0
s5,1,0.470889,0.519888,[36 15] ; [4 3],[35.17241379 15.82758621] ; [4.82758621 2.17241379],0
s1,1,0.477957,0.503521,[ 4 55] ; [1 6],[ 4.46969697 54.53030303] ; [0.53030303 6.46969697],0
b5,1,0.511265,0.431477,[26 33] ; [4 3],[26.81818182 32.18181818] ; [3.18181818 3.81818182],0
d2,1,0.635204,0.22507,[44 15] ; [5 1],[44.47692308 14.52307692] ; [4.52307692 1.47692308],0
n1,1,0.706879,0.141414,[6 5] ; [2 1],[6.28571429 4.71428571] ; [1.71428571 1.28571429],0
v1,1,0.753713,0.098438,[43 13] ; [5 2],[42.66666667 13.33333333] ; [5.33333333 1.66666667],0
a4,1,0.817635,0.053171,[31 28] ; [4 3],[31.28787879 27.71212121] ; [3.71212121 3.28787879],0
n2,1,0.836813,0.042424,[8 3] ; [2 1],[7.85714286 3.14285714] ; [2.14285714 0.85714286],0
u1,1,0.845345,0.038049,[19 40] ; [2 5],[18.77272727 40.22727273] ; [2.22727273 4.77272727],0
p11,1,0.852772,0.034441,[52  7] ; [6 1],[51.84848485  7.15151515] ; [6.15151515 0.84848485],0
v3,1,0.85551,0.033158,[34 22] ; [4 3],[33.77777778 22.22222222] ; [4.22222222 2.77777778],0
a1,1,0.858113,0.031961,[10 49] ; [1 6],[ 9.83333333 49.16666667] ; [1.16666667 5.83333333],0
s8,1,0.888936,0.019502,[37 21] ; [4 2],[37.15625 20.84375] ; [3.84375 2.15625],0
n3,1,0.92265,0.009428,[4 7] ; [1 2],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
a2,1,0.934965,0.006659,[16 43] ; [2 5],[16.09090909 42.90909091] ; [1.90909091 5.09090909],0
s3,1,0.9454,0.00469,[40 17] ; [5 2],[40.078125 16.921875] ; [4.921875 2.078125],0
b2,1,0.96085,0.00241,[24 23] ; [3 3],[23.94339623 23.05660377] ; [3.05660377 2.94339623],0
b3,1,0.96085,0.00241,[24 23] ; [3 3],[23.94339623 23.05660377] ; [3.05660377 2.94339623],0
r1,1,0.971565,0.001271,[50  8] ; [6 1],[49.96923077  8.03076923] ; [6.03076923 0.96923077],0
s7,1,0.977792,0.000775,[41 16] ; [5 2],[40.96875 16.03125] ; [5.03125 1.96875],0
