Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.940873,[29 29] ; [16 90],[15.91463415 42.08536585] ; [29.08536585 76.91463415],1
p8,1,0.000352,12.772685,[34 23] ; [33 74],[23.28658537 33.71341463] ; [43.71341463 63.28658537],1
p7,1,0.00663,7.370449,[36 22] ; [41 62],[27.73913043 30.26086957] ; [49.26086957 53.73913043],0
p6,1,0.007075,7.253909,[18 40] ; [14 90],[11.45679012 46.54320988] ; [20.54320988 83.45679012],0
a5,1,0.01121,6.431654,[38 20] ; [48 59],[30.23030303 27.76969697] ; [55.76969697 51.23030303],0
u3,1,0.022205,5.229684,[18  7] ; [23 29],[13.31168831 11.68831169] ; [27.68831169 24.31168831],0
s6,1,0.028429,4.80184,[33 25] ; [41 64],[26.33128834 31.66871166] ; [47.66871166 57.33128834],0
p5,1,0.038669,4.275342,[ 5 52] ; [  2 104],[ 2.44785276 54.55214724] ; [  4.55214724 101.44785276],0
s8,1,0.043165,4.088944,[12 46] ; [10 96],[ 7.7804878 50.2195122] ; [14.2195122 91.7804878],0
s2,1,0.066426,3.369191,[24 34] ; [29 77],[18.74390244 39.25609756] ; [34.25609756 71.74390244],0
v2,1,0.078998,3.085399,[30 25] ; [42 63],[24.75 30.25] ; [47.25 57.75],0
d3,1,0.109813,2.556903,[40 18] ; [59 46],[35.22699387 22.77300613] ; [63.77300613 41.22699387],0
b2,1,0.114331,2.493308,[ 9 20] ; [ 7 38],[ 6.27027027 22.72972973] ; [ 9.72972973 35.27027027],0
b3,1,0.114331,2.493308,[ 9 20] ; [ 7 38],[ 6.27027027 22.72972973] ; [ 9.72972973 35.27027027],0
s3,1,0.143951,2.135203,[26 31] ; [36 70],[21.6809816 35.3190184] ; [40.3190184 65.6809816],0
p2,1,0.172563,1.860536,[44 13] ; [71 35],[40.21472393 16.78527607] ; [74.78527607 31.21472393],0
d5,1,0.191061,1.709416,[43 15] ; [68 38],[39.25609756 18.74390244] ; [71.74390244 34.25609756],0
n3,1,0.200383,1.639584,[14  4] ; [28 18],[11.8125  6.1875] ; [30.1875 15.8125],0
p12,1,0.237284,1.396657,[ 3 55] ; [  2 105],[ 1.75757576 56.24242424] ; [  3.24242424 103.75757576],0
b4,1,0.272944,1.20189,[29 29] ; [63 44],[32.33939394 25.66060606] ; [59.66060606 47.33939394],0
a7,1,0.281691,1.158913,[42 16] ; [68 38],[38.90243902 19.09756098] ; [71.09756098 34.90243902],0
a4,1,0.283904,1.148306,[18 40] ; [25 82],[15.11515152 42.88484848] ; [27.88484848 79.11515152],0
n6,1,0.284102,1.147361,[33 24] ; [71 36],[36.14634146 20.85365854] ; [67.85365854 39.14634146],0
r3,1,0.289264,1.123044,[54  4] ; [94 13],[52.02424242  5.97575758] ; [95.97575758 11.02424242],0
d1,1,0.304926,1.052527,[27 31] ; [41 66],[23.9030303 34.0969697] ; [44.0969697 62.9030303],0
u2,1,0.335234,0.928571,[14 12] ; [22 30],[12. 14.] ; [24. 28.],0
n1,1,0.35311,0.86225,[ 5 13] ; [ 8 38],[ 3.65625 14.34375] ; [ 9.34375 36.65625],0
d2,1,0.42735,0.630014,[15 43] ; [34 73],[17.22424242 40.77575758] ; [31.77575758 75.22424242],0
r4,1,0.432053,0.617298,[45 13] ; [77 30],[42.88484848 15.11515152] ; [79.11515152 27.88484848],0
a6,1,0.464022,0.536175,[37 21] ; [62 45],[34.8 23.2] ; [64.2 42.8],0
a8,1,0.496424,0.462572,[ 1 52] ; [ 4 98],[ 1.70967742 51.29032258] ; [ 3.29032258 98.70967742],0
s5,1,0.500516,0.453842,[14 43] ; [21 84],[12.31481481 44.68518519] ; [22.68518519 82.31481481],0
s1,1,0.548156,0.360631,[ 4 54] ; [  5 102],[ 3.16363636 54.83636364] ; [  5.83636364 101.16363636],0
n2,1,0.577124,0.310908,[12  5] ; [29 17],[11.06349206  5.93650794] ; [29.93650794 16.06349206],0
a2,1,0.589854,0.290572,[ 4 54] ; [10 97],[ 4.92121212 53.07878788] ; [ 9.07878788 97.92121212],0
r1,1,0.606833,0.264812,[38 19] ; [67 40],[36.49390244 20.50609756] ; [68.50609756 38.49390244],0
v1,1,0.684601,0.164992,[21 35] ; [36 69],[19.82608696 36.17391304] ; [37.17391304 67.82608696],0
v4,1,0.70306,0.145308,[53  5] ; [94 11],[52.30674847  5.69325153] ; [94.69325153 10.30674847],0
a1,1,0.709427,0.138849,[ 2 56] ; [  5 102],[ 2.46060606 55.53939394] ; [  4.53939394 102.46060606],0
s4,1,0.714409,0.133913,[ 9 49] ; [19 88],[ 9.84242424 48.15757576] ; [18.15757576 88.84242424],0
v3,1,0.719317,0.129148,[13 42] ; [22 82],[12.10691824 42.89308176] ; [22.89308176 81.10691824],0
u1,1,0.72481,0.123931,[ 3 55] ; [  7 100],[ 3.51515152 54.48484848] ; [  6.48484848 100.51515152],0
p9,1,0.73391,0.115551,[39 19] ; [74 32],[39.96341463 18.03658537] ; [73.03658537 32.96341463],0
p11,1,0.757971,0.094954,[36 22] ; [69 38],[36.90909091 21.09090909] ; [68.09090909 38.90909091],0
b5,1,0.774263,0.082256,[35 23] ; [67 40],[35.85454545 22.14545455] ; [66.14545455 40.85454545],0
p10,1,0.795659,0.067065,[36 22] ; [63 42],[35.22699387 22.77300613] ; [63.77300613 41.22699387],0
b1,1,0.817629,0.053174,[20 38] ; [35 72],[19.33333333 38.66666667] ; [35.66666667 71.33333333],0
a3,1,0.848182,0.036649,[31 27] ; [55 51],[30.41463415 27.58536585] ; [55.58536585 50.41463415],0
d4,1,0.876424,0.024182,[44 14] ; [80 27],[43.58787879 14.41212121] ; [80.41212121 26.58787879],0
n5,1,0.922053,0.009574,[18 40] ; [34 73],[18.27878788 39.72121212] ; [33.72121212 73.27878788],0
p1,1,0.931765,0.007332,[ 2 55] ; [  4 102],[ 2.09815951 54.90184049] ; [  3.90184049 102.09815951],0
r2,1,0.94969,0.003981,[50  8] ; [91 15],[49.86585366  8.13414634] ; [91.13414634 14.86585366],0
