Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,68.707184,[200 200] ; [198  41],[249.13928013 150.86071987] ; [148.86071987  90.13928013],1
p7,1,0.0,66.440414,[202 193] ; [197  39],[249.77020602 145.22979398] ; [149.22979398  86.77020602],1
p3,1,0.0,43.173298,[174 226] ; [168  71],[214.08450704 185.91549296] ; [127.91549296 111.08450704],1
p8,1,0.0,40.186751,[174 223] ; [166  72],[212.56692913 184.43307087] ; [127.43307087 110.56692913],1
s8,1,0.0,28.852595,[158 241] ; [146  91],[190.71698113 208.28301887] ; [113.28301887 123.71698113],1
s7,1,0.0,26.312722,[173 210] ; [153  77],[203.68352365 179.31647635] ; [122.31647635 107.68352365],1
p9,1,2e-06,22.489877,[318  80] ; [224  15],[338.64364207  59.35635793] ; [203.35635793  35.64364207],1
p5,1,4e-06,21.489807,[ 28 370] ; [ 46 194],[ 46.1630094 351.8369906] ; [ 27.8369906 212.1630094],1
s5,1,5e-06,20.756916,[120 271] ; [111 115],[146.38735818 244.61264182] ; [ 84.61264182 141.38735818],1
s2,1,2.8e-05,17.554729,[186 212] ; [152  86],[211.51572327 186.48427673] ; [126.48427673 111.51572327],1
n6,1,3.8e-05,16.945284,[323  76] ; [221  17],[340.74725275  58.25274725] ; [203.25274725  34.74725275],1
p10,1,0.00013,14.639033,[312  88] ; [214  24],[329.78056426  70.21943574] ; [196.21943574  41.78056426],1
s6,1,0.000254,13.380967,[253 142] ; [181  51],[273.41307815 121.58692185] ; [160.58692185  71.41307815],1
v1,1,0.000306,13.032991,[197 192] ; [155  82],[218.73482428 170.26517572] ; [133.26517572 103.73482428],1
p2,1,0.000337,12.853262,[314  86] ; [215  25],[330.625  69.375] ; [198.375  41.625],1
n4,1,0.000376,12.646838,[308  92] ; [212  28],[325.  75.] ; [195.  45.],1
p1,1,0.000491,12.148039,[ 23 377] ; [ 33 206],[ 35.05477308 364.94522692] ; [ 20.94522692 218.05477308],1
d1,1,0.000591,11.803669,[254 148] ; [183  57],[273.63551402 128.36448598] ; [163.36448598  76.63551402],1
p12,1,0.003747,8.402377,[ 24 376] ; [ 30 208],[ 33.85579937 366.14420063] ; [ 20.14420063 217.85579937],0
u1,1,0.011311,6.415766,[ 79 323] ; [ 68 172],[ 92.04672897 309.95327103] ; [ 54.95327103 185.04672897],0
b3,1,0.014435,5.984108,[ 91 157] ; [76 79],[102.76923077 145.23076923] ; [64.23076923 90.76923077],0
b2,1,0.014435,5.984108,[ 91 157] ; [76 79],[102.76923077 145.23076923] ; [64.23076923 90.76923077],0
s3,1,0.019831,5.426733,[212 185] ; [149  88],[226.05205047 170.94794953] ; [134.94794953 102.05205047],0
d3,1,0.019867,5.423537,[278 123] ; [186  53],[290.725 110.275] ; [173.275  65.725],0
n5,1,0.031574,4.621506,[296 103] ; [195  44],[307.06739812  91.93260188] ; [183.93260188  55.06739812],0
s4,1,0.034425,4.47347,[ 57 342] ; [ 49 187],[ 66.60472441 332.39527559] ; [ 39.39527559 196.60472441],0
a4,1,0.036637,4.367208,[207 193] ; [144  95],[219.71830986 180.28169014] ; [131.28169014 107.71830986],0
r3,1,0.064383,3.420706,[377  25] ; [232   7],[381.93135725  20.06864275] ; [227.06864275  11.93135725],0
b1,1,0.071353,3.251615,[147 255] ; [105 135],[157.79439252 244.20560748] ; [ 94.20560748 145.79439252],0
u3,1,0.0733,3.207527,[45 37] ; [32 13],[49.71653543 32.28346457] ; [27.28346457 17.71653543],0
d2,1,0.091575,2.846467,[225 174] ; [151  88],[235.14733542 163.85266458] ; [140.85266458  98.14733542],0
a1,1,0.097454,2.74672,[ 19 383] ; [ 19 221],[ 23.79439252 378.20560748] ; [ 14.20560748 225.79439252],0
a6,1,0.135085,2.233075,[303  98] ; [167  71],[294.94522692 106.05477308] ; [175.05477308  62.94522692],0
r4,1,0.148847,2.08403,[372  30] ; [229  11],[376.3271028  25.6728972] ; [224.6728972  15.3271028],0
p11,1,0.237625,1.394629,[309  93] ; [194  46],[314.96261682  87.03738318] ; [188.03738318  51.96261682],0
s1,1,0.23827,1.390798,[ 10 386] ; [ 10 227],[ 12.51184834 383.48815166] ; [  7.48815166 229.51184834],0
u4,1,0.261769,1.259377,[  9 393] ; [  9 231],[ 11.27102804 390.72897196] ; [  6.72897196 233.27102804],0
v3,1,0.269429,1.21965,[152 231] ; [103 130],[158.54707792 224.45292208] ; [ 96.45292208 136.54707792],0
v2,1,0.272325,1.204999,[221 164] ; [146  90],[227.52818035 157.47181965] ; [139.47181965  96.52818035],0
a2,1,0.306901,1.043964,[125 277] ; [ 84 156],[130.86915888 271.13084112] ; [ 78.13084112 161.86915888],0
d4,1,0.326867,0.961272,[341  60] ; [209  29],[345.1486698  55.8513302] ; [204.8513302  33.1486698],0
