Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,138.182838,[ 21 118] ; [199  61],[76.64160401 62.35839599] ; [143.35839599 116.64160401],1
d3,1,0.0,109.487097,[52 85] ; [230  31],[97.07035176 39.92964824] ; [184.92964824  76.07035176],1
d5,1,0.0,102.087666,[80 58] ; [253   7],[115.46231156  22.53768844] ; [217.53768844  42.46231156],1
d4,1,0.0,93.9409,[86 52] ; [255   5],[118.2361809  19.7638191] ; [222.7638191  37.2361809],1
a4,1,0.0,49.675238,[ 35 103] ; [163  98],[68.48120301 69.51879699] ; [129.51879699 131.48120301],1
u1,1,0.0,44.425342,[  6 133] ; [ 89 172],[ 33.0125 105.9875] ; [ 61.9875 199.0125],1
a2,1,0.0,43.464944,[ 11 128] ; [102 159],[39.2675 99.7325] ; [ 73.7325 187.2675],1
a5,1,0.0,42.798361,[80 58] ; [227  34],[106.18045113  31.81954887] ; [200.81954887  60.18045113],1
a3,1,6e-06,20.448845,[88 50] ; [218  42],[106.10050251  31.89949749] ; [199.89949749  60.10050251],1
p4,1,2.1e-05,18.062303,[74 64] ; [194  66],[92.92462312 45.07537688] ; [175.07537688  84.92462312],1
a6,1,0.000651,11.622928,[74 64] ; [184  76],[89.45728643 48.54271357] ; [168.54271357  91.45728643],1
r1,1,0.00093,10.962955,[101  37] ; [226  35],[113.09774436  24.90225564] ; [213.90225564  47.09774436],1
v2,1,0.005943,7.567418,[66 68] ; [160  91],[78.65974026 55.34025974] ; [147.34025974 103.65974026],0
s8,1,0.006378,7.4403,[76 63] ; [178  82],[88.48621554 50.51378446] ; [165.51378446  94.48621554],0
p3,1,0.007728,7.095403,[63 75] ; [155 105],[75.5879397 62.4120603] ; [142.4120603 117.5879397],0
a7,1,0.008174,6.995018,[89 47] ; [203  58],[100.0302267  35.9697733] ; [191.9697733  69.0302267],0
n2,1,0.010149,6.608636,[23  1] ; [39 17],[18.6  5.4] ; [43.4 12.6],0
u4,1,0.014548,5.970396,[  1 138] ; [ 15 246],[  5.56 133.44] ; [ 10.44 250.56],0
n4,1,0.015183,5.895163,[107  31] ; [227  34],[115.51879699  22.48120301] ; [218.48120301  42.51879699],0
p12,1,0.030604,4.675021,[  9 128] ; [ 36 225],[ 15.48994975 121.51005025] ; [ 29.51005025 231.48994975],0
s7,1,0.035952,4.399366,[86 46] ; [189  62],[94.77806789 37.22193211] ; [180.22193211  70.77806789],0
v4,1,0.037787,4.314565,[130   8] ; [256   5],[133.5037594   4.4962406] ; [252.4962406   8.5037594],0
u2,1,0.041712,4.146844,[22 28] ; [28 15],[26.88172043 23.11827957] ; [23.11827957 19.88172043],0
p6,1,0.045929,3.984196,[52 85] ; [125 133],[61.38987342 75.61012658] ; [115.61012658 142.38987342],0
v1,1,0.04877,3.883237,[71 67] ; [155  96],[80.1748072 57.8251928] ; [145.8251928 105.1748072],0
r3,1,0.066527,3.366689,[130   9] ; [253   7],[133.42606516   5.57393484] ; [249.57393484  10.42606516],0
n5,1,0.07497,3.17071,[109  30] ; [223  38],[115.37  23.63] ; [216.63  44.37],0
r2,1,0.075846,3.151741,[131   8] ; [253   6],[134.11055276   4.88944724] ; [249.88944724   9.11055276],0
u3,1,0.119603,2.422515,[27 23] ; [30 13],[30.64516129 19.35483871] ; [26.35483871 16.64516129],0
p9,1,0.12209,2.390303,[117  19] ; [235  23],[121.50253807  14.49746193] ; [230.49746193  27.50253807],0
r4,1,0.130018,2.292288,[126  13] ; [247  14],[129.6175   9.3825] ; [243.3825  17.6175],0
a1,1,0.139741,2.180813,[  5 134] ; [ 19 242],[  8.34 130.66] ; [ 15.66 245.34],0
v3,1,0.155028,2.022068,[55 83] ; [117 130],[61.65194805 76.34805195] ; [110.34805195 136.65194805],0
p11,1,0.17224,1.863337,[106  33] ; [214  47],[111.2  27.8] ; [208.8  52.2],0
p2,1,0.177277,1.820301,[112  24] ; [228  33],[116.47355164  19.52644836] ; [223.52644836  37.47355164],0
n1,1,0.231998,1.428571,[12 12] ; [20 36],[ 9.6 14.4] ; [22.4 33.6],0
p5,1,0.268253,1.22566,[ 16 120] ; [ 41 217],[ 19.6751269 116.3248731] ; [ 37.3248731 220.6751269],0
s1,1,0.303024,1.06084,[  9 127] ; [ 11 249],[  6.86868687 129.13131313] ; [ 13.13131313 246.86868687],0
s6,1,0.309443,1.03305,[117  19] ; [230  27],[120.08142494  15.91857506] ; [226.91857506  30.08142494],0
p1,1,0.353676,0.860225,[ 11 124] ; [ 29 232],[ 13.63636364 121.36363636] ; [ 26.36363636 234.63636364],0
p8,1,0.365044,0.820467,[71 66] ; [146 112],[75.26329114 61.73670886] ; [141.73670886 116.26329114],0
p7,1,0.395956,0.720572,[95 39] ; [168  84],[91.30051813 42.69948187] ; [171.69948187  80.30051813],0
s3,1,0.408454,0.683297,[116  21] ; [227  32],[118.66414141  18.33585859] ; [224.33585859  34.66414141],0
p10,1,0.43243,0.616288,[116  20] ; [229  31],[118.48484848  17.51515152] ; [226.51515152  33.48484848],0
a8,1,0.49085,0.474661,[ 23 109] ; [ 35 203],[ 20.69189189 111.30810811] ; [ 37.30810811 200.69189189],0
b2,1,0.542251,0.371384,[30 51] ; [69 99],[32.20481928 48.79518072] ; [ 66.79518072 101.20481928],0
b3,1,0.542251,0.371384,[30 51] ; [69 99],[32.20481928 48.79518072] ; [ 66.79518072 101.20481928],0
s5,1,0.640572,0.217994,[65 69] ; [126 121],[67.17585302 66.82414698] ; [123.82414698 123.17585302],0
b1,1,0.645013,0.212246,[56 83] ; [ 99 162],[53.8625 85.1375] ; [101.1375 159.8625],0
n3,1,0.660148,0.193344,[18  6] ; [40 17],[17.18518519  6.81481481] ; [40.81481481 16.18518519],0
s4,1,0.804515,0.06126,[ 31 106] ; [ 61 196],[ 31.98984772 105.01015228] ; [ 60.01015228 196.98984772],0
b5,1,0.924193,0.009054,[84 55] ; [159 102],[84.4425 54.5575] ; [158.5575 102.4425],0
b4,1,0.994479,4.8e-05,[81 58] ; [152 109],[80.9675 58.0325] ; [152.0325 108.9675],0
