Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,57.424019,[158  97] ; [ 31 109],[122.01265823 132.98734177] ; [66.98734177 73.01265823],1
p6,1,0.0,31.218344,[126 129] ; [ 29 111],[100.06329114 154.93670886] ; [54.93670886 85.06329114],1
p2,1,0.000125,14.721038,[225  30] ; [103  38],[211.21212121  43.78787879] ; [116.78787879  24.21212121],1
p4,1,0.000369,12.682125,[173  82] ; [70 71],[156.47727273  98.52272727] ; [86.52272727 54.47727273],1
p3,1,0.000401,12.52528,[144 111] ; [53 87],[127.17721519 127.82278481] ; [69.82278481 70.17721519],1
p10,1,0.001166,10.544005,[224  30] ; [105  34],[212.63613232  41.36386768] ; [116.36386768  22.63613232],0
p11,1,0.001215,10.467699,[204  51] ; [92 49],[190.60606061  64.39393939] ; [105.39393939  35.60606061],0
d2,1,0.0153,5.881618,[120 134] ; [84 56],[131.51269036 122.48730964] ; [72.48730964 67.51269036],0
a6,1,0.017947,5.601361,[177  76] ; [82 59],[166.31218274  86.68781726] ; [92.68781726 48.31218274],0
v4,1,0.022317,5.220902,[245   7] ; [130  11],[240.45801527  11.54198473] ; [134.54198473   6.45801527],0
n5,1,0.033446,4.522807,[197  54] ; [97 44],[188.25  62.75] ; [105.75  35.25],0
n6,1,0.034167,4.486351,[217  33] ; [110  30],[209.61538462  40.38461538] ; [117.38461538  22.61538462],0
u3,1,0.035082,4.441194,[34 26] ; [33 10],[39.02912621 20.97087379] ; [27.97087379 15.02912621],0
u4,1,0.049009,3.875053,[  3 252] ; [  6 135],[  5.79545455 249.20454545] ; [  3.20454545 137.79545455],0
b5,1,0.050646,3.819926,[152 103] ; [98 43],[160.98484848  94.01515152] ; [89.01515152 51.98484848],0
a8,1,0.057286,3.61426,[ 45 196] ; [ 14 113],[ 38.63858696 202.36141304] ; [ 20.36141304 106.63858696],0
s5,1,0.080177,3.061314,[116 132] ; [49 82],[107.96833773 140.03166227] ; [57.03166227 73.96833773],0
p12,1,0.08292,3.00672,[ 15 240] ; [ 15 125],[ 19.36708861 235.63291139] ; [ 10.63291139 129.36708861],0
s7,1,0.092686,2.827085,[172  75] ; [80 51],[164.66666667  82.33333333] ; [87.33333333 43.66666667],0
