Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,74.837746,[20 77] ; [104  29],[52.29565217 44.70434783] ; [71.70434783 61.29565217],1
d5,1,0.0,64.100483,[53 44] ; [130   3],[77.17826087 19.82173913] ; [105.82173913  27.17826087],1
d3,1,0.0,60.655045,[37 60] ; [116  17],[64.52608696 32.47391304] ; [88.47391304 44.52608696],1
d4,1,0.0,51.061774,[58 39] ; [129   4],[78.86521739 18.13478261] ; [108.13478261  24.86521739],1
a4,1,0.0,39.689734,[22 75] ; [86 47],[45.54782609 51.45217391] ; [62.45217391 70.54782609],1
a2,1,0.0,34.329341,[ 7 90] ; [56 77],[26.56956522 70.43043478] ; [36.43043478 96.56956522],1
u1,1,0.0,30.270443,[ 5 92] ; [48 85],[22.35217391 74.64782609] ; [ 30.64782609 102.35217391],1
a5,1,0.0,27.862883,[58 39] ; [119  14],[74.64782609 22.35217391] ; [102.35217391  30.64782609],1
a3,1,1.3e-05,19.04265,[64 33] ; [119  14],[77.17826087 19.82173913] ; [105.82173913  27.17826087],1
r1,1,0.002077,9.479941,[68 28] ; [116  17],[77.13537118 18.86462882] ; [106.86462882  26.13537118],0
a6,1,0.005452,7.723017,[52 45] ; [95 38],[61.99565217 35.00434783] ; [85.00434783 47.99565217],0
s2,1,0.006823,7.319104,[60 37] ; [104  29],[69.16521739 27.83478261] ; [94.83478261 38.16521739],0
s3,1,0.020447,5.373363,[65 32] ; [107  26],[72.53913043 24.46086957] ; [99.46086957 33.53913043],0
p6,1,0.033889,4.500289,[34 60] ; [67 66],[41.82378855 52.17621145] ; [59.17621145 73.82378855],0
n4,1,0.039465,4.240722,[70 26] ; [111  21],[76.21052632 19.78947368] ; [104.78947368  27.21052632],0
p4,1,0.042672,4.10833,[55 42] ; [92 40],[62.26637555 34.73362445] ; [84.73362445 47.26637555],0
p3,1,0.04651,3.963009,[40 57] ; [72 60],[47.44104803 49.55895197] ; [64.55895197 67.44104803],0
a7,1,0.060125,3.533938,[61 36] ; [99 34],[67.47826087 29.52173913] ; [92.52173913 40.47826087],0
n6,1,0.069179,3.302391,[75 20] ; [116  16],[79.9339207 15.0660793] ; [111.0660793  20.9339207],0
b4,1,0.071757,3.242367,[46 51] ; [79 54],[52.7173913 44.2826087] ; [72.2826087 60.7173913],0
s6,1,0.111957,2.526373,[75 22] ; [112  19],[79.55701754 17.44298246] ; [107.44298246  23.55701754],0
r4,1,0.119948,2.417995,[79 18] ; [118  15],[83.0826087 13.9173913] ; [113.9173913  19.0826087],0
v2,1,0.176809,1.824247,[36 59] ; [61 69],[40.95555556 54.04444444] ; [56.04444444 73.95555556],0
s8,1,0.191749,1.704124,[56 41] ; [88 45],[60.73043478 36.26956522] ; [83.26956522 49.73043478],0
p12,1,0.212985,1.55102,[ 5 90] ; [ 13 120],[ 7.5 87.5] ; [ 10.5 122.5],0
n1,1,0.255877,1.290926,[13 16] ; [19 13],[15.21311475 13.78688525] ; [16.78688525 15.21311475],0
b3,1,0.26931,1.22026,[21 43] ; [41 58],[24.34355828 39.65644172] ; [37.65644172 61.34355828],0
b2,1,0.26931,1.22026,[21 43] ; [41 58],[24.34355828 39.65644172] ; [37.65644172 61.34355828],0
p2,1,0.279819,1.167971,[85 11] ; [111  22],[82.16593886 13.83406114] ; [113.83406114  19.16593886],0
b5,1,0.303975,1.056673,[54 43] ; [83 50],[57.77826087 39.22173913] ; [79.22173913 53.77826087],0
s5,1,0.30899,1.034989,[36 57] ; [57 68],[39.67431193 53.32568807] ; [53.32568807 71.67431193],0
a1,1,0.316733,1.002388,[ 2 95] ; [  6 127],[ 3.37391304 93.62608696] ; [  4.62608696 128.37391304],0
v1,1,0.338865,0.91472,[47 49] ; [54 73],[43.47982063 52.52017937] ; [57.52017937 69.47982063],0
p9,1,0.347309,0.883264,[81 15] ; [117  15],[83.36842105 12.63157895] ; [114.63157895  17.36842105],0
n5,1,0.349016,0.87703,[69 26] ; [103  29],[71.98237885 23.01762115] ; [100.01762115  31.98237885],0
r3,1,0.359002,0.84138,[88  7] ; [127   6],[89.58333333  5.41666667] ; [125.41666667   7.58333333],0
