Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,83.880076,[139  13] ; [11 33],[116.32653061  35.67346939] ; [33.67346939 10.32653061],1
p11,1,2e-06,22.337537,[131  21] ; [24 21],[119.59390863  32.40609137] ; [35.40609137  9.59390863],1
p2,1,5e-06,20.772687,[126  24] ; [23 22],[114.61538462  35.38461538] ; [34.38461538 10.61538462],1
n5,1,1.6e-05,18.575113,[124  26] ; [23 22],[113.07692308  36.92307692] ; [33.92307692 11.07692308],1
s6,1,1.8e-05,18.430709,[109  39] ; [17 27],[97.125 50.875] ; [28.875 15.125],1
n6,1,7.5e-05,15.688904,[130  20] ; [27 18],[120.76923077  29.23076923] ; [36.23076923  8.76923077],1
p8,1,8.2e-05,15.502092,[84 67] ; [10 35],[72.41836735 78.58163265] ; [21.58163265 23.41836735],1
d4,1,0.000382,12.616134,[127  24] ; [26 18],[118.47692308  32.52307692] ; [34.52307692  9.47692308],1
a3,1,0.000665,11.583504,[120  32] ; [24 21],[111.10659898  40.89340102] ; [32.89340102 12.10659898],1
s1,1,0.000838,11.15416,[  4 146] ; [ 7 37],[  8.50515464 141.49484536] ; [ 2.49484536 41.50515464],1
s8,1,0.001073,10.697943,[84 68] ; [12 32],[74.44897959 77.55102041] ; [21.55102041 22.44897959],0
s7,1,0.001387,10.223032,[88 59] ; [13 28],[78.97340426 68.02659574] ; [22.02659574 18.97340426],0
p4,1,0.001986,9.562239,[88 63] ; [14 30],[78.98461538 72.01538462] ; [23.01538462 20.98461538],0
b2,1,0.002908,8.8645,[55 44] ; [ 7 22],[47.953125 51.046875] ; [14.046875 14.953125],0
b3,1,0.002908,8.8645,[55 44] ; [ 7 22],[47.953125 51.046875] ; [14.046875 14.953125],0
r4,1,0.003987,8.289668,[143   9] ; [36  9],[138.11167513  13.88832487] ; [40.88832487  4.11167513],0
n4,1,0.004073,8.250779,[127  24] ; [29 16],[120.18367347  30.81632653] ; [35.81632653  9.18367347],0
p3,1,0.004963,7.892702,[83 68] ; [14 31],[74.72959184 76.27040816] ; [22.27040816 22.72959184],0
s5,1,0.015263,5.885884,[66 79] ; [11 33],[59.07407407 85.92592593] ; [17.92592593 26.07407407],0
v4,1,0.016694,5.728274,[144   8] ; [36  7],[140.30769231  11.69230769] ; [39.69230769  3.30769231],0
v1,1,0.017325,5.663154,[89 59] ; [18 27],[82.05181347 65.94818653] ; [24.94818653 20.05181347],0
d5,1,0.018195,5.577234,[120  31] ; [28 17],[114.02040816  36.97959184] ; [33.97959184 11.02040816],0
a5,1,0.019504,5.455768,[115  37] ; [26 19],[108.79187817  43.20812183] ; [32.20812183 12.79187817],0
r3,1,0.022217,5.228689,[144   8] ; [38  7],[140.42639594  11.57360406] ; [41.57360406  3.42639594],0
p6,1,0.02874,4.783133,[57 92] ; [ 9 35],[50.95336788 98.04663212] ; [15.04663212 28.95336788],0
p7,1,0.033533,4.518362,[100  48] ; [22 22],[94.04166667 53.95833333] ; [27.95833333 16.04166667],0
d1,1,0.036603,4.368778,[81 71] ; [16 29],[74.84263959 77.15736041] ; [22.15736041 22.84263959],0
b1,1,0.041773,4.14439,[65 87] ; [27 18],[70.98477157 81.01522843] ; [21.01522843 23.98477157],0
a6,1,0.048487,3.893017,[69 83] ; [13 32],[63.26903553 88.73096447] ; [18.73096447 26.26903553],0
v2,1,0.073391,3.205498,[77 69] ; [16 27],[71.84126984 74.15873016] ; [21.15873016 21.84126984],0
r2,1,0.104904,2.629358,[143   7] ; [39  5],[140.72164948   9.27835052] ; [41.27835052  2.72164948],0
p12,1,0.141897,2.157261,[ 13 137] ; [ 1 44],[ 10.76923077 139.23076923] ; [ 3.23076923 41.76923077],0
s2,1,0.148876,2.083733,[77 74] ; [17 27],[72.78974359 78.21025641] ; [21.21025641 22.78974359],0
s3,1,0.150746,2.064688,[92 59] ; [22 23],[87.82653061 63.17346939] ; [26.17346939 18.82653061],0
p5,1,0.184782,1.758739,[ 21 128] ; [ 3 42],[ 18.43298969 130.56701031] ; [ 5.56701031 39.43298969],0
d3,1,0.225398,1.46967,[73 79] ; [17 28],[69.44162437 82.55837563] ; [20.55837563 24.44162437],0
a2,1,0.255037,1.295497,[ 15 137] ; [ 2 43],[ 13.11675127 138.88324873] ; [ 3.88324873 41.11675127],0
a1,1,0.263538,1.250078,[ 10 142] ; [ 1 44],[  8.48730964 143.51269036] ; [ 2.51269036 42.48730964],0
b5,1,0.289716,1.120943,[71 81] ; [17 28],[67.89847716 84.10152284] ; [20.10152284 24.89847716],0
