Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.28655,[15 42] ; [105  30],[35.625 21.375] ; [84.375 50.625],1
s7,1,0.000486,12.169225,[14 42] ; [69 62],[24.85561497 31.14438503] ; [58.14438503 72.85561497],1
n6,1,0.002029,9.523348,[38 19] ; [117  19],[45.77720207 11.22279793] ; [109.22279793  26.77720207],0
s8,1,0.004149,8.217617,[14 43] ; [64 73],[22.91752577 34.08247423] ; [55.08247423 81.91752577],0
a8,1,0.013876,6.053868,[ 3 51] ; [25 99],[ 8.49438202 45.50561798] ; [ 19.50561798 104.49438202],0
d2,1,0.021231,5.307732,[17 40] ; [65 71],[24.21761658 32.78238342] ; [57.78238342 78.21761658],0
p3,1,0.023413,5.137607,[ 9 47] ; [44 93],[15.37823834 40.62176166] ; [37.62176166 99.37823834],0
s4,1,0.035358,4.427815,[14 43] ; [ 17 120],[ 9.10824742 47.89175258] ; [ 21.89175258 115.10824742],0
n3,1,0.039142,4.254688,[12  9] ; [25  5],[15.23529412  5.76470588] ; [21.76470588  8.23529412],0
a4,1,0.057138,3.618574,[17 40] ; [61 76],[22.91752577 34.08247423] ; [55.08247423 81.91752577],0
b2,1,0.07682,3.130932,[ 5 18] ; [36 50],[ 8.65137615 14.34862385] ; [32.34862385 53.65137615],0
b3,1,0.07682,3.130932,[ 5 18] ; [36 50],[ 8.65137615 14.34862385] ; [32.34862385 53.65137615],0
a5,1,0.084771,2.970963,[34 23] ; [99 38],[39.07731959 17.92268041] ; [93.92268041 43.07731959],0
d1,1,0.103378,2.652643,[26 31] ; [80 57],[31.1443299 25.8556701] ; [74.8556701 62.1443299],0
p1,1,0.128225,2.313867,[ 1 56] ; [ 10 127],[ 3.23195876 53.76804124] ; [  7.76804124 129.23195876],0
p6,1,0.141372,2.162964,[ 7 47] ; [ 30 104],[10.62765957 43.37234043] ; [ 26.37234043 107.62765957],0
p7,1,0.143676,2.138135,[25 30] ; [76 57],[29.54787234 25.45212766] ; [71.45212766 61.54787234],0
s2,1,0.147416,2.098787,[22 35] ; [68 68],[26.58031088 30.41968912] ; [63.41968912 72.58031088],0
p11,1,0.154619,2.026076,[39 18] ; [107  30],[42.89690722 14.10309278] ; [103.10309278  33.89690722],0
s3,1,0.156283,2.009829,[25 31] ; [76 60],[29.45833333 26.54166667] ; [71.54166667 64.45833333],0
b1,1,0.175266,1.837317,[17 40] ; [55 82],[21.15463918 35.84536082] ; [50.84536082 86.15463918],0
n2,1,0.214143,1.543191,[14  8] ; [23  6],[15.96078431  6.03921569] ; [21.03921569  7.96078431],0
