Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,215.693769,[451  17] ; [15 34],[421.83365571  46.16634429] ; [44.16634429  4.83365571],1
n6,1,0.0,43.334131,[414  51] ; [26 22],[398.83040936  66.16959064] ; [41.16959064  6.83040936],1
p2,1,0.0,38.561602,[405  63] ; [26 24],[389.3976834  78.6023166] ; [41.6023166  8.3976834],1
v4,1,0.0,36.197333,[451  14] ; [38 11],[442.38326848  22.61673152] ; [46.61673152  2.38326848],1
r4,1,0.0,35.421317,[430  39] ; [32 18],[417.49132948  51.50867052] ; [44.50867052  5.49132948],1
r3,1,0.0,34.297889,[452  15] ; [38 11],[443.46899225  23.53100775] ; [46.53100775  2.46899225],1
s6,1,2.4e-05,17.839722,[321 140] ; [20 30],[307.63405088 153.36594912] ; [33.36594912 16.63405088],1
n4,1,4.5e-05,16.661164,[361 108] ; [24 24],[349.25531915 119.74468085] ; [35.74468085 12.25531915],1
s8,1,0.00012,14.80022,[206 260] ; [ 8 42],[193.26356589 272.73643411] ; [20.73643411 29.26356589],1
n5,1,0.000127,14.680236,[352 113] ; [24 24],[340.81871345 124.18128655] ; [35.18128655 12.81871345],1
p7,1,0.000154,14.323635,[293 162] ; [18 31],[280.76388889 174.23611111] ; [30.23611111 18.76388889],1
r2,1,0.001076,10.692537,[445  18] ; [41  7],[440.34833659  22.65166341] ; [45.65166341  2.34833659],0
d5,1,0.001177,10.526131,[388  80] ; [32 18],[379.45945946  88.54054054] ; [40.54054054  9.45945946],0
s5,1,0.002982,8.818161,[162 289] ; [ 7 41],[152.74348697 298.25651303] ; [16.25651303 31.74348697],0
p4,1,0.004198,8.196278,[279 186] ; [19 30],[269.59143969 195.40856031] ; [28.40856031 20.59143969],0
u3,1,0.006706,7.350139,[82 66] ; [ 5 16],[76.18934911 71.81065089] ; [10.81065089 10.18934911],0
s7,1,0.006802,7.324639,[220 230] ; [14 35],[211.02204409 238.97795591] ; [22.97795591 26.02204409],0
s1,1,0.007512,7.146236,[ 13 450] ; [ 5 44],[ 16.27734375 446.72265625] ; [ 1.72265625 47.27734375],0
d4,1,0.008641,6.895497,[389  79] ; [34 16],[382.16988417  85.83011583] ; [40.83011583  9.16988417],0
r1,1,0.009832,6.665161,[376  91] ; [31 17],[369.06601942  97.93398058] ; [37.93398058 10.06601942],0
v2,1,0.012689,6.212006,[272 179] ; [20 28],[263.91182365 187.08817635] ; [28.08817635 19.91182365],0
p8,1,0.013772,6.067195,[255 207] ; [18 31],[246.82191781 215.17808219] ; [26.17808219 22.82191781],0
s2,1,0.01794,5.60195,[240 225] ; [17 33],[232.04854369 232.95145631] ; [24.95145631 25.04854369],0
p6,1,0.019244,5.479191,[165 299] ; [ 9 39],[157.6875 306.3125] ; [16.3125 31.6875],0
v1,1,0.025982,4.957236,[254 204] ; [19 30],[246.61538462 211.38461538] ; [26.38461538 22.61538462],0
a1,1,0.034343,4.477524,[ 12 457] ; [ 4 46],[ 14.45857418 454.54142582] ; [ 1.54142582 48.45857418],0
n2,1,0.039692,4.231002,[79 23] ; [13 10],[75.072 26.928] ; [16.928  6.072],0
p3,1,0.042233,4.125823,[224 244] ; [16 33],[217.25338491 250.74661509] ; [22.74661509 26.25338491],0
d1,1,0.050031,3.840407,[283 186] ; [23 27],[276.52023121 192.47976879] ; [29.47976879 20.52023121],0
n3,1,0.068533,3.317803,[74 28] ; [11 10],[70.48780488 31.51219512] ; [14.51219512  6.48780488],0
u2,1,0.076015,3.148108,[83 65] ; [ 7 13],[79.28571429 68.71428571] ; [10.71428571  9.28571429],0
v3,1,0.089064,2.891202,[186 266] ; [13 33],[180.6184739 271.3815261] ; [18.3815261 27.6184739],0
n1,1,0.144309,2.131398,[30 72] ; [10 12],[32.90322581 69.09677419] ; [ 7.09677419 14.90322581],0
a7,1,0.164145,1.935622,[358 111] ; [33 16],[354.01351351 114.98648649] ; [36.98648649 12.01351351],0
a5,1,0.181401,1.78611,[342 127] ; [32 18],[337.96917148 131.03082852] ; [36.03082852 13.96917148],0
b4,1,0.216861,1.525021,[277 192] ; [25 25],[272.90558767 196.09441233] ; [29.09441233 20.90558767],0
p5,1,0.232596,1.424916,[ 54 413] ; [ 3 47],[ 51.48742747 415.51257253] ; [ 5.51257253 44.48742747],0
d3,1,0.336318,0.924417,[339 129] ; [33 17],[336.09266409 131.90733591] ; [35.90733591 14.09266409],0
a3,1,0.350699,0.870928,[320 148] ; [29 18],[317.14951456 150.85048544] ; [31.85048544 15.14951456],0
s4,1,0.390092,0.738656,[ 88 376] ; [ 7 43],[ 85.75875486 378.24124514] ; [ 9.24124514 40.75875486],0
a8,1,0.441243,0.593049,[ 55 372] ; [ 4 41],[ 53.375 373.625] ; [ 5.625 39.375],0
a6,1,0.507733,0.438736,[330 138] ; [33 17],[327.96138996 140.03861004] ; [35.03861004 14.96138996],0
s3,1,0.547502,0.361812,[252 210] ; [24 24],[250.02352941 211.97647059] ; [25.97647059 22.02352941],0
b5,1,0.555518,0.347524,[292 177] ; [29 21],[290.07514451 178.92485549] ; [30.92485549 19.07514451],0
a2,1,0.688084,0.161167,[101 368] ; [12 38],[102.11368015 366.88631985] ; [10.88631985 39.11368015],0
d2,1,0.763442,0.090579,[204 262] ; [23 27],[205.00387597 260.99612403] ; [21.99612403 28.00387597],0
a4,1,0.782424,0.076265,[191 277] ; [19 30],[190.0967118 277.9032882] ; [19.9032882 29.0967118],0
u1,1,0.820719,0.051357,[ 81 388] ; [ 8 42],[ 80.42581888 388.57418112] ; [ 8.57418112 41.42581888],0
p1,1,0.850713,0.035423,[ 43 425] ; [ 5 45],[ 43.36679537 424.63320463] ; [ 4.63320463 45.36679537],0
