Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,141.246615,[331  19] ; [13 29],[307.14285714  42.85714286] ; [36.85714286  5.14285714],1
p11,1,0.000373,12.661425,[291  61] ; [25 17],[282.31472081  69.68527919] ; [33.68527919  8.31472081],1
r4,1,0.000935,10.952588,[333  19] ; [34  8],[327.87817259  24.12182741] ; [39.12182741  2.87817259],1
v4,1,0.000979,10.866107,[343   8] ; [37  5],[339.38931298  11.61068702] ; [40.61068702  1.38931298],1
s8,1,0.002059,9.495842,[235 116] ; [18 24],[225.96183206 125.03816794] ; [27.03816794 14.96183206],0
r2,1,0.002071,9.485432,[341   9] ; [37  5],[337.5  12.5] ; [40.5  1.5],0
s3,1,0.002457,9.172338,[310  41] ; [30 12],[303.66412214  47.33587786] ; [36.33587786  5.66412214],0
a5,1,0.003358,8.601968,[280  72] ; [25 17],[272.48730964  79.51269036] ; [32.51269036  9.48730964],0
s1,1,0.004395,8.113101,[ 14 334] ; [ 6 36],[ 17.84615385 330.15384615] ; [ 2.15384615 39.84615385],0
p2,1,0.00511,7.84,[306  44] ; [30 12],[300.  50.] ; [36.  6.],0
s5,1,0.005492,7.710002,[175 160] ; [12 29],[166.60904255 168.39095745] ; [20.39095745 20.60904255],0
r3,1,0.006563,7.388765,[340  11] ; [37  5],[336.70992366  14.29007634] ; [40.29007634  1.70992366],0
s7,1,0.007553,7.136507,[252  88] ; [21 18],[244.90765172  95.09234828] ; [28.09234828 10.90765172],0
p4,1,0.009513,6.723865,[245 106] ; [21 21],[237.57251908 113.42748092] ; [28.42748092 13.57251908],0
b1,1,0.025026,5.022114,[130 222] ; [23 19],[136.69035533 215.30964467] ; [16.30964467 25.69035533],0
p3,1,0.027592,4.853352,[201 151] ; [16 25],[194.36132316 157.63867684] ; [22.63867684 18.36132316],0
v2,1,0.027975,4.829591,[206 134] ; [17 23],[199.52631579 140.47368421] ; [23.47368421 16.52631579],0
p6,1,0.029594,4.732739,[165 185] ; [12 29],[158.4398977 191.5601023] ; [18.5601023 22.4398977],0
a7,1,0.033979,4.495783,[262  88] ; [25 17],[256.25  93.75] ; [30.75 11.25],0
s6,1,0.042986,4.095944,[308  37] ; [33  9],[303.99224806  41.00775194] ; [37.00775194  4.99224806],0
a6,1,0.060665,3.519109,[235 116] ; [22 20],[229.53435115 121.46564885] ; [27.46564885 14.53435115],0
v1,1,0.062601,3.46711,[206 136] ; [19 23],[200.390625 141.609375] ; [24.609375 17.390625],0
d5,1,0.067192,3.350325,[297  53] ; [31 11],[292.85714286  57.14285714] ; [35.14285714  6.85714286],0
d4,1,0.069958,3.28401,[304  47] ; [32 10],[300.09160305  50.90839695] ; [35.90839695  6.09160305],0
n3,1,0.072125,3.233981,[52 17] ; [6 6],[49.40740741 19.59259259] ; [8.59259259 3.40740741],0
n5,1,0.083077,3.003645,[297  55] ; [31 11],[293.03553299  58.96446701] ; [34.96446701  7.03553299],0
p8,1,0.087514,2.919525,[198 151] ; [18 24],[192.79795396 156.20204604] ; [23.20204604 18.79795396],0
u3,1,0.09363,2.810828,[48 28] ; [5 8],[45.25842697 30.74157303] ; [7.74157303 5.25842697],0
a4,1,0.102575,2.665043,[181 171] ; [16 26],[176. 176.] ; [21. 21.],0
p7,1,0.110384,2.548717,[239 103] ; [23 17],[234.56544503 107.43455497] ; [27.43455497 12.56544503],0
n1,1,0.111725,2.529644,[30 39] ; [2 9],[27.6 41.4] ; [4.4 6.6],0
d1,1,0.12209,2.390303,[235 117] ; [23 19],[230.49746193 121.50253807] ; [27.50253807 14.49746193],0
a2,1,0.164277,1.934411,[103 249] ; [ 8 34],[ 99.16751269 252.83248731] ; [11.83248731 30.16751269],0
a3,1,0.173548,1.852028,[275  76] ; [29 13],[271.51145038  79.48854962] ; [32.48854962  9.51145038],0
r1,1,0.305981,1.047945,[290  61] ; [32 10],[287.58778626  63.41221374] ; [34.41221374  7.58778626],0
n4,1,0.313,1.017975,[297  54] ; [33  9],[294.73282443  56.26717557] ; [35.26717557  6.73282443],0
p5,1,0.319625,0.990481,[ 53 294] ; [ 4 38],[ 50.84575835 296.15424165] ; [ 6.15424165 35.84575835],0
a1,1,0.325117,0.968251,[ 20 332] ; [ 4 38],[ 21.44162437 330.55837563] ; [ 2.55837563 39.44162437],0
b2,1,0.330574,0.946646,[ 89 130] ; [ 8 18],[ 86.70612245 132.29387755] ; [10.29387755 15.70612245],0
b3,1,0.330574,0.946646,[ 89 130] ; [ 8 18],[ 86.70612245 132.29387755] ; [10.29387755 15.70612245],0
a8,1,0.332617,0.938683,[ 53 274] ; [ 4 35],[ 50.92622951 276.07377049] ; [ 6.07377049 32.92622951],0
v3,1,0.47899,0.501161,[152 187] ; [16 25],[149.87368421 189.12631579] ; [18.12631579 22.87368421],0
d3,1,0.513321,0.427291,[251 100] ; [28 14],[249.18320611 101.81679389] ; [29.81679389 12.18320611],0
u4,1,0.559511,0.340551,[ 15 337] ; [ 1 41],[ 14.29441624 337.70558376] ; [ 1.70558376 40.29441624],0
s4,1,0.586215,0.296295,[ 83 265] ; [ 8 32],[ 81.6185567 266.3814433] ; [ 9.3814433 30.6185567],0
b5,1,0.610817,0.258987,[212 140] ; [27 15],[213.52284264 138.47715736] ; [25.47715736 16.52284264],0
d2,1,0.658515,0.195332,[197 155] ; [22 20],[195.65482234 156.34517766] ; [23.34517766 18.65482234],0
n2,1,0.683149,0.166603,[54 15] ; [8 3],[53.475 15.525] ; [8.525 2.475],0
u1,1,0.695946,0.152724,[ 85 267] ; [ 9 33],[ 83.97969543 268.02030457] ; [10.02030457 31.97969543],0
p1,1,0.877503,0.023758,[ 36 314] ; [ 4 38],[ 35.71428571 314.28571429] ; [ 4.28571429 37.71428571],0
u2,1,0.935392,0.006571,[40 36] ; [7 6],[40.13483146 35.86516854] ; [6.86516854 6.13483146],0
b4,1,0.947856,0.004277,[203 149] ; [24 18],[202.80203046 149.19796954] ; [24.19796954 17.80203046],0
