Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000651,11.623157,[ 6 31] ; [6 2],[ 9.86666667 27.13333333] ; [2.13333333 5.86666667],1
s4,1,0.002511,9.132481,[ 5 32] ; [5 3],[ 8.22222222 28.77777778] ; [1.77777778 6.22222222],0
p2,1,0.008281,6.971759,[13 23] ; [7 1],[16.36363636 19.63636364] ; [3.63636364 4.36363636],0
p8,1,0.01016,6.606623,[10 27] ; [6 2],[13.15555556 23.84444444] ; [2.84444444 5.15555556],0
v2,1,0.011486,6.38859,[ 7 30] ; [5 3],[ 9.86666667 27.13333333] ; [2.13333333 5.86666667],0
p4,1,0.030148,4.700855,[12 24] ; [6 2],[14.72727273 21.27272727] ; [3.27272727 4.72727273],0
s7,1,0.036958,4.352325,[ 8 25] ; [5 3],[10.46341463 22.53658537] ; [2.53658537 5.46341463],0
r4,1,0.037148,4.343629,[ 6 31] ; [4 4],[ 8.22222222 28.77777778] ; [1.77777778 6.22222222],0
p10,1,0.044934,4.021115,[18 19] ; [7 1],[20.55555556 16.44444444] ; [4.44444444 3.55555556],0
s5,1,0.052981,3.74453,[ 8 29] ; [4 3],[10.09090909 26.90909091] ; [1.90909091 5.09090909],0
s8,1,0.063615,3.440526,[ 7 30] ; [4 4],[ 9.04444444 27.95555556] ; [1.95555556 6.04444444],0
n6,1,0.070795,3.264482,[19 17] ; [7 1],[21.27272727 14.72727273] ; [4.72727273 3.27272727],0
u1,1,0.077412,3.118408,[ 2 35] ; [2 6],[ 3.28888889 33.71111111] ; [0.71111111 7.28888889],0
p11,1,0.079124,3.082807,[11 26] ; [5 3],[13.15555556 23.84444444] ; [2.84444444 5.15555556],0
d1,1,0.079952,3.065878,[20 17] ; [7 1],[22.2 14.8] ; [4.8 3.2],0
b4,1,0.111711,2.529845,[25 12] ; [3 5],[23.02222222 13.97777778] ; [4.97777778 3.02222222],0
n5,1,0.132999,2.257143,[22 15] ; [7 1],[23.84444444 13.15555556] ; [5.15555556 2.84444444],0
p7,1,0.158844,1.985194,[10 24] ; [4 3],[11.6097561 22.3902439] ; [2.3902439 4.6097561],0
d3,1,0.20985,1.572464,[24 13] ; [7 1],[25.48888889 11.51111111] ; [5.51111111 2.48888889],0
a7,1,0.222237,1.489865,[19 18] ; [6 2],[20.55555556 16.44444444] ; [4.44444444 3.55555556],0
p12,1,0.222732,1.486683,[ 1 36] ; [1 7],[ 1.64444444 35.35555556] ; [0.35555556 7.64444444],0
b1,1,0.270105,1.216216,[26 11] ; [4 4],[24.66666667 12.33333333] ; [5.33333333 2.66666667],0
n4,1,0.27675,1.18298,[20 17] ; [6 2],[21.37777778 15.62222222] ; [4.62222222 3.37777778],0
a4,1,0.284423,1.145833,[15 21] ; [5 3],[16.36363636 19.63636364] ; [3.63636364 4.36363636],0
n3,1,0.306488,1.045752,[ 6 11] ; [2 1],[ 6.8 10.2] ; [1.2 1.8],0
s3,1,0.375399,0.785714,[12 24] ; [4 4],[13.09090909 22.90909091] ; [2.90909091 5.09090909],0
a2,1,0.416317,0.660689,[ 5 32] ; [2 6],[ 5.75555556 31.24444444] ; [1.24444444 6.75555556],0
u2,1,0.416448,0.660317,[4 6] ; [2 1],[4.61538462 5.38461538] ; [1.38461538 1.61538462],0
s6,1,0.431669,0.618328,[13 24] ; [4 4],[13.97777778 23.02222222] ; [3.02222222 4.97777778],0
d2,1,0.43437,0.611111,[17 19] ; [5 3],[18. 18.] ; [4. 4.],0
r1,1,0.477288,0.505054,[19 18] ; [3 5],[18.08888889 18.91111111] ; [3.91111111 4.08888889],0
a3,1,0.553436,0.351197,[27 10] ; [5 3],[26.31111111 10.68888889] ; [5.68888889 2.31111111],0
d5,1,0.558642,0.342061,[29  8] ; [7 1],[29.6  7.4] ; [6.4 1.6],0
p3,1,0.563148,0.334283,[14 22] ; [4 4],[14.72727273 21.27272727] ; [3.27272727 4.72727273],0
a5,1,0.581352,0.304054,[24 13] ; [6 2],[24.66666667 12.33333333] ; [5.33333333 2.66666667],0
u3,1,0.611541,0.257937,[5 5] ; [2 1],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
r2,1,0.665706,0.186667,[22 13] ; [5 2],[22.5 12.5] ; [4.5 2.5],0
s1,1,0.692249,0.156662,[ 3 34] ; [1 7],[ 3.28888889 33.71111111] ; [0.71111111 7.28888889],0
b5,1,0.76553,0.088939,[21 16] ; [5 3],[21.37777778 15.62222222] ; [4.62222222 3.37777778],0
n1,1,0.798217,0.065359,[ 7 10] ; [1 2],[ 6.8 10.2] ; [1.2 1.8],0
a6,1,0.834906,0.043436,[20 17] ; [4 4],[19.73333333 17.26666667] ; [4.26666667 3.73333333],0
v3,1,0.834906,0.043436,[ 8 29] ; [2 6],[ 8.22222222 28.77777778] ; [1.77777778 6.22222222],0
b2,1,0.862667,0.029922,[ 8 17] ; [2 5],[ 7.8125 17.1875] ; [2.1875 4.8125],0
b3,1,0.862667,0.029922,[ 8 17] ; [2 5],[ 7.8125 17.1875] ; [2.1875 4.8125],0
p1,1,0.890357,0.019003,[ 4 33] ; [1 7],[ 4.11111111 32.88888889] ; [0.88888889 7.11111111],0
v1,1,0.899173,0.016055,[13 24] ; [3 5],[13.15555556 23.84444444] ; [2.84444444 5.15555556],0
p5,1,0.917532,0.010721,[ 5 31] ; [1 7],[ 4.90909091 31.09090909] ; [1.09090909 6.90909091],0
