Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,1e-06,24.159942,[38 41] ; [11 74],[23.60365854 55.39634146] ; [25.39634146 59.60365854],1
b4,1,0.262862,1.253622,[43 37] ; [53 32],[46.54545455 33.45454545] ; [49.45454545 35.54545455],0
u3,1,0.275234,1.190476,[ 9 12] ; [16 38],[ 7. 14.] ; [18. 36.],0
p6,1,0.295264,1.095461,[13 63] ; [20 64],[15.675 60.325] ; [17.325 66.675],0
n2,1,0.299077,1.078306,[21  7] ; [20 12],[19.13333333  8.86666667] ; [21.86666667 10.13333333],0
p1,1,0.337528,0.919797,[ 8 72] ; [ 5 79],[ 6.34146341 73.65853659] ; [ 6.65853659 77.34146341],0
v1,1,0.369839,0.804205,[29 48] ; [26 58],[26.30434783 50.69565217] ; [28.69565217 55.30434783],0
s5,1,0.384383,0.756636,[17 60] ; [14 70],[14.82608696 62.17391304] ; [16.17391304 67.82608696],0
s4,1,0.399043,0.711207,[12 68] ; [17 68],[14.06060606 65.93939394] ; [14.93939394 70.06060606],0
p12,1,0.468184,0.526259,[ 2 76] ; [ 4 81],[ 2.87116564 75.12883436] ; [ 3.12883436 81.87116564],0
v3,1,0.469653,0.522793,[16 63] ; [21 63],[17.93251534 61.06748466] ; [19.06748466 64.93251534],0
s7,1,0.472894,0.515206,[15 59] ; [13 69],[13.28205128 60.71794872] ; [14.71794872 67.28205128],0
p5,1,0.496862,0.461633,[ 8 71] ; [ 6 78],[ 6.78527607 72.21472393] ; [ 7.21472393 76.78527607],0
b1,1,0.506445,0.441406,[38 42] ; [36 49],[35.87878788 44.12121212] ; [38.12121212 46.87878788],0
b2,1,0.511465,0.431069,[16 24] ; [17 34],[14.50549451 25.49450549] ; [18.49450549 32.50549451],0
b3,1,0.511465,0.431069,[16 24] ; [17 34],[14.50549451 25.49450549] ; [18.49450549 32.50549451],0
r2,1,0.511492,0.431014,[58 18] ; [61 24],[56.17391304 19.82608696] ; [62.82608696 22.17391304],0
a8,1,0.542151,0.371568,[ 8 70] ; [ 6 74],[ 6.91139241 71.08860759] ; [ 7.08860759 72.91139241],0
n6,1,0.57078,0.32138,[58 21] ; [59 26],[56.3597561 22.6402439] ; [60.6402439 24.3597561],0
r4,1,0.590433,0.289668,[41 39] ; [40 45],[39.27272727 40.72727273] ; [41.72727273 43.27272727],0
s2,1,0.682813,0.166976,[22 58] ; [21 64],[20.84848485 59.15151515] ; [22.15151515 62.84848485],0
n3,1,0.693732,0.155075,[17 11] ; [21 11],[17.73333333 10.26666667] ; [20.26666667 11.73333333],0
p11,1,0.75051,0.101103,[49 31] ; [50 35],[48. 32.] ; [51. 34.],0
r3,1,0.790023,0.070905,[59 20] ; [65 20],[59.73170732 19.26829268] ; [64.26829268 20.73170732],0
p7,1,0.843433,0.039008,[34 45] ; [37 46],[34.62345679 44.37654321] ; [36.37654321 46.62345679],0
v4,1,0.863766,0.029441,[61 19] ; [65 19],[61.46341463 18.53658537] ; [64.53658537 19.46341463],0
b5,1,0.869551,0.026971,[49 31] ; [51 34],[48.48484848 31.51515152] ; [51.51515152 33.48484848],0
s3,1,0.904055,0.01453,[25 54] ; [27 56],[25.35802469 53.64197531] ; [26.64197531 56.35802469],0
u2,1,0.917535,0.01072,[ 9 13] ; [21 32],[ 8.8 13.2] ; [21.2 31.8],0
n1,1,0.940873,0.005502,[ 9 19] ; [10 22],[ 8.86666667 19.13333333] ; [10.13333333 21.86666667],0
