Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,7e-06,20.323942,[23 14] ; [14 59],[12.44545455 24.55454545] ; [24.55454545 48.44545455],1
s8,1,2.4e-05,17.839286,[18 19] ; [ 9 65],[ 9. 28.] ; [18. 56.],1
s3,1,0.000248,13.429519,[26 11] ; [24 48],[16.97247706 20.02752294] ; [33.02752294 38.97247706],1
s6,1,0.001228,10.447059,[25 12] ; [26 48],[17. 20.] ; [34. 40.],0
u1,1,0.00631,7.459677,[11 26] ; [ 7 67],[ 6. 31.] ; [12. 62.],0
p10,1,0.008432,6.939408,[16 21] ; [14 58],[10.18348624 26.81651376] ; [19.81651376 52.18348624],0
v1,1,0.012739,6.204969,[20 17] ; [22 52],[14. 23.] ; [28. 46.],0
p8,1,0.027624,4.851399,[16 21] ; [17 57],[11. 26.] ; [22. 52.],0
d3,1,0.040316,4.204545,[27 10] ; [39 35],[22. 15.] ; [44. 30.],0
r1,1,0.044541,4.035929,[32  5] ; [51 23],[27.66666667  9.33333333] ; [55.33333333 18.66666667],0
v4,1,0.061774,3.489114,[33  3] ; [57 17],[29.45454545  6.54545455] ; [60.54545455 13.45454545],0
n2,1,0.072113,3.234256,[9 1] ; [14 10],[6.76470588 3.23529412] ; [16.23529412  7.76470588],0
p6,1,0.074092,3.189955,[10 26] ; [10 63],[ 6.60550459 29.39449541] ; [13.39449541 59.60550459],0
s1,1,0.081637,3.032015,[ 4 33] ; [ 2 70],[ 2.03669725 34.96330275] ; [ 3.96330275 68.03669725],0
v3,1,0.08173,3.030159,[17 20] ; [21 51],[12.89908257 24.10091743] ; [25.10091743 46.89908257],0
r3,1,0.086281,2.942429,[33  4] ; [55 18],[29.6  7.4] ; [58.4 14.6],0
r4,1,0.092864,2.824012,[31  6] ; [51 23],[27.33333333  9.66666667] ; [54.66666667 19.33333333],0
p2,1,0.100922,2.690909,[26 11] ; [40 34],[22. 15.] ; [44. 30.],0
a2,1,0.12301,2.378571,[10 27] ; [11 63],[ 7. 30.] ; [14. 60.],0
p5,1,0.167419,1.905907,[ 4 33] ; [ 3 71],[ 2.33333333 34.66666667] ; [ 4.66666667 69.33333333],0
b5,1,0.176499,1.82686,[24 13] ; [38 36],[20.66666667 16.33333333] ; [41.33333333 32.66666667],0
r2,1,0.180272,1.795379,[35  2] ; [62 10],[32.9266055  4.0733945] ; [64.0733945  7.9266055],0
s5,1,0.189608,1.720659,[10 27] ; [12 61],[ 7.4 29.6] ; [14.6 58.4],0
n6,1,0.207079,1.591733,[30  7] ; [51 22],[27.24545455  9.75454545] ; [53.75454545 19.24545455],0
u3,1,0.246334,1.343976,[7 6] ; [12 22],[5.25531915 7.74468085] ; [13.74468085 20.25531915],0
v2,1,0.262946,1.253178,[18 19] ; [27 45],[15.27522936 21.72477064] ; [29.72477064 42.27522936],0
a5,1,0.265928,1.237631,[26 11] ; [44 30],[23.33333333 13.66666667] ; [46.66666667 27.33333333],0
p11,1,0.280516,1.16459,[23 14] ; [38 36],[20.33333333 16.66666667] ; [40.66666667 33.33333333],0
s4,1,0.283596,1.149774,[ 6 30] ; [ 7 66],[ 4.29357798 31.70642202] ; [ 8.70642202 64.29357798],0
a8,1,0.310579,1.02821,[ 5 27] ; [ 6 62],[ 3.52 28.48] ; [ 7.48 60.52],0
a3,1,0.311701,1.023453,[24 13] ; [40 33],[21.52727273 15.47272727] ; [42.47272727 30.52727273],0
u2,1,0.314296,1.012535,[7 6] ; [12 20],[5.48888889 7.51111111] ; [13.51111111 18.48888889],0
n1,1,0.315814,1.006203,[6 4] ; [ 9 13],[4.6875 5.3125] ; [10.3125 11.6875],0
p4,1,0.319827,0.989652,[17 20] ; [26 46],[14.59633028 22.40366972] ; [28.40366972 43.59633028],0
d4,1,0.355075,0.855239,[28  9] ; [49 24],[25.9 11.1] ; [51.1 21.9],0
p7,1,0.378477,0.775643,[18 18] ; [30 43],[15.85321101 20.14678899] ; [32.14678899 40.85321101],0
a4,1,0.384512,0.756225,[16 21] ; [25 47],[13.91743119 23.08256881] ; [27.08256881 44.91743119],0
d1,1,0.419063,0.652941,[19 18] ; [32 42],[17. 20.] ; [34. 40.],0
d5,1,0.458787,0.548853,[28  9] ; [51 23],[26.33333333 10.66666667] ; [52.66666667 21.33333333],0
b4,1,0.578044,0.309408,[22 15] ; [48 26],[23.33333333 13.66666667] ; [46.66666667 27.33333333],0
d2,1,0.590446,0.289649,[17 20] ; [37 35],[18.33027523 18.66972477] ; [35.66972477 36.33027523],0
p3,1,0.597809,0.278313,[13 23] ; [23 51],[11.78181818 24.21818182] ; [24.21818182 49.78181818],0
a1,1,0.639191,0.219802,[ 4 33] ; [ 6 68],[ 3.33333333 33.66666667] ; [ 6.66666667 67.33333333],0
n3,1,0.678187,0.172174,[6 4] ; [12 11],[5.45454545 4.54545455] ; [12.54545455 10.45454545],0
b3,1,0.747002,0.104067,[10 20] ; [17 29],[10.65789474 19.34210526] ; [16.34210526 29.65789474],0
