Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.3e-05,17.249175,[32 13] ; [28 57],[20.76923077 24.23076923] ; [39.23076923 45.76923077],1
p11,1,0.000223,13.630506,[40  8] ; [44 42],[30.08955224 17.91044776] ; [53.91044776 32.08955224],1
a3,1,0.000279,13.205493,[15 33] ; [55 31],[25.07462687 22.92537313] ; [44.92537313 41.07462687],1
b3,1,0.000843,11.145045,[ 3 24] ; [26 27],[ 9.7875 17.2125] ; [19.2125 33.7875],1
b2,1,0.000843,11.145045,[ 3 24] ; [26 27],[ 9.7875 17.2125] ; [19.2125 33.7875],1
p3,1,0.001153,10.56498,[23 25] ; [18 68],[14.68656716 33.31343284] ; [26.31343284 59.68656716],0
p6,1,0.001773,9.770698,[21 26] ; [16 68],[13.27480916 33.72519084] ; [23.72519084 60.27480916],0
p2,1,0.002233,9.347148,[38  9] ; [46 39],[29.90909091 17.09090909] ; [54.09090909 30.90909091],0
s8,1,0.003218,8.679808,[18 30] ; [13 73],[11.10447761 36.89552239] ; [19.89552239 66.10447761],0
v4,1,0.004169,8.208917,[43  4] ; [60 26],[36.39849624 10.60150376] ; [66.60150376 19.39849624],0
p5,1,0.004175,8.206017,[ 6 41] ; [ 1 85],[ 2.47368421 44.52631579] ; [ 4.52631579 81.47368421],0
p10,1,0.011704,6.355192,[34 12] ; [43 41],[27.24615385 18.75384615] ; [49.75384615 34.24615385],0
r3,1,0.013003,6.168676,[43  5] ; [61 25],[37.25373134 10.74626866] ; [66.74626866 19.25373134],0
p4,1,0.018458,5.552182,[25 23] ; [27 59],[18.62686567 29.37313433] ; [33.37313433 52.62686567],0
s2,1,0.020725,5.349754,[21 27] ; [21 65],[15.04477612 32.95522388] ; [26.95522388 59.04477612],0
d2,1,0.021121,5.316794,[12 36] ; [38 46],[18.18181818 29.81818182] ; [31.81818182 52.18181818],0
a4,1,0.023418,5.137225,[ 9 39] ; [32 53],[14.79699248 33.20300752] ; [26.20300752 58.79699248],0
p12,1,0.035739,4.409495,[ 4 44] ; [ 1 85],[ 1.79104478 46.20895522] ; [ 3.20895522 82.79104478],0
s6,1,0.046969,3.946507,[24 24] ; [28 58],[18.62686567 29.37313433] ; [33.37313433 52.62686567],0
n6,1,0.053887,3.716211,[39  8] ; [58 28],[34.27819549 12.72180451] ; [62.72180451 23.27819549],0
n1,1,0.066486,3.367711,[ 2 12] ; [15 21],[4.76 9.24] ; [12.24 23.76],0
s1,1,0.099911,2.706964,[ 3 45] ; [ 1 84],[ 1.44360902 46.55639098] ; [ 2.55639098 82.44360902],0
