Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,48.596565,[200  52] ; [30 49],[175.10574018  76.89425982] ; [54.89425982 24.10574018],1
s3,1,0.240384,1.37834,[121 127] ; [44 34],[125.52147239 122.47852761] ; [39.47852761 38.52147239],0
v1,1,0.25284,1.307544,[138 105] ; [38 39],[133.65 109.35] ; [42.35 34.65],0
a4,1,0.253107,1.306071,[115 136] ; [30 48],[110.6231003 140.3768997] ; [34.3768997 43.6231003],0
a8,1,0.287319,1.132142,[ 31 186] ; [ 7 67],[ 28.33676976 188.66323024] ; [ 9.66323024 64.33676976],0
p8,1,0.369721,0.804603,[154  94] ; [44 34],[150.62576687  97.37423313] ; [47.37423313 30.62576687],0
p10,1,0.414539,0.665744,[205  44] ; [61 17],[202.55045872  46.44954128] ; [63.44954128 14.55045872],0
s2,1,0.449408,0.572144,[105 145] ; [37 42],[107.90273556 142.09726444] ; [34.09726444 44.90273556],0
n4,1,0.469031,0.524258,[201  51] ; [60 19],[198.70694864  53.29305136] ; [62.29305136 16.70694864],0
n3,1,0.501676,0.451389,[35 10] ; [14  6],[33.92307692 11.07692308] ; [15.07692308  4.92307692],0
u2,1,0.502378,0.449909,[48 32] ; [12 11],[46.60194175 33.39805825] ; [13.39805825  9.60194175],0
p1,1,0.508097,0.437984,[ 22 229] ; [ 5 73],[ 20.59878419 230.40121581] ; [ 6.40121581 71.59878419],0
b2,1,0.521391,0.411141,[ 57 105] ; [22 33],[ 58.97695853 103.02304147] ; [20.02304147 34.97695853],0
b3,1,0.521391,0.411141,[ 57 105] ; [22 33],[ 58.97695853 103.02304147] ; [20.02304147 34.97695853],0
p9,1,0.535053,0.384786,[210  40] ; [64 15],[208.20668693  41.79331307] ; [65.79331307 13.20668693],0
p7,1,0.632035,0.229311,[176  74] ; [52 25],[174.31192661  75.68807339] ; [53.68807339 23.31192661],0
a3,1,0.644447,0.212973,[171  80] ; [56 23],[172.65757576  78.34242424] ; [54.34242424 24.65757576],0
s4,1,0.649737,0.206232,[ 30 220] ; [ 8 71],[ 28.87537994 221.12462006] ; [ 9.12462006 69.87537994],0
p12,1,0.656208,0.198162,[ 20 232] ; [ 5 73],[ 19.09090909 232.90909091] ; [ 5.90909091 72.09090909],0
s6,1,0.678325,0.172017,[159  92] ; [48 31],[157.44545455  93.55454545] ; [49.55454545 29.44545455],0
d2,1,0.721797,0.126777,[127 125] ; [38 41],[125.61933535 126.38066465] ; [39.38066465 39.61933535],0
s1,1,0.75791,0.095004,[  8 244] ; [ 3 74],[  8.42553191 243.57446809] ; [ 2.57446809 74.42553191],0
n2,1,0.801595,0.063143,[30 14] ; [13  7],[29.5625 14.4375] ; [13.4375  6.5625],0
v3,1,0.808737,0.058591,[ 86 152] ; [29 48],[ 86.88888889 151.11111111] ; [28.11111111 48.88888889],0
n5,1,0.812105,0.056506,[193  57] ; [62 17],[193.76899696  56.23100304] ; [61.23100304 17.76899696],0
u4,1,0.906569,0.013775,[  7 245] ; [ 2 77],[  6.85196375 245.14803625] ; [ 2.14803625 76.85196375],0
