Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.24762,[94 23] ; [50 54],[76.23529412 40.76470588] ; [67.76470588 36.23529412],1
p3,1,4.4e-05,16.690571,[74 45] ; [37 69],[58.70666667 60.29333333] ; [52.29333333 53.70666667],1
p2,1,0.001296,10.348148,[111   9] ; [82 24],[102.47787611  17.52212389] ; [90.52212389 15.47787611],0
b5,1,0.002266,9.320799,[61 59] ; [75 31],[72.21238938 47.78761062] ; [63.78761062 42.21238938],0
p4,1,0.003494,8.52986,[88 32] ; [58 48],[77.52212389 42.47787611] ; [68.47787611 37.52212389],0
p11,1,0.004457,8.087478,[99 21] ; [70 36],[89.73451327 30.26548673] ; [79.26548673 26.73451327],0
p6,1,0.00449,8.07431,[64 55] ; [37 69],[53.41777778 65.58222222] ; [47.58222222 58.41777778],0
a4,1,0.018619,5.536933,[48 72] ; [59 47],[56.81415929 63.18584071] ; [50.18584071 55.81415929],0
d2,1,0.037495,4.327787,[57 63] ; [65 41],[64.77876106 55.22123894] ; [57.22123894 48.77876106],0
p5,1,0.042818,4.102564,[ 20 100] ; [ 8 96],[ 15. 105.] ; [13. 91.],0
p10,1,0.064226,3.424739,[104  15] ; [82 23],[98.8125 20.1875] ; [87.1875 17.8125],0
a2,1,0.076947,3.128225,[27 93] ; [35 71],[32.92035398 87.07964602] ; [29.07964602 76.92035398],0
n3,1,0.083921,2.987279,[15 12] ; [26  8],[18.14754098  8.85245902] ; [22.85245902 11.14754098],0
n5,1,0.112732,2.515499,[96 24] ; [73 30],[90.94170404 29.05829596] ; [78.05829596 24.94170404],0
s8,1,0.122319,2.387378,[81 39] ; [61 45],[75.39823009 44.60176991] ; [66.60176991 39.39823009],0
v4,1,0.129686,2.296257,[116   3] ; [97  7],[113.66367713   5.33632287] ; [99.33632287  4.66367713],0
a3,1,0.184094,1.764261,[91 29] ; [88 18],[95.04424779 24.95575221] ; [83.95575221 22.04424779],0
p1,1,0.229173,1.445985,[ 12 108] ; [  6 100],[  9.55752212 110.44247788] ; [ 8.44247788 97.55752212],0
s4,1,0.279733,1.168385,[36 83] ; [25 80],[32.40625 86.59375] ; [28.59375 76.40625],0
r2,1,0.288193,1.128044,[111   7] ; [99  3],[112.63636364   5.36363636] ; [97.36363636  4.63636364],0
d5,1,0.317396,0.999648,[92 28] ; [87 19],[95.04424779 24.95575221] ; [83.95575221 22.04424779],0
v2,1,0.335418,0.927866,[46 71] ; [48 57],[49.54054054 67.45945946] ; [44.45945946 60.54054054],0
s6,1,0.335547,0.92737,[100  19] ; [83 22],[97.21875 21.78125] ; [85.78125 19.21875],0
u4,1,0.375798,0.784402,[  3 117] ; [  1 105],[  2.12389381 117.87610619] ; [  1.87610619 104.12389381],0
n6,1,0.390941,0.736013,[104  16] ; [85 18],[101.70403587  18.29596413] ; [87.29596413 15.70403587],0
p9,1,0.431742,0.618132,[106  14] ; [89 16],[104.  16.] ; [91. 14.],0
a7,1,0.445298,0.582593,[86 34] ; [71 35],[83.36283186 36.63716814] ; [73.63716814 32.36283186],0
p12,1,0.466248,0.530854,[ 11 108] ; [ 7 99],[  9.52 109.48] ; [ 8.48 97.52],0
u2,1,0.48573,0.48597,[20  9] ; [10  7],[18.91304348 10.08695652] ; [11.08695652  5.91304348],0
n2,1,0.501648,0.451449,[22  5] ; [26  9],[20.90322581  6.09677419] ; [27.09677419  7.90322581],0
a5,1,0.540309,0.374967,[91 29] ; [84 22],[92.92035398 27.07964602] ; [82.07964602 23.92035398],0
s5,1,0.569902,0.322847,[46 67] ; [45 56],[48.05140187 64.94859813] ; [42.94859813 58.05140187],0
a6,1,0.579939,0.306333,[75 45] ; [70 36],[76.99115044 43.00884956] ; [68.00884956 37.99115044],0
r3,1,0.592963,0.28574,[114   6] ; [98  7],[113.06666667   6.93333333] ; [98.93333333  6.06666667],0
s1,1,0.592963,0.28574,[  6 114] ; [ 7 98],[  6.93333333 113.06666667] ; [ 6.06666667 98.93333333],0
d3,1,0.605822,0.266304,[82 38] ; [69 37],[80.17699115 39.82300885] ; [70.82300885 35.17699115],0
u1,1,0.609998,0.260179,[26 94] ; [26 80],[27.61061947 92.38938053] ; [24.38938053 81.61061947],0
b3,1,0.611235,0.258381,[29 53] ; [31 48],[30.55900621 51.44099379] ; [29.44099379 49.55900621],0
b2,1,0.611235,0.258381,[29 53] ; [31 48],[30.55900621 51.44099379] ; [29.44099379 49.55900621],0
r1,1,0.621204,0.244179,[98 22] ; [83 22],[96.53333333 23.46666667] ; [84.46666667 20.53333333],0
b1,1,0.647678,0.20884,[50 70] ; [41 65],[48.31858407 71.68141593] ; [42.68141593 63.31858407],0
n1,1,0.666062,0.186243,[15 12] ; [17 17],[14.16393443 12.83606557] ; [17.83606557 16.16393443],0
