Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.244976,[128   5] ; [32 17],[116.92307692  16.07692308] ; [43.07692308  5.92307692],1
r2,1,1e-06,24.061178,[130   2] ; [37 11],[122.46666667   9.53333333] ; [44.53333333  3.46666667],1
r3,1,0.000419,12.445864,[131   2] ; [42  7],[126.42307692   6.57692308] ; [46.57692308  2.42307692],1
v4,1,0.001525,10.047678,[126   7] ; [38 10],[120.50828729  12.49171271] ; [43.49171271  4.50828729],0
a5,1,0.005097,7.844683,[90 43] ; [22 27],[81.84615385 51.15384615] ; [30.15384615 18.84615385],0
s6,1,0.012099,6.296284,[96 34] ; [26 22],[89.1011236 40.8988764] ; [32.8988764 15.1011236],0
a6,1,0.016506,5.748137,[98 35] ; [27 22],[91.34615385 41.65384615] ; [33.65384615 15.34615385],0
a2,1,0.017473,5.648208,[ 28 105] ; [ 3 46],[ 22.65384615 110.34615385] ; [ 8.34615385 40.65384615],0
a7,1,0.022857,5.179344,[103  29] ; [30 19],[96.99447514 35.00552486] ; [36.00552486 12.99447514],0
d1,1,0.02982,4.719656,[73 60] ; [18 31],[66.5 66.5] ; [24.5 24.5],0
a8,1,0.047949,3.911769,[  9 119] ; [ 8 39],[ 12.43428571 115.56571429] ; [ 4.56571429 42.43428571],0
d5,1,0.054185,3.706991,[103  30] ; [31 18],[97.92307692 35.07692308] ; [36.07692308 12.92307692],0
u1,1,0.055976,3.652765,[ 19 114] ; [ 2 47],[ 15.34615385 117.65384615] ; [ 5.65384615 43.34615385],0
p11,1,0.058476,3.580091,[105  28] ; [32 17],[100.11538462  32.88461538] ; [36.88461538 12.11538462],0
u3,1,0.062379,3.472988,[32 21] ; [ 9 15],[28.22077922 24.77922078] ; [12.77922078 11.22077922],0
v2,1,0.071126,3.256839,[63 59] ; [17 30],[57.75147929 64.24852071] ; [22.24852071 24.75147929],0
p6,1,0.075829,3.152116,[42 88] ; [ 9 39],[37.24719101 92.75280899] ; [13.75280899 34.24719101],0
s2,1,0.084122,2.983404,[84 49] ; [24 25],[78.92307692 54.07692308] ; [29.07692308 19.92307692],0
